species,version,language,flavor_text
rec-255-dup-0,17,5,Ses câlins réchauffent car il renfermeune fournaise. Il envoie des boules defeu à 1 000 °C.
rec-255-dup-0,25,8,Torchic segue il proprio Allenatore ovunque saltellandoglidietro con passo incerto. Questo Pokémon sputa fiammateroventi a 1000 °C con sfere infuocate capaci di carbonizzareil nemico.
rec-255-dup-0,26,11,体内に　炎を　燃やす　場所が　あるので抱きしめると　ぽかぽか　とっても　暖かい全身　ふかふかの　羽毛に　覆われている
rec-255-dup-0,26,6,In Flemmlis Körper brennt eine Flamme. Wenn man esumarmt beginnt es zu glühen. Dieses Pokémon trägt einflauschiges Fell aus Daunen.
rec-204-dup-0,30,6,Es macht seinen Körper breiter und größerindem es sich mit Speichel Baumrinde anklebt.Ältere Tannza sind deshalb unfassbar groß.
rec-204-dup-0,30,12,会用唾液将树皮粘在自己身上从而让自己变得又厚又大上了年纪的榛果球是无比巨大的
rec-204-dup-0,9,9,A PINECO hangs from a tree branch andwaits for prey. While eating if it isdisturbed by someone shaking its tree itfalls on the ground and suddenly explodes.
rec-204-dup-0,29,4,會掛在樹上靜靜等待被牠當成獵物的蟲寶可夢上門在阿羅拉牠最愛吃的是萌虻
rec-204-dup-0,24,5,Il ressemble à une pomme de pin. Sa carapace leprotège des Pokémon Oiseaux qui le picorent parerreur.
rec-204-dup-0,23,3,나무껍질을 짜 맞춰서껍질을 두껍게 하는 것을 좋아한다.무거워져도 신경 쓰지 않는다.
rec-204-dup-0,24,8,Ha laspetto di una pigna. Il suo guscio lo proteggedai Pokémon uccello che lo beccano per errore.
rec-204-dup-0,26,11,木の　枝に　ぶら下がり　獲物を　待っている木を　揺らされて　食事の　邪魔を　されると地面に　落ちてから　いきなり　爆発するぞ
rec-204-dup-0,26,1,きの　えだに　ぶらさがり　えものを　まっているきを　ゆらされて　しょくじの　じゃまを　されるとじめんに　おちてから　いきなり　ばくはつするぞ
rec-204-dup-0,30,7,Usa saliva para adherir corteza de árbol a sucuerpo y así aumentar de volumen. Con la edadpuede alcanzar un tamaño gigantesco.
rec-741-dup-0,30,11,くれないのミツを　吸った　オドリドリトレーナーが　指示を　間違えると激しく　怒る　激情家　だ
rec-741-dup-0,29,4,會用熱情的舞蹈抓住敵人的心再趁對手失去戒心的空檔用熊熊燃燒的火焰把對方燒成灰
rec-741-dup-0,28,5,Après avoir bu du Nectar Rouge Plumelinese lance dans une ardente danse qui consumele cœur de ses ennemis.
rec-741-dup-0,30,6,Ein Choreogel das roten Nektar geschlürft hat.Es neigt zur Theatralik. Gibt ihm sein Trainereinen falschen Befehl macht es ihm eine Szene.
rec-741-dup-0,28,12,吸食了朱红色花蜜的花舞鸟以热情的步伐将敌人的身心全部燃烧殆尽
rec-741-dup-0,28,7,Forma que toma Oricorio al libar Néctar Rojo.Hace arder el corazón de sus adversarios consu cálida danza.
rec-741-dup-0,28,9,This Oricorio has sipped red nectar. Itspassionate dance moves cause its enemiesto combust in both body and mind.
rec-741-dup-0,29,1,じょうねつてきな　ダンスで　てきのこころを　つかみ　ゆだんした　すきにもえさかる　ほのおで　やきつくす
rec-741-dup-0,27,8,Genera del fuoco congiungendo le ali.Avvolge il nemico con violente fiamme mentresi esibisce in unelegante coreografia di danza.
rec-741-dup-0,30,3,다홍꿀을 빨아들인 춤추새.트레이너가 틀린 지시를 내리면격렬하게 화를 내는 격정적인 성격이다.
rec-431-dup-0,25,3,마음에 안 들면 발톱을 세우지만가끔 울음소리로 응석을 부리는성격이 일부에게 매우 인기가 있다.
rec-431-dup-0,15,9,When its happy GLAMEOWdemonstrates beautiful movementsof its tail like a dancing ribbon.
rec-431-dup-0,23,11,気に入らないと　ツメを　立てるがたまに　のどを　鳴らして甘える　性格が　一部に　大人気だ
rec-431-dup-0,25,6,Es schlägt mit Krallen zu oder schnurrt je nachdemob es gerade wütend oder zutraulich ist.
rec-431-dup-0,26,7,Dependiendo de su humor mueve grácilmente su cola quese asemeja a un lazo de gimnasia rítmica.
rec-431-dup-0,26,8,Il lunatico Glameow fa sinuosi movimenti di coda che ricordanoi nastri della ginnastica artistica.
rec-431-dup-0,23,1,きにいらないと　ツメを　たてるがたまに　のどを　ならして　あまえるせいかくが　いちぶに　だいにんきだ
rec-431-dup-0,18,5,Il a tendance à planter ses griffesdans le nez de son Dresseur silna pas été nourri à temps.
rec-331-dup-1,24,9,It prefers harsh environments such as deserts.It can survive for 30 days on water stored inits body.
rec-331-dup-1,24,8,Predilige ambienti ostili come i deserti. Grazieallacqua immagazzinata nel corpo può resistere30 giorni senza bere.
rec-331-dup-1,23,11,雨が　少ない　乾燥した地域に　生息１年に　１回黄色の　花を　咲かせる
rec-331-dup-1,26,1,あめの　すくない　きびしい　かんきょう　ほどきれいで　かおりの　つよい　はなを　さかせるトゲの　ついた　うでを　ふりまわして　たたかう
rec-331-dup-1,24,3,사막 같은 혹독한 환경을좋아한다. 몸속에 축적된물로 30일간 살 수 있다.
rec-331-dup-1,23,6,Es wächst an trockenen Orten mit wenig Niederschlag.Nur einmal im Jahr bildet es eine gelbe Blüte.
rec-331-dup-1,26,7,Cuanto más árido y hostil sea el hábitat de Cacnea másbonita y aromática será la flor que le crece. Este Pokémonlucha agitando violentamente los brazos cargados de pinchosque tiene.
rec-331-dup-1,17,5,En stockant leau dans son corpscet habitant du désert peut survivre 30 jours sans boire.
rec-18-dup-1,13,9,By flapping its wings with all itsmight PIDGEOT can make a gust ofwind capable of bending tall trees.
rec-18-dup-1,26,5,Ce Pokémon est doté dun plumage magnifique et luisant.Bien des Dresseurs sont captivés par la beauté fatale desa huppe et décident de choisir Roucarnage comme leurPokémon favori.
rec-18-dup-1,26,1,うつくしい　こうたくの　はねを　もつ　ポケモンあたまの　はねの　うつくしさに　こころ　うばわれピジョットを　そだてる　トレーナーも　おおい
rec-18-dup-1,23,8,Quando caccia vola velocissimo sul pelo dellacquae cattura ignare prede come Magikarp.
rec-18-dup-1,26,7,El plumaje de este Pokémon es bonito e hipnótico.Muchos Entrenadores se quedan embobados ante la bellezaimpactante de las plumas que tiene en la cabeza lo que leslleva a elegir a Pidgeot como su Pokémon.
rec-18-dup-1,31,4,會以２馬赫的速度飛行來尋找食物巨大的爪子是很可怕的武器
rec-18-dup-1,32,11,マッハ２で　飛行し　エサを探すその　大きな　ツメは　武器としても　恐れられている
rec-18-dup-1,24,6,Es breitet seine betörenden Schwingen ausum den Gegner einzuschüchtern.Seine Fluggeschwindigkeit liegt bei Mach 2.
rec-18-dup-1,24,3,아름다운 날개를 펼쳐상대를 위협한다.마하2로 하늘을 날아다닌다.
rec-18-dup-1,32,12,以２马赫的飞行速度来觅食它巨大的爪子是非常令人惧怕的武器
rec-152-dup-0,26,1,はっぱを　ふりまわして　あいてを　いかくするがはっぱから　あまい　かおりが　ただようのでおたがいに　なごやかな　ふんいきに　なるよ
rec-152-dup-0,6,9,It loves to baskin the sunlight.It uses the leafon its head toseek out warmplaces.
rec-152-dup-0,25,6,Im Kampf wedelt Endivie mit seinem Blatt um den Feindfernzuhalten. Von dem Blatt geht auch ein süßlicher Duft ausder die kämpfenden Pokémon beruhigt und eine gemütlichefreundliche Atmosphäre schafft.
rec-152-dup-0,25,7,Al luchar Chikorita agita la hoja que tiene para mantener araya al rival. Pero al mismo tiempo libera una suave fraganciaque apacigua el encuentro y crea un ambiente agradable y deamistad.
rec-152-dup-0,25,11,葉っぱを　振り回して　相手を　威嚇するが葉っぱから　甘い　香りが　漂うのでお互いに　和やかな　雰囲気に　なるよ
rec-152-dup-0,24,3,머리의 잎사귀로 주위의온도나 습도를 살핀다.햇볕을 쬐는 것을 매우 좋아한다.
rec-152-dup-0,26,5,Lorsquil se bat Germignon secoue sa feuille pour tenir sonennemi à distance. Un doux parfum sen dégage égalementapaisant les Pokémon qui se battent et créant une atmosphèreagréable et amicale.
rec-152-dup-0,23,8,Un dolce profumo si diffonde dalla sua testa.È docile e ama scaldarsi al sole.
rec-166-dup-1,24,9,The spot patterns on its back grow larger or smallerdepending on the number of stars in the night sky.
rec-166-dup-1,29,4,據說牠背上的花紋與夜空中的星星有關但詳細情形至今仍然不明
rec-166-dup-1,25,7,Dicen que en zonas en las que el aire está limpio en las quese ven las estrellas hay enormes poblaciones de Ledian.La razón es muy sencilla este Pokémon usa la luz de lasestrellas como fuente de energía.
rec-166-dup-1,26,3,별이 많이 보이는 공기가 깨끗한장소에는 레디안이 많이 산다고 한다.별빛을 에너지로 삼기 때문이다.
rec-166-dup-1,17,5,Il tire sa force de la lumière desétoiles. Plus il y en a et plus sesmotifs dorsaux sont grands.
rec-166-dup-1,26,6,In Ländern mit frischer Luft und Sternen am Himmel lebenunzählig viele Ledian. Dafür gibt es einen guten GrundDieses Pokémon nutzt das Licht der Sterne als Energie.
rec-166-dup-1,24,8,I puntini sulla schiena sono più grandi o più piccolisecondo il numero di stelle nel cielo.
rec-166-dup-1,25,1,ほしが　たくさん　みえる　くうきの　きれいなとちには　レディアンが　たくさん　すむと　いうほしあかりを　エネルギーに　しているからだ
rec-166-dup-1,27,11,星明りが　エネルギーと　いわれるが普通に　木の実も　大好物昼間は　草に　包まって　寝てる
rec-166-dup-1,27,12,据说星光是它的能量但平时也非常喜爱吃树果白天就用草包裹着睡觉
rec-192-dup-0,23,6,Steht der Sommer bevor werden die Blätter umdas Gesicht dieses Pokémon aktiv und lebhaft.
rec-192-dup-0,24,1,あたたかい　ひざしが　エネルギーたいようを　おいかけて　いどうするしゅうせいで　しられている
rec-192-dup-0,23,11,暑い　季節が　近づくと顔の　花びらは　鮮やかになり活発に　動くようになる
rec-192-dup-0,11,9,It converts sunlight into energy. In thedarkness after sunset it closes its petalsand becomes still.
rec-192-dup-0,23,5,À lapproche des beaux jours les pétales entourantsa tête deviennent plus chatoyants.
rec-192-dup-0,26,7,Sunflora transforma la energía solar en nutrientes. De díacuando hace calor está en continuo movimiento. Solo paracuando comienza a anochecer.
rec-192-dup-0,26,8,Sunflora converte lenergia solare in nutrimento. È attivodurante il giorno quando fa caldo. Tuttavia appena il soletramonta non fa più il minimo movimento.
rec-192-dup-0,25,3,태양 에너지에서 영양을 만들어낸다.기온이 높은 낮에는 활발하게 움직이고태양이 지면 뚝 하니 움직이지 않게 된다.
rec-641-dup-0,26,3,토네로스의 꼬리에서 뿜어져 나온에너지가 큰 폭풍을 일으킨다.민가를 날려버릴 정도의 힘이다.
rec-641-dup-0,24,5,Lénergie dégagée par sa queue provoque dénormestempêtes dont la force peut renverser des maisons.
rec-641-dup-0,24,1,トルネロスの　しっぽから　ふきだしたエネルギーが　おおあらしを　おこすみんかを　ふきとばす　パワー
rec-641-dup-0,24,9,Tornadus expels massive energy from its tailcausing severe storms. Its power is great enoughto blow houses away.
rec-641-dup-0,23,6,Sein Unterkörper ist in eine wolkenartigeEnergieschicht gehüllt. Es jagt mitbis zu 300 km/h durch die Lüfte.
rec-641-dup-0,23,11,雲のような　エネルギー体に下半身が　包まれている時速３００キロで　空を　飛ぶ
rec-641-dup-0,23,8,Ha la parte inferiore del corpo avvolta in una nuvoladi energia. Sfreccia nei cieli a 300 km/h.
rec-641-dup-0,25,7,La parte inferior de su cuerpo similar a una nube estárecubierta de un campo de energía. Vuela a 300 km/h.
rec-803-dup-0,30,7,Un Ultraente originario de otro mundo. Se burladel oponente mientras lo rocía de veneno con elaguijón que tiene en la cabeza.
rec-803-dup-0,30,6,Diese Ultrabestie aus einer anderen Weltbesprüht Gegner laut lachend mit einer giftigenFlüssigkeit aus den Stacheln auf ihrem Kopf.
rec-803-dup-0,30,1,いせかいに　すむ　ウルトラビーストあたまの　どくばりから　どくえきをあいてに　かけて　ケラケラ　わらう
rec-803-dup-0,29,4,在異世界是人們十分熟悉的究極異獸有時甚至會被選為踏上旅程時的夥伴
rec-803-dup-0,30,9,An Ultra Beast that lives in a different world itcackles wildly as it sprays its opponents withpoison from the needles on its head.
rec-803-dup-0,30,12,栖息在异世界的究极异兽会从头部的毒针朝对手喷出毒液咯咯咯大笑
rec-803-dup-0,30,11,異世界に　棲む　ウルトラビースト頭の　毒針から　毒液を相手に　かけて　ケラケラ　笑う
rec-803-dup-0,30,8,UnUltracreatura che vive in un altro mondo.Sghignazza felice quando avvelena gli avversaricon il pungiglione che ha sul capo.
rec-803-dup-0,30,5,Cette Ultra-Chimère venue dun autre mondericane lorsquelle asperge ses proies de veningrâce au dard quelle a sur la tête.
rec-803-dup-0,29,3,다른 세계에서는 여행파트너로 삼을 정도로친근한 울트라비스트다.
rec-152-dup-1,26,1,はっぱを　ふりまわして　あいてを　いかくするがはっぱから　あまい　かおりが　ただようのでおたがいに　なごやかな　ふんいきに　なるよ
rec-152-dup-1,6,9,It loves to baskin the sunlight.It uses the leafon its head toseek out warmplaces.
rec-152-dup-1,25,6,Im Kampf wedelt Endivie mit seinem Blatt um den Feindfernzuhalten. Von dem Blatt geht auch ein süßlicher Duft ausder die kämpfenden Pokémon beruhigt und eine gemütlichefreundliche Atmosphäre schafft.
