pokemon,version,item,rarity
id-469,12,id-242,5
id-469,13,id-242,5
id-469,14,id-242,5
id-469,15,id-242,5
id-469,16,id-242,5
id-469,17,id-242,5
id-469,18,id-242,5
id-469,21,id-242,5
id-469,22,id-242,5
id-469,23,id-242,5
id-469,24,id-242,5
id-469,25,id-242,5
id-469,26,id-242,5
id-469,27,id-242,5
id-469,28,id-242,5
id-469,29,id-242,5
id-469,30,id-242,5
id-476,12,id-215,5
id-476,13,id-215,5
id-476,14,id-215,5
id-476,15,id-215,5
id-476,16,id-215,5
id-476,17,id-215,5
id-476,18,id-215,5
id-476,21,id-215,5
id-476,22,id-215,5
id-476,23,id-215,5
id-476,24,id-215,5
id-476,25,id-215,5
id-476,26,id-215,5
id-476,27,id-219,5
id-476,28,id-219,5
id-476,29,id-219,5
id-476,30,id-219,5
id-477,12,id-173,5
id-477,13,id-173,5
id-477,14,id-173,5
id-477,15,id-173,5
id-477,16,id-173,5
id-477,17,id-173,5
id-477,18,id-173,5
id-477,21,id-173,5
id-477,22,id-173,5
id-477,25,id-224,5
id-477,26,id-224,5
id-477,27,id-224,5
id-477,28,id-224,5
id-477,29,id-224,5
id-477,30,id-224,5
id-478,12,id-176,5
id-478,13,id-176,5
id-478,14,id-176,5
id-478,15,id-176,5
id-478,16,id-176,5
id-478,17,id-176,5
id-478,18,id-176,5
id-478,21,id-176,5
id-478,22,id-176,5
id-492,12,id-134,100
id-492,13,id-134,100
id-492,14,id-134,100
id-492,15,id-134,100
id-492,16,id-134,100
id-492,17,id-134,100
id-492,18,id-134,100
id-492,21,id-134,100
id-492,22,id-134,100
id-492,23,id-134,100
id-492,24,id-134,100
id-492,25,id-134,100
id-492,26,id-134,100
id-492,27,id-134,5
id-492,28,id-134,5
id-492,29,id-134,5
id-492,30,id-134,5
id-511,17,id-132,50
id-511,17,id-161,5
id-511,18,id-132,50
id-511,18,id-161,5
id-511,21,id-132,50
id-511,21,id-161,5
id-511,22,id-132,50
id-511,22,id-161,5
id-512,17,id-132,50
id-512,17,id-161,5
id-512,18,id-132,50
id-512,18,id-161,5
id-512,21,id-132,50
id-512,21,id-161,5
id-512,22,id-132,50
id-512,22,id-161,5
id-513,17,id-132,50
id-513,17,id-162,5
id-513,18,id-132,50
id-513,18,id-162,5
id-513,21,id-132,50
id-513,21,id-162,5
id-513,22,id-132,50
id-513,22,id-162,5
id-514,17,id-132,50
id-514,17,id-162,5
id-514,18,id-132,50
id-514,18,id-162,5
id-514,21,id-132,50
id-514,21,id-162,5
id-514,22,id-132,50
id-514,22,id-162,5
id-515,17,id-132,50
id-515,17,id-164,5
id-515,18,id-132,50
id-515,18,id-164,5
id-515,21,id-132,50
id-515,21,id-164,5
id-515,22,id-132,50
id-515,22,id-164,5
id-516,17,id-132,50
id-516,17,id-164,5
id-516,18,id-132,50
id-516,18,id-164,5
id-516,21,id-132,50
id-516,21,id-164,5
id-516,22,id-132,50
id-516,22,id-164,5
id-522,17,id-126,50
id-522,18,id-126,50
id-522,21,id-126,50
id-522,22,id-126,50
id-523,17,id-126,50
id-523,18,id-126,50
id-523,21,id-126,50
id-523,22,id-126,50
id-524,17,id-206,50
id-524,17,id-215,5
id-524,18,id-206,50
id-524,18,id-215,5
id-524,21,id-206,50
id-524,21,id-215,5
id-524,22,id-206,50
id-524,22,id-215,5
id-524,23,id-206,50
id-524,23,id-215,5
id-524,24,id-206,50
id-524,24,id-215,5
id-524,25,id-206,50
id-524,25,id-215,5
id-524,26,id-206,50
id-524,26,id-215,5
id-524,27,id-206,50
id-524,27,id-215,5
id-524,28,id-206,50
id-524,28,id-215,5
id-524,29,id-206,50
id-524,29,id-215,5
id-524,30,id-206,50
id-524,30,id-215,5
id-525,17,id-206,50
id-525,17,id-215,5
id-525,18,id-206,50
id-525,18,id-215,5
id-525,21,id-206,50
id-525,21,id-215,5
id-525,22,id-206,50
id-525,22,id-215,5
id-525,23,id-206,50
id-525,23,id-215,5
id-525,24,id-206,50
id-525,24,id-215,5
id-525,25,id-206,50
id-525,25,id-215,5
id-525,26,id-206,50
id-525,26,id-215,5
id-525,27,id-206,50
id-525,27,id-215,5
id-525,28,id-206,50
id-525,28,id-215,5
id-525,29,id-206,50
id-525,29,id-215,5
id-525,30,id-206,50
id-525,30,id-215,5
id-526,17,id-206,50
id-526,17,id-215,5
id-526,18,id-206,50
id-526,18,id-215,5
id-526,21,id-206,50
id-526,21,id-215,5
id-526,22,id-206,50
id-526,22,id-215,5
id-526,23,id-206,50
id-526,23,id-215,5
id-526,24,id-206,50
id-526,24,id-215,5
id-526,25,id-206,50
id-526,25,id-215,5
id-526,26,id-206,50
id-526,26,id-215,5
id-526,27,id-206,50
id-526,27,id-215,5
id-526,28,id-206,50
id-526,28,id-215,5
id-526,29,id-206,50
id-526,29,id-215,5
id-526,30,id-206,50
id-526,30,id-215,5
id-531,17,id-132,50
id-531,17,id-135,5
id-531,18,id-132,50
id-531,18,id-135,5
id-531,21,id-132,50
id-531,21,id-135,5
id-531,22,id-132,50
id-531,22,id-135,5
id-531,23,id-132,50
id-531,23,id-135,5
id-531,24,id-132,50
id-531,24,id-135,5
id-531,25,id-132,50
id-531,25,id-135,5
id-531,26,id-132,50
id-531,26,id-135,5
id-531,27,id-132,50
id-531,27,id-135,5
id-531,28,id-132,50
id-531,28,id-135,5
id-531,29,id-132,50
id-531,29,id-135,5
id-531,30,id-132,50
id-531,30,id-135,5
id-535,17,id-133,50
id-535,18,id-133,50
id-535,21,id-128,50
id-535,22,id-128,50
id-536,17,id-133,50
id-536,18,id-133,50
id-536,21,id-128,50
id-536,22,id-128,50
id-537,17,id-133,50
id-537,18,id-133,50
id-537,21,id-128,50
id-537,22,id-128,50
id-538,17,id-218,5
id-538,17,id-245,1
id-538,18,id-218,5
id-538,18,id-245,1
id-538,21,id-218,5
id-538,21,id-245,1
id-538,22,id-218,5
id-538,22,id-245,1
id-538,23,id-218,5
id-538,24,id-218,5
id-538,25,id-218,5
id-538,26,id-218,5
id-538,27,id-218,5
id-538,28,id-218,5
id-538,29,id-218,5
id-538,30,id-218,5
id-539,17,id-218,5
id-539,17,id-245,1
id-539,18,id-218,5
id-539,18,id-245,1
id-539,21,id-218,5
id-539,21,id-245,1
id-539,22,id-218,5
id-539,22,id-245,1
id-539,23,id-218,5
id-539,24,id-218,5
id-539,25,id-218,5
id-539,26,id-218,5
id-539,27,id-218,5
id-539,28,id-218,5
id-539,29,id-218,5
id-539,30,id-218,5
id-540,17,id-196,5
id-540,18,id-196,5
id-540,21,id-196,5
id-540,22,id-196,5
id-540,23,id-196,5
id-540,24,id-196,5
id-540,25,id-196,5
id-540,26,id-196,5
id-540,27,id-196,5
id-540,28,id-196,5
id-540,29,id-196,5
id-540,30,id-196,5
id-541,17,id-196,5
id-541,18,id-196,5
id-541,21,id-196,5
id-541,22,id-196,5
id-541,23,id-196,5
id-541,24,id-196,5
id-541,25,id-196,5
id-541,26,id-196,5
id-541,27,id-196,5
id-541,28,id-196,5
id-541,29,id-196,5
id-541,30,id-196,5
id-542,17,id-196,5
id-542,18,id-196,5
id-542,21,id-196,5
id-542,22,id-196,5
id-542,23,id-196,5
id-542,24,id-196,5
id-542,25,id-196,5
id-542,26,id-196,5
id-542,27,id-196,5
id-542,28,id-196,5
id-542,29,id-196,5
id-542,30,id-196,5
id-543,17,id-128,50
id-543,17,id-222,5
id-543,18,id-128,50
id-543,18,id-222,5
id-543,21,id-222,5
id-543,22,id-222,5
id-543,23,id-222,5
id-543,24,id-222,5
id-543,25,id-222,5
id-543,26,id-222,5
id-543,27,id-222,5
id-543,28,id-222,5
id-543,29,id-222,5
id-543,30,id-222,5
id-544,17,id-128,50
id-544,17,id-222,5
id-544,18,id-128,50
id-544,18,id-222,5
id-544,21,id-222,5
id-544,22,id-222,5
id-544,23,id-222,5
id-544,24,id-222,5
id-544,25,id-222,5
id-544,26,id-222,5
id-544,27,id-222,5
id-544,28,id-222,5
id-544,29,id-222,5
id-544,30,id-222,5
id-545,17,id-128,50
id-545,17,id-222,5
id-545,18,id-128,50
id-545,18,id-222,5
id-545,21,id-222,5
id-545,22,id-222,5
id-545,23,id-222,5
id-545,24,id-222,5
id-545,25,id-222,5
id-545,26,id-222,5
id-545,27,id-222,5
id-545,28,id-222,5
id-545,29,id-222,5
id-545,30,id-222,5
id-546,27,id-588,5
id-546,28,id-588,5
id-546,29,id-588,5
id-546,30,id-588,5
id-547,27,id-588,5
id-547,28,id-588,5
id-547,29,id-588,5
id-547,30,id-588,5
id-548,27,id-588,5
id-548,28,id-588,5
id-548,29,id-588,5
id-548,30,id-588,5
id-549,27,id-588,5
id-549,28,id-588,5
id-549,29,id-588,5
id-549,30,id-588,5
id-550,17,id-203,5
id-550,18,id-203,5
id-550,21,id-203,5
id-550,22,id-203,5
id-550,23,id-203,5
id-550,24,id-203,5
id-550,25,id-203,5
id-550,26,id-203,5
id-550,27,id-203,5
id-550,28,id-203,5
id-550,29,id-203,5
id-550,30,id-203,5
id-551,27,id-217,5
id-551,28,id-217,5
id-551,29,id-217,5
id-551,30,id-217,5
id-552,27,id-217,5
id-552,28,id-217,5
id-552,29,id-217,5
id-552,30,id-217,5
id-553,27,id-217,50
id-553,28,id-217,50
id-553,29,id-217,50
id-553,30,id-217,50
id-554,17,id-129,50
id-554,18,id-129,50
id-554,21,id-129,50
id-554,22,id-129,50
id-555,17,id-129,50
id-555,18,id-129,50
id-555,21,id-129,50
id-555,22,id-129,50
id-556,17,id-216,5
id-556,18,id-216,5
id-556,21,id-216,5
id-556,22,id-216,5
id-556,23,id-216,5
id-556,24,id-216,5
id-556,25,id-216,5
id-556,26,id-216,5
id-556,27,id-216,5
id-556,28,id-216,5
id-556,29,id-216,5
id-556,30,id-216,5
id-557,17,id-106,1
id-557,17,id-215,5
id-557,18,id-106,1
id-557,18,id-215,5
id-557,21,id-106,1
id-557,21,id-215,5
id-557,22,id-106,1
id-557,22,id-215,5
id-557,23,id-215,5
id-557,24,id-215,5
id-557,25,id-215,5
id-557,26,id-215,5
id-557,27,id-215,5
id-557,28,id-215,5
id-557,29,id-215,5
id-557,30,id-215,5
id-558,17,id-106,1
id-558,17,id-215,5
id-558,18,id-106,1
id-558,18,id-215,5
id-558,21,id-106,1
id-558,21,id-215,5
id-558,22,id-106,1
id-558,22,id-215,5
id-558,23,id-215,5
id-558,24,id-215,5
id-558,25,id-215,5
id-558,26,id-215,5
id-558,27,id-215,5
id-558,28,id-215,5
id-558,29,id-215,5
id-558,30,id-215,5
id-559,17,id-272,5
id-559,18,id-272,5
id-559,21,id-272,5
id-559,22,id-272,5
id-559,23,id-272,5
id-559,24,id-272,5
id-559,25,id-272,5
id-559,26,id-272,5
id-559,27,id-272,5
id-559,28,id-272,5
id-559,29,id-272,5
id-559,30,id-272,5
id-560,17,id-272,5
id-560,18,id-272,5
id-560,21,id-272,5
id-560,22,id-272,5
id-560,23,id-272,5
id-560,24,id-272,5
id-560,25,id-272,5
id-560,26,id-272,5
id-560,27,id-272,5
id-560,28,id-272,5
id-560,29,id-272,5
id-560,30,id-272,5
id-562,17,id-224,5
id-562,18,id-224,5
id-562,21,id-224,5
id-562,22,id-224,5
id-562,23,id-224,5
id-562,24,id-224,5
id-562,25,id-224,5
id-562,26,id-224,5
id-562,27,id-224,5
id-562,28,id-224,5
id-562,29,id-224,5
id-562,30,id-224,5
id-563,17,id-224,5
id-563,18,id-224,5
id-563,21,id-224,5
id-563,22,id-224,5
id-563,23,id-224,5
id-563,24,id-224,5
id-563,25,id-224,5
id-563,26,id-224,5
id-563,27,id-224,5
id-563,28,id-224,5
id-563,29,id-224,5
id-563,30,id-224,5
id-568,17,id-92,1
id-568,17,id-258,5
id-568,18,id-92,1
id-568,18,id-258,5
id-568,21,id-92,1
id-568,21,id-258,5
id-568,22,id-92,1
id-568,22,id-258,5
id-568,23,id-258,5
id-568,24,id-258,5
id-568,25,id-258,5
id-568,26,id-258,5
id-568,27,id-228,5
id-568,28,id-228,5
id-568,29,id-228,5
id-568,30,id-228,5
id-569,17,id-92,5
id-569,17,id-258,50
id-569,17,id-622,1
id-569,18,id-92,5
id-569,18,id-258,50
id-569,18,id-622,1
id-569,21,id-92,5
id-569,21,id-258,50
id-569,21,id-622,1
id-569,22,id-92,5
id-569,22,id-258,50
id-569,22,id-622,1
id-569,23,id-92,5
id-569,23,id-258,50
id-569,24,id-92,5
id-569,24,id-258,50
id-569,25,id-92,5
id-569,25,id-258,50
id-569,26,id-92,5
id-569,26,id-258,50
id-569,27,id-228,50
id-569,27,id-258,5
id-569,28,id-228,50
id-569,28,id-258,5
id-569,29,id-228,50
id-569,29,id-258,5
id-569,30,id-228,50
id-569,30,id-258,5
id-572,17,id-127,50
id-572,18,id-127,50
id-572,21,id-127,50
id-572,22,id-127,50
id-573,17,id-127,50
id-573,18,id-127,50
id-573,21,id-127,50
id-573,22,id-127,50
id-574,21,id-133,50
id-574,22,id-133,50
id-575,21,id-133,50
id-575,22,id-133,50
id-576,21,id-133,50
id-576,22,id-133,50
id-577,21,id-133,50
id-577,22,id-133,50
id-578,21,id-133,50
id-578,22,id-133,50
id-579,21,id-133,50
id-579,22,id-133,50
id-582,27,id-223,5
id-582,28,id-223,5
id-582,29,id-223,5
id-582,30,id-223,5
id-583,27,id-223,5
id-583,28,id-223,5
id-583,29,id-223,5
id-583,30,id-223,5
id-584,27,id-223,50
id-584,28,id-223,50
id-584,29,id-223,50
id-584,30,id-223,50
id-587,17,id-126,100
id-587,18,id-126,100
id-587,21,id-126,100
id-587,22,id-126,100
id-590,17,id-86,50
id-590,17,id-87,5
id-590,17,id-621,1
id-590,18,id-86,50
id-590,18,id-87,5
id-590,18,id-621,1
id-590,21,id-86,50
id-590,21,id-87,5
id-590,21,id-621,1
id-590,22,id-86,50
id-590,22,id-87,5
id-590,22,id-621,1
id-590,23,id-86,50
id-590,23,id-87,5
id-590,24,id-86,50
id-590,24,id-87,5
id-590,25,id-86,50
id-590,25,id-87,5
id-590,26,id-86,50
id-590,26,id-87,5
id-590,27,id-86,50
id-590,27,id-87,5
id-590,28,id-86,50
id-590,28,id-87,5
id-590,29,id-86,50
id-590,29,id-87,5
id-590,30,id-86,50
id-590,30,id-87,5
id-591,17,id-86,50
id-591,17,id-87,5
id-591,17,id-621,1
id-591,18,id-86,50
id-591,18,id-87,5
id-591,18,id-621,1
id-591,21,id-86,50
id-591,21,id-87,5
id-591,21,id-621,1
id-591,22,id-86,50
id-591,22,id-87,5
id-591,22,id-621,1
id-591,23,id-86,50
id-591,23,id-87,5
id-591,24,id-86,50
id-591,24,id-87,5
id-591,25,id-86,50
id-591,25,id-87,5
id-591,26,id-86,50
id-591,26,id-87,5
id-591,27,id-86,50
id-591,27,id-87,5
id-591,28,id-86,50
id-591,28,id-87,5
id-591,29,id-86,50
id-591,29,id-87,5
id-591,30,id-86,50
id-591,30,id-87,5
id-597,17,id-265,5
id-597,18,id-265,5
id-597,21,id-265,5
id-597,22,id-265,5
id-597,23,id-265,5
id-597,24,id-265,5
id-597,25,id-265,5
id-597,26,id-265,5
id-597,27,id-265,5
id-597,28,id-265,5
id-597,29,id-265,5
id-597,30,id-265,5
id-598,17,id-265,5
id-598,18,id-265,5
id-598,21,id-265,5
id-598,22,id-265,5
id-598,23,id-265,5
id-598,24,id-265,5
id-598,25,id-265,5
id-598,26,id-265,5
id-598,27,id-265,5
id-598,28,id-265,5
id-598,29,id-265,5
id-598,30,id-265,5
id-613,17,id-130,50
id-613,18,id-130,50
id-613,21,id-130,50
id-613,22,id-130,50
id-614,17,id-130,50
id-614,18,id-130,50
id-614,21,id-130,50
id-614,22,id-130,50
id-615,17,id-223,5
id-615,18,id-223,5
id-615,21,id-223,5
id-615,22,id-223,5
id-615,23,id-223,5
id-615,24,id-223,5
id-615,25,id-223,5
id-615,26,id-223,5
id-615,27,id-223,5
id-615,28,id-223,5
id-615,29,id-223,5
id-615,30,id-223,5
id-618,17,id-214,5
id-618,18,id-214,5
id-618,21,id-214,5
id-618,22,id-214,5
id-618,23,id-214,5
id-618,24,id-214,5
id-618,25,id-214,5
id-618,26,id-214,5
id-618,27,id-214,5
id-618,28,id-214,5
id-618,29,id-214,5
id-618,30,id-214,5
id-621,17,id-227,5
id-621,18,id-227,5
id-621,21,id-227,5
id-621,22,id-227,5
id-621,23,id-227,5
id-621,24,id-227,5
id-621,25,id-227,5
id-621,26,id-227,5
id-621,27,id-227,5
id-621,28,id-227,5
id-621,29,id-227,5
id-621,30,id-227,5
id-622,17,id-246,5
id-622,18,id-246,5
id-622,21,id-246,5
id-622,22,id-246,5
id-622,23,id-246,5
id-622,24,id-246,5
id-622,25,id-246,5
id-622,26,id-246,5
id-622,27,id-246,5
id-622,28,id-246,5
id-622,29,id-246,5
id-622,30,id-246,5
id-623,17,id-246,5
id-623,18,id-246,5
id-623,21,id-246,5
id-623,22,id-246,5
id-623,23,id-246,5
id-623,24,id-246,5
id-623,25,id-246,5
id-623,26,id-246,5
id-623,27,id-246,5
id-623,28,id-246,5
id-623,29,id-246,5
id-623,30,id-246,5
id-631,21,id-250,1
id-631,22,id-250,1
id-637,17,id-199,100
id-637,18,id-199,100
id-637,21,id-199,100
id-637,22,id-199,100
id-637,23,id-199,100
id-637,24,id-199,100
id-637,25,id-199,100
id-637,26,id-199,100
id-637,27,id-199,5
id-637,28,id-199,5
id-637,29,id-199,5
id-637,30,id-199,5
id-648,17,id-91,100
id-648,18,id-91,100
id-648,21,id-91,100
id-648,22,id-91,100
id-648,23,id-91,100
id-648,24,id-91,100
id-648,25,id-91,100
id-648,26,id-91,100
id-648,27,id-91,5
id-648,28,id-91,5
id-648,29,id-91,5
id-648,30,id-91,5
id-674,23,id-196,5
id-674,24,id-196,5
id-674,25,id-196,5
id-674,26,id-196,5
id-674,27,id-196,5
id-674,28,id-196,5
id-674,29,id-196,5
id-674,30,id-196,5
id-675,23,id-196,5
id-675,24,id-196,5
id-675,25,id-196,5
id-675,26,id-196,5
id-675,27,id-196,5
id-675,28,id-196,5
id-675,29,id-196,5
id-675,30,id-196,5
id-701,23,id-198,5
id-701,24,id-198,5
id-701,25,id-198,5
id-701,26,id-198,5
id-701,27,id-198,5
id-701,28,id-198,5
id-701,29,id-198,5
id-701,30,id-198,5
id-704,27,id-272,5
id-704,28,id-272,5
id-704,29,id-272,5
id-704,30,id-272,5
id-705,27,id-272,5
id-705,28,id-272,5
id-705,29,id-272,5
id-705,30,id-272,5
id-731,27,id-132,5
id-731,28,id-132,5
id-731,29,id-132,5
id-731,30,id-132,5
id-732,27,id-135,5
id-732,28,id-135,5
id-732,29,id-135,5
id-732,30,id-135,5
id-733,27,id-129,5
id-733,28,id-129,5
id-733,29,id-129,5
id-733,30,id-129,5
id-734,27,id-128,5
id-734,28,id-128,5
id-734,29,id-128,5
id-734,30,id-128,5
id-735,27,id-128,5
id-735,28,id-128,5
id-735,29,id-128,5
id-735,30,id-128,5
id-737,27,id-589,5
id-737,28,id-589,5
id-737,29,id-589,5
id-737,30,id-589,5
id-739,27,id-130,5
id-739,28,id-130,5
id-739,29,id-130,5
id-739,30,id-130,5
id-740,27,id-126,5
id-740,28,id-126,5
id-740,29,id-126,5
id-740,30,id-126,5
id-741,27,id-94,5
id-741,28,id-94,5
id-741,29,id-94,5
id-741,30,id-94,5
id-742,27,id-94,5
id-742,28,id-94,5
id-742,29,id-94,5
id-742,30,id-94,5
id-743,27,id-94,5
id-743,28,id-94,5
id-743,29,id-94,5
id-743,30,id-94,5
id-747,27,id-222,5
id-747,28,id-222,5
id-747,29,id-222,5
id-747,30,id-222,5
id-748,27,id-222,5
id-748,28,id-222,5
id-748,29,id-222,5
id-748,30,id-222,5
id-749,27,id-246,5
id-749,28,id-246,5
id-749,29,id-246,5
id-749,30,id-246,5
id-750,27,id-246,5
id-750,28,id-246,5
id-750,29,id-246,5
id-750,30,id-246,5
id-751,27,id-220,5
id-751,28,id-220,5
id-751,29,id-220,5
id-751,30,id-220,5
id-752,27,id-220,5
id-752,28,id-220,5
id-752,29,id-220,5
id-752,30,id-220,5
id-753,27,id-216,5
id-753,28,id-216,5
id-753,29,id-216,5
id-753,30,id-216,5
id-754,27,id-216,5
id-754,28,id-216,5
id-754,29,id-216,5
id-754,30,id-216,5
id-755,27,id-86,50
id-755,27,id-87,5
id-755,28,id-86,50
id-755,28,id-87,5
id-755,29,id-86,50
id-755,29,id-87,5
id-755,30,id-86,50
id-755,30,id-87,5
id-756,27,id-86,50
id-756,27,id-87,5
id-756,28,id-86,50
id-756,28,id-87,5
id-756,29,id-86,50
id-756,29,id-87,5
id-756,30,id-86,50
id-756,30,id-87,5
id-757,27,id-205,5
id-757,28,id-205,5
id-757,29,id-205,5
id-757,30,id-205,5
id-758,27,id-205,5
id-758,28,id-205,5
id-758,29,id-205,5
id-758,30,id-205,5
id-761,27,id-901,5
id-761,28,id-901,5
id-761,29,id-901,5
id-761,30,id-901,5
id-762,27,id-901,5
id-762,28,id-901,5
id-762,29,id-901,5
id-762,30,id-901,5
id-763,27,id-901,50
id-763,28,id-901,50
id-763,29,id-901,50
id-763,30,id-901,50
id-764,27,id-900,5
id-764,28,id-900,5
id-764,29,id-900,5
id-764,30,id-900,5
id-769,27,id-224,5
id-769,28,id-224,5
id-769,29,id-224,5
id-769,30,id-224,5
id-770,27,id-224,5
id-770,28,id-224,5
id-770,29,id-224,5
id-770,30,id-224,5
id-774,27,id-91,5
id-774,28,id-91,5
id-774,29,id-91,5
id-774,30,id-91,5
id-776,27,id-226,5
id-776,28,id-226,5
id-776,29,id-226,5
id-776,30,id-226,5
id-777,27,id-898,5
id-777,28,id-898,5
id-777,29,id-898,5
id-777,30,id-898,5
id-778,27,id-127,5
id-778,28,id-127,5
id-778,29,id-127,5
id-778,30,id-127,5
id-779,27,id-304,5
id-779,28,id-304,5
id-779,29,id-304,5
id-779,30,id-304,5
id-780,27,id-133,5
id-780,28,id-133,5
id-780,29,id-133,5
id-780,30,id-133,5
id-782,27,id-303,5
id-782,28,id-303,5
id-782,29,id-303,5
id-782,30,id-303,5
id-783,27,id-303,5
id-783,28,id-303,5
id-783,29,id-303,5
id-783,30,id-303,5
id-784,27,id-303,50
id-784,28,id-303,50
id-784,29,id-303,50
id-784,30,id-303,50
id-10004,12,id-199,5
id-10004,13,id-199,5
id-10004,14,id-199,5
id-10004,15,id-199,5
id-10004,16,id-199,5
id-10004,17,id-199,5
id-10004,18,id-199,5
id-10004,21,id-199,5
id-10004,22,id-199,5
id-10004,23,id-199,5
id-10004,24,id-199,5
id-10004,25,id-199,5
id-10004,26,id-199,5
id-10004,27,id-199,5
id-10004,28,id-199,5
id-10004,29,id-199,5
id-10004,30,id-199,5
id-10005,12,id-199,5
id-10005,13,id-199,5
id-10005,14,id-199,5
id-10005,15,id-199,5
id-10005,16,id-199,5
id-10005,17,id-199,5
id-10005,18,id-199,5
id-10005,21,id-199,5
id-10005,22,id-199,5
id-10005,23,id-199,5
id-10005,24,id-199,5
id-10005,25,id-199,5
id-10005,26,id-199,5
id-10005,27,id-199,5
id-10005,28,id-199,5
id-10005,29,id-199,5
id-10005,30,id-199,5
id-10006,14,id-134,100
id-10006,15,id-134,100
id-10006,16,id-134,100
id-10006,17,id-134,100
id-10006,18,id-134,100
id-10006,21,id-134,100
id-10006,22,id-134,100
id-10006,23,id-134,100
id-10006,24,id-134,100
id-10006,25,id-134,100
id-10006,26,id-134,100
id-10006,27,id-134,5
id-10006,28,id-134,5
id-10006,29,id-134,5
id-10006,30,id-134,5
id-10013,7,id-220,100
id-10013,8,id-220,100
id-10013,9,id-220,100
id-10013,10,id-220,100
id-10013,11,id-220,100
id-10013,12,id-220,100
id-10013,13,id-220,100
id-10013,14,id-220,100
id-10013,15,id-220,100
id-10013,16,id-220,100
id-10013,17,id-220,100
id-10013,18,id-220,100
id-10013,21,id-220,100
id-10013,22,id-220,100
id-10013,23,id-220,100
id-10013,24,id-220,100
id-10013,25,id-220,100
id-10013,26,id-220,100
id-10013,27,id-220,5
id-10013,28,id-220,5
id-10013,29,id-220,5
id-10013,30,id-220,5
id-10014,7,id-220,100
id-10014,8,id-220,100
id-10014,9,id-220,100
id-10014,10,id-220,100
id-10014,11,id-220,100
id-10014,12,id-220,100
id-10014,13,id-220,100
id-10014,14,id-220,100
id-10014,15,id-220,100
id-10014,16,id-220,100
id-10014,17,id-220,100
id-10014,18,id-220,100
id-10014,21,id-220,100
id-10014,22,id-220,100
id-10014,23,id-220,100
id-10014,24,id-220,100
id-10014,25,id-220,100
id-10014,26,id-220,100
id-10014,27,id-220,5
id-10014,28,id-220,5
id-10014,29,id-220,5
id-10014,30,id-220,5
id-10015,7,id-220,100
id-10015,8,id-220,100
id-10015,9,id-220,100
id-10015,10,id-220,100
id-10015,11,id-220,100
id-10015,12,id-220,100
id-10015,13,id-220,100
id-10015,14,id-220,100
id-10015,15,id-220,100
id-10015,16,id-220,100
id-10015,17,id-220,100
id-10015,18,id-220,100
id-10015,21,id-220,100
id-10015,22,id-220,100
id-10015,23,id-220,100
id-10015,24,id-220,100
id-10015,25,id-220,100
id-10015,26,id-220,100
id-10015,27,id-220,5
id-10015,28,id-220,5
id-10015,29,id-220,5
id-10015,30,id-220,5
id-10016,17,id-204,5
id-10016,18,id-204,5
id-10016,21,id-204,5
id-10016,22,id-204,5
id-10016,23,id-204,5
id-10016,24,id-204,5
id-10016,25,id-204,5
id-10016,26,id-204,5
id-10016,27,id-204,5
id-10016,28,id-204,5
id-10016,29,id-204,5
id-10016,30,id-204,5
id-10017,17,id-129,50
id-10017,18,id-129,50
id-10017,21,id-129,50
id-10017,22,id-129,50
id-10018,17,id-91,100
id-10018,18,id-91,100
id-10018,21,id-91,100
id-10018,22,id-91,100
id-10018,23,id-91,100
id-10018,24,id-91,100
id-10018,25,id-91,100
id-10018,26,id-91,100
id-10018,27,id-91,5
id-10018,28,id-91,5
id-10018,29,id-91,5
id-10018,30,id-91,5
id-10029,23,id-216,100
id-10029,24,id-216,100
id-10029,25,id-216,100
id-10029,26,id-216,100
id-10029,27,id-216,5
id-10029,28,id-216,5
id-10029,29,id-216,5
id-10029,30,id-216,5
id-10032,23,id-216,100
id-10032,24,id-216,100
id-10032,25,id-216,100
id-10032,26,id-216,100
id-10032,27,id-216,5
id-10032,28,id-216,5
id-10032,29,id-216,5
id-10032,30,id-216,5
id-10037,23,id-225,5
id-10037,24,id-225,5
id-10037,25,id-225,5
id-10037,26,id-225,5
id-10037,27,id-225,5
id-10037,28,id-225,5
id-10037,29,id-225,5
id-10037,30,id-225,5
id-10053,23,id-215,5
id-10053,24,id-215,5
id-10053,25,id-215,5
id-10053,26,id-215,5
id-10053,27,id-215,5
id-10053,28,id-215,5
id-10053,29,id-215,5
id-10053,30,id-215,5
id-10056,23,id-224,5
id-10056,24,id-224,5
id-10056,25,id-224,5
id-10056,26,id-224,5
id-10056,27,id-224,5
id-10056,28,id-224,5
id-10056,29,id-224,5
id-10056,30,id-224,5
id-10057,25,id-247,5
id-10057,26,id-247,5
id-10060,23,id-223,5
id-10060,24,id-223,5
id-10060,25,id-223,5
id-10060,26,id-223,5
id-10060,27,id-223,5
id-10060,28,id-223,5
id-10060,29,id-223,5
id-10060,30,id-223,5
id-10069,25,id-132,50
id-10069,25,id-135,5
id-10069,26,id-132,50
id-10069,26,id-135,5
id-10069,27,id-132,50
id-10069,27,id-135,5
id-10069,28,id-132,50
id-10069,28,id-135,5
id-10069,29,id-132,50
id-10069,29,id-135,5
id-10069,30,id-132,50
id-10069,30,id-135,5
id-10070,25,id-203,5
id-10070,26,id-203,5
id-10070,27,id-203,5
id-10070,28,id-203,5
id-10070,29,id-203,5
id-10070,30,id-203,5
id-10071,25,id-198,5
