pokemon,stat,base_stat,effort
id-748,1,50,0
id-748,2,63,0
id-748,3,152,2
id-748,4,53,0
id-748,5,142,0
id-748,6,35,0
id-749,1,70,0
id-749,2,100,1
id-749,3,70,0
id-749,4,45,0
id-749,5,55,0
id-749,6,45,0
id-750,1,100,0
id-750,2,125,2
id-750,3,100,0
id-750,4,55,0
id-750,5,85,0
id-750,6,35,0
id-751,1,38,0
id-751,2,40,0
id-751,3,52,0
id-751,4,40,0
id-751,5,72,1
id-751,6,27,0
id-752,1,68,0
id-752,2,70,0
id-752,3,92,0
id-752,4,50,0
id-752,5,132,2
id-752,6,42,0
id-753,1,40,0
id-753,2,55,1
id-753,3,35,0
id-753,4,50,0
id-753,5,35,0
id-753,6,35,0
id-754,1,70,0
id-754,2,105,2
id-754,3,90,0
id-754,4,80,0
id-754,5,90,0
id-754,6,45,0
id-755,1,40,0
id-755,2,35,0
id-755,3,55,0
id-755,4,65,0
id-755,5,75,1
id-755,6,15,0
id-756,1,60,0
id-756,2,45,0
id-756,3,80,0
id-756,4,90,0
id-756,5,100,2
id-756,6,30,0
id-757,1,48,0
id-757,2,44,0
id-757,3,40,0
id-757,4,71,0
id-757,5,40,0
id-757,6,77,1
id-758,1,68,0
id-758,2,64,0
id-758,3,60,0
id-758,4,111,0
id-758,5,60,0
id-758,6,117,2
id-759,1,70,0
id-759,2,75,1
id-759,3,50,0
id-759,4,45,0
id-759,5,50,0
id-759,6,50,0
id-760,1,120,0
id-760,2,125,2
id-760,3,80,0
id-760,4,55,0
id-760,5,60,0
id-760,6,60,0
id-761,1,42,1
id-761,2,30,0
id-761,3,38,0
id-761,4,30,0
id-761,5,38,0
id-761,6,32,0
id-762,1,52,0
id-762,2,40,0
id-762,3,48,0
id-762,4,40,0
id-762,5,48,0
id-762,6,62,2
id-763,1,72,0
id-763,2,120,3
id-763,3,98,0
id-763,4,50,0
id-763,5,98,0
id-763,6,72,0
id-764,1,51,0
id-764,2,52,0
id-764,3,90,0
id-764,4,82,0
id-764,5,110,2
id-764,6,100,0
id-765,1,90,0
id-765,2,60,0
id-765,3,80,0
id-765,4,90,0
id-765,5,110,2
id-765,6,60,0
id-766,1,100,0
id-766,2,120,2
id-766,3,90,0
id-766,4,40,0
id-766,5,60,0
id-766,6,80,0
id-767,1,25,0
id-767,2,35,0
id-767,3,40,0
id-767,4,20,0
id-767,5,30,0
id-767,6,80,1
id-768,1,75,0
id-768,2,125,0
id-768,3,140,2
id-768,4,60,0
id-768,5,90,0
id-768,6,40,0
id-769,1,55,0
id-769,2,55,0
id-769,3,80,1
id-769,4,70,0
id-769,5,45,0
id-769,6,15,0
id-770,1,85,0
id-770,2,75,0
id-770,3,110,2
id-770,4,100,0
id-770,5,75,0
id-770,6,35,0
id-771,1,55,0
id-771,2,60,0
id-771,3,130,0
id-771,4,30,0
id-771,5,130,2
id-771,6,5,0
id-772,1,95,2
id-772,2,95,0
id-772,3,95,0
id-772,4,95,0
id-772,5,95,0
id-772,6,59,0
id-773,1,95,3
id-773,2,95,0
id-773,3,95,0
id-773,4,95,0
id-773,5,95,0
id-773,6,95,0
id-774,1,60,0
id-774,2,60,0
id-774,3,100,1
id-774,4,60,0
id-774,5,100,1
id-774,6,60,0
id-775,1,65,0
id-775,2,115,2
id-775,3,65,0
id-775,4,75,0
id-775,5,95,0
id-775,6,65,0
id-776,1,60,0
id-776,2,78,0
id-776,3,135,2
id-776,4,91,0
id-776,5,85,0
id-776,6,36,0
id-777,1,65,0
id-777,2,98,2
id-777,3,63,0
id-777,4,40,0
id-777,5,73,0
id-777,6,96,0
id-778,1,55,0
id-778,2,90,0
id-778,3,80,0
id-778,4,50,0
id-778,5,105,2
id-778,6,96,0
id-779,1,68,0
id-779,2,105,2
id-779,3,70,0
id-779,4,70,0
id-779,5,70,0
id-779,6,92,0
id-780,1,78,0
id-780,2,60,0
id-780,3,85,0
id-780,4,135,2
id-780,5,91,0
id-780,6,36,0
id-781,1,70,0
id-781,2,131,2
id-781,3,100,0
id-781,4,86,0
id-781,5,90,0
id-781,6,40,0
id-782,1,45,0
id-782,2,55,0
id-782,3,65,1
id-782,4,45,0
id-782,5,45,0
id-782,6,45,0
id-783,1,55,0
id-783,2,75,0
id-783,3,90,2
id-783,4,65,0
id-783,5,70,0
id-783,6,65,0
id-784,1,75,0
id-784,2,110,0
id-784,3,125,3
id-784,4,100,0
id-784,5,105,0
id-784,6,85,0
id-785,1,70,0
id-785,2,115,0
id-785,3,85,0
id-785,4,95,0
id-785,5,75,0
id-785,6,130,3
id-786,1,70,0
id-786,2,85,0
id-786,3,75,0
id-786,4,130,3
id-786,5,115,0
id-786,6,95,0
id-787,1,70,0
id-787,2,130,3
id-787,3,115,0
id-787,4,85,0
id-787,5,95,0
id-787,6,75,0
id-788,1,70,0
id-788,2,75,0
id-788,3,115,0
id-788,4,95,0
id-788,5,130,3
id-788,6,85,0
id-789,1,43,1
id-789,2,29,0
id-789,3,31,0
id-789,4,29,0
id-789,5,31,0
id-789,6,37,0
id-790,1,43,0
id-790,2,29,0
id-790,3,131,1
id-790,4,29,0
id-790,5,131,1
id-790,6,37,0
id-791,1,137,0
id-791,2,137,3
id-791,3,107,0
id-791,4,113,0
id-791,5,89,0
id-791,6,97,0
id-792,1,137,0
id-792,2,113,0
id-792,3,89,0
id-792,4,137,3
id-792,5,107,0
id-792,6,97,0
id-793,1,109,0
id-793,2,53,0
id-793,3,47,0
id-793,4,127,0
id-793,5,131,3
id-793,6,103,0
id-794,1,107,0
id-794,2,139,1
id-794,3,139,2
id-794,4,53,0
id-794,5,53,0
id-794,6,79,0
id-795,1,71,0
id-795,2,137,0
id-795,3,37,0
id-795,4,137,0
id-795,5,37,0
id-795,6,151,3
id-796,1,83,0
id-796,2,89,0
id-796,3,71,0
id-796,4,173,3
id-796,5,71,0
id-796,6,83,0
id-797,1,97,0
id-797,2,101,1
id-797,3,103,1
id-797,4,107,1
id-797,5,101,0
id-797,6,61,0
id-798,1,59,0
id-798,2,181,3
id-798,3,131,0
id-798,4,59,0
id-798,5,31,0
id-798,6,109,0
id-799,1,223,3
id-799,2,101,0
id-799,3,53,0
id-799,4,97,0
id-799,5,53,0
id-799,6,43,0
id-800,1,97,0
id-800,2,107,1
id-800,3,101,0
id-800,4,127,2
id-800,5,89,0
id-800,6,79,0
id-801,1,80,0
id-801,2,95,0
id-801,3,115,0
id-801,4,130,3
id-801,5,115,0
id-801,6,65,0
id-802,1,90,0
id-802,2,125,2
id-802,3,80,0
id-802,4,90,0
id-802,5,90,0
id-802,6,125,1
id-803,1,67,0
id-803,2,73,0
id-803,3,67,0
id-803,4,73,0
id-803,5,67,0
id-803,6,73,1
id-804,1,73,0
id-804,2,73,0
id-804,3,73,0
id-804,4,127,3
id-804,5,73,0
id-804,6,121,0
id-805,1,61,0
id-805,2,131,0
id-805,3,211,3
id-805,4,53,0
id-805,5,101,0
id-805,6,13,0
id-806,1,53,0
id-806,2,127,0
id-806,3,53,0
id-806,4,151,3
id-806,5,79,0
id-806,6,107,0
id-807,1,88,0
id-807,2,112,0
id-807,3,75,0
id-807,4,102,0
id-807,5,80,0
id-807,6,143,3
id-808,1,46,0
id-808,2,65,1
id-808,3,65,0
id-808,4,55,0
id-808,5,35,0
id-808,6,34,0
id-809,1,135,0
id-809,2,143,3
id-809,3,143,0
id-809,4,80,0
id-809,5,65,0
id-809,6,34,0
id-810,1,50,0
id-810,2,65,1
id-810,3,50,0
id-810,4,40,0
id-810,5,40,0
id-810,6,65,0
id-811,1,70,0
id-811,2,85,2
id-811,3,70,0
id-811,4,55,0
id-811,5,60,0
id-811,6,80,0
id-812,1,100,0
id-812,2,125,3
id-812,3,90,0
id-812,4,60,0
id-812,5,70,0
id-812,6,85,0
id-813,1,50,0
id-813,2,71,0
id-813,3,40,0
id-813,4,40,0
id-813,5,40,0
id-813,6,69,1
id-814,1,65,0
id-814,2,86,0
id-814,3,60,0
id-814,4,55,0
id-814,5,60,0
id-814,6,94,2
id-815,1,80,0
id-815,2,116,0
id-815,3,75,0
id-815,4,65,0
id-815,5,75,0
id-815,6,119,3
id-816,1,50,0
id-816,2,40,0
id-816,3,40,0
id-816,4,70,0
id-816,5,40,1
id-816,6,70,1
id-817,1,65,0
id-817,2,60,0
id-817,3,55,0
id-817,4,95,2
id-817,5,55,0
id-817,6,90,0
id-818,1,70,0
id-818,2,85,0
id-818,3,65,0
id-818,4,125,0
id-818,5,65,0
id-818,6,120,3
id-819,1,70,1
id-819,2,55,0
id-819,3,55,0
id-819,4,35,0
id-819,5,35,0
id-819,6,25,0
id-820,1,120,2
id-820,2,95,0
id-820,3,95,0
id-820,4,55,0
id-820,5,75,0
id-820,6,20,0
id-821,1,38,0
id-821,2,47,0
id-821,3,35,0
id-821,4,33,0
id-821,5,35,0
id-821,6,57,1
id-822,1,68,0
id-822,2,67,0
id-822,3,55,0
id-822,4,43,0
id-822,5,55,0
id-822,6,77,2
id-823,1,98,0
id-823,2,87,0
id-823,3,105,3
id-823,4,53,0
id-823,5,85,0
id-823,6,67,0
id-824,1,25,0
id-824,2,20,0
id-824,3,20,0
id-824,4,25,0
id-824,5,45,1
id-824,6,45,0
id-825,1,50,0
id-825,2,35,0
id-825,3,80,0
id-825,4,50,0
id-825,5,90,2
id-825,6,30,0
id-826,1,60,0
id-826,2,45,0
id-826,3,110,0
id-826,4,80,0
id-826,5,120,3
id-826,6,90,0
id-827,1,40,0
id-827,2,28,0
id-827,3,28,0
id-827,4,47,0
id-827,5,52,1
id-827,6,50,0
id-828,1,70,0
id-828,2,58,0
id-828,3,58,0
id-828,4,87,0
id-828,5,92,2
id-828,6,90,0
id-829,1,40,0
id-829,2,40,0
id-829,3,60,0
id-829,4,40,0
id-829,5,60,1
id-829,6,10,0
id-830,1,60,0
id-830,2,50,0
id-830,3,90,0
id-830,4,80,0
id-830,5,120,2
id-830,6,60,0
id-831,1,42,0
id-831,2,40,0
id-831,3,55,1
id-831,4,40,0
id-831,5,45,0
id-831,6,48,0
id-832,1,72,0
id-832,2,80,0
id-832,3,100,2
id-832,4,60,0
id-832,5,90,0
id-832,6,88,0
id-833,1,50,0
id-833,2,64,1
id-833,3,50,0
id-833,4,38,0
id-833,5,38,0
id-833,6,44,0
id-834,1,90,0
id-834,2,115,2
id-834,3,90,0
id-834,4,48,0
id-834,5,68,0
id-834,6,74,0
id-835,1,59,1
id-835,2,45,0
id-835,3,50,0
id-835,4,40,0
id-835,5,50,0
id-835,6,26,0
id-836,1,69,0
id-836,2,90,0
id-836,3,60,0
id-836,4,90,0
id-836,5,60,0
id-836,6,121,2
id-837,1,30,0
id-837,2,40,0
id-837,3,50,1
id-837,4,40,0
id-837,5,50,0
id-837,6,30,0
id-838,1,80,0
id-838,2,60,0
id-838,3,90,2
id-838,4,60,0
id-838,5,70,0
id-838,6,50,0
id-839,1,110,0
id-839,2,80,0
id-839,3,120,3
id-839,4,80,0
id-839,5,90,0
id-839,6,30,0
id-840,1,40,0
id-840,2,40,0
id-840,3,80,1
id-840,4,40,0
id-840,5,40,0
id-840,6,20,0
id-841,1,70,0
id-841,2,110,2
id-841,3,80,0
id-841,4,95,0
id-841,5,60,0
id-841,6,70,0
id-842,1,110,2
id-842,2,85,0
id-842,3,80,0
id-842,4,100,0
id-842,5,80,0
id-842,6,30,0
id-843,1,52,0
id-843,2,57,0
id-843,3,75,1
id-843,4,35,0
id-843,5,50,0
id-843,6,46,0
id-844,1,72,0
id-844,2,107,0
id-844,3,125,2
id-844,4,65,0
id-844,5,70,0
id-844,6,71,0
id-845,1,70,0
id-845,2,85,0
id-845,3,55,0
id-845,4,85,0
id-845,5,95,2
id-845,6,85,0
id-846,1,41,0
id-846,2,63,0
id-846,3,40,0
id-846,4,40,0
id-846,5,30,0
id-846,6,66,1
id-847,1,61,0
id-847,2,123,0
id-847,3,60,0
id-847,4,60,0
id-847,5,50,0
id-847,6,136,2
id-848,1,40,0
id-848,2,38,0
id-848,3,35,0
id-848,4,54,1
id-848,5,35,0
id-848,6,40,0
id-849,1,75,0
id-849,2,98,0
id-849,3,70,0
id-849,4,114,2
id-849,5,70,0
id-849,6,75,0
id-850,1,50,0
id-850,2,65,1
id-850,3,45,0
id-850,4,50,0
id-850,5,50,0
id-850,6,45,0
id-851,1,100,0
id-851,2,115,2
id-851,3,65,0
id-851,4,90,0
id-851,5,90,0
id-851,6,65,0
id-852,1,50,0
id-852,2,68,1
id-852,3,60,0
id-852,4,50,0
id-852,5,50,0
id-852,6,32,0
id-853,1,80,0
id-853,2,118,2
id-853,3,90,0
id-853,4,70,0
id-853,5,80,0
id-853,6,42,0
id-854,1,40,0
id-854,2,45,0
id-854,3,45,0
id-854,4,74,1
id-854,5,54,0
id-854,6,50,0
id-855,1,60,0
id-855,2,65,0
id-855,3,65,0
id-855,4,134,2
id-855,5,114,0
id-855,6,70,0
id-856,1,42,0
id-856,2,30,0
id-856,3,45,0
id-856,4,56,1
id-856,5,53,0
id-856,6,39,0
id-857,1,57,0
id-857,2,40,0
id-857,3,65,0
id-857,4,86,2
id-857,5,73,0
id-857,6,49,0
id-858,1,57,0
id-858,2,90,0
id-858,3,95,0
id-858,4,136,3
id-858,5,103,0
id-858,6,29,0
id-859,1,45,0
id-859,2,45,0
id-859,3,30,0
id-859,4,55,1
id-859,5,40,0
id-859,6,50,0
id-860,1,65,0
id-860,2,60,0
id-860,3,45,0
id-860,4,75,2
id-860,5,55,0
id-860,6,70,0
id-861,1,95,0
id-861,2,120,3
id-861,3,65,0
id-861,4,95,0
id-861,5,75,0
id-861,6,60,0
id-862,1,93,0
id-862,2,90,0
id-862,3,101,3
id-862,4,60,0
id-862,5,81,0
id-862,6,95,0
id-863,1,70,0
id-863,2,110,2
id-863,3,100,0
id-863,4,50,0
id-863,5,60,0
id-863,6,50,0
id-864,1,60,0
id-864,2,95,0
id-864,3,50,0
id-864,4,145,2
id-864,5,130,0
id-864,6,30,0
id-865,1,62,0
id-865,2,135,2
id-865,3,95,0
id-865,4,68,0
id-865,5,82,0
id-865,6,65,0
id-866,1,80,0
id-866,2,85,0
id-866,3,75,0
id-866,4,110,3
id-866,5,100,0
id-866,6,70,0
id-867,1,58,0
id-867,2,95,0
id-867,3,145,2
id-867,4,50,0
id-867,5,105,0
id-867,6,30,0
id-868,1,45,0
id-868,2,40,0
id-868,3,40,0
id-868,4,50,0
id-868,5,61,1
id-868,6,34,0
id-869,1,65,0
id-869,2,60,0
id-869,3,75,0
id-869,4,110,0
id-869,5,121,2
id-869,6,64,0
id-870,1,65,0
id-870,2,100,2
id-870,3,100,0
id-870,4,70,0
id-870,5,60,1
id-870,6,75,0
id-871,1,48,0
id-871,2,101,2
id-871,3,95,0
id-871,4,91,0
id-871,5,85,0
id-871,6,15,0
id-872,1,30,0
id-872,2,25,0
id-872,3,35,0
id-872,4,45,1
id-872,5,30,0
id-872,6,20,0
id-873,1,70,0
id-873,2,65,0
id-873,3,60,0
id-873,4,125,2
id-873,5,90,0
id-873,6,65,0
id-874,1,100,0
id-874,2,125,0
id-874,3,135,2
id-874,4,20,0
id-874,5,20,0
id-874,6,70,0
id-875,1,75,0
id-875,2,80,0
id-875,3,110,2
id-875,4,65,0
id-875,5,90,0
id-875,6,50,0
id-876,1,60,0
id-876,2,65,0
id-876,3,55,0
id-876,4,105,2
id-876,5,95,0
id-876,6,95,0
id-877,1,58,0
id-877,2,95,0
id-877,3,58,0
id-877,4,70,0
id-877,5,58,0
id-877,6,97,2
id-878,1,72,0
id-878,2,80,1
id-878,3,49,0
id-878,4,40,0
id-878,5,49,0
id-878,6,40,0
id-879,1,122,0
id-879,2,130,2
id-879,3,69,0
id-879,4,80,0
id-879,5,69,0
id-879,6,30,0
id-880,1,90,0
id-880,2,100,2
id-880,3,90,0
id-880,4,80,0
id-880,5,70,0
id-880,6,75,0
id-881,1,90,0
id-881,2,100,2
id-881,3,90,0
id-881,4,90,0
id-881,5,80,0
id-881,6,55,0
id-882,1,90,0
id-882,2,90,0
id-882,3,100,2
id-882,4,70,0
id-882,5,80,0
id-882,6,75,0
id-883,1,90,0
id-883,2,90,0
id-883,3,100,2
id-883,4,80,0
id-883,5,90,0
id-883,6,55,0
id-884,1,70,0
id-884,2,95,0
id-884,3,115,0
id-884,4,120,2
id-884,5,50,0
id-884,6,85,0
id-885,1,28,0
id-885,2,60,0
id-885,3,30,0
id-885,4,40,0
id-885,5,30,0
id-885,6,82,1
id-886,1,68,0
id-886,2,80,0
id-886,3,50,0
id-886,4,60,0
id-886,5,50,0
id-886,6,102,2
id-887,1,88,0
id-887,2,120,0
id-887,3,75,0
id-887,4,100,0
id-887,5,75,0
id-887,6,142,3
id-888,1,92,0
id-888,2,130,0
id-888,3,115,0
id-888,4,80,0
id-888,5,115,0
id-888,6,138,3
id-889,1,92,0
id-889,2,130,0
id-889,3,115,0
id-889,4,80,0
id-889,5,115,0
id-889,6,138,3
id-890,1,140,3
id-890,2,85,0
id-890,3,95,0
id-890,4,145,0
id-890,5,95,0
id-890,6,130,0
id-891,1,60,0
id-891,2,90,1
id-891,3,60,0
id-891,4,53,0
id-891,5,50,0
id-891,6,72,0
id-892,1,100,0
id-892,2,130,3
id-892,3,100,0
id-892,4,63,0
id-892,5,60,0
id-892,6,97,0
id-893,1,105,0
id-893,2,120,3
id-893,3,105,0
id-893,4,70,0
id-893,5,95,0
id-893,6,105,0
id-894,1,80,0
id-894,2,100,0
id-894,3,50,0
id-894,4,100,0
id-894,5,50,0
id-894,6,200,3
id-895,1,200,3
id-895,2,100,0
id-895,3,50,0
id-895,4,100,0
id-895,5,50,0
id-895,6,80,0
id-896,1,100,0
id-896,2,145,3
id-896,3,130,0
id-896,4,65,0
id-896,5,110,0
id-896,6,30,0
id-897,1,100,0
id-897,2,65,0
id-897,3,60,0
id-897,4,145,3
id-897,5,80,0
id-897,6,130,0
id-898,1,100,3
id-898,2,80,0
id-898,3,80,0
id-898,4,80,0
id-898,5,80,0
id-898,6,80,0
id-10001,1,50,0
id-10001,2,180,2
id-10001,3,20,0
id-10001,4,180,1
id-10001,5,20,0
id-10001,6,150,0
id-10002,1,50,0
id-10002,2,70,0
id-10002,3,160,2
id-10002,4,70,0
id-10002,5,160,1
id-10002,6,90,0
id-10003,1,50,0
id-10003,2,95,0
id-10003,3,90,0
id-10003,4,95,0
id-10003,5,90,0
id-10003,6,180,3
id-10004,1,60,0
id-10004,2,79,0
id-10004,3,105,2
id-10004,4,59,0
id-10004,5,85,0
id-10004,6,36,0
id-10005,1,60,0
id-10005,2,69,0
id-10005,3,95,1
id-10005,4,69,0
id-10005,5,95,1
id-10005,6,36,0
id-10006,1,100,0
id-10006,2,103,0
id-10006,3,75,0
id-10006,4,120,0
id-10006,5,75,0
id-10006,6,127,3
id-10007,1,150,3
id-10007,2,120,0
id-10007,3,100,0
id-10007,4,120,0
id-10007,5,100,0
id-10007,6,90,0
id-10008,1,50,0
id-10008,2,65,0
id-10008,3,107,0
id-10008,4,105,1
id-10008,5,107,0
id-10008,6,86,1
id-10009,1,50,0
id-10009,2,65,0
id-10009,3,107,0
id-10009,4,105,1
id-10009,5,107,0
id-10009,6,86,1
id-10010,1,50,0
id-10010,2,65,0
id-10010,3,107,0
id-10010,4,105,1
id-10010,5,107,0
id-10010,6,86,1
id-10011,1,50,0
id-10011,2,65,0
id-10011,3,107,0
id-10011,4,105,1
id-10011,5,107,0
id-10011,6,86,1
id-10012,1,50,0
id-10012,2,65,0
id-10012,3,107,0
id-10012,4,105,1
id-10012,5,107,0
id-10012,6,86,1
id-10013,1,70,1
id-10013,2,70,0
id-10013,3,70,0
id-10013,4,70,0
id-10013,5,70,0
id-10013,6,70,0
id-10014,1,70,1
id-10014,2,70,0
id-10014,3,70,0
id-10014,4,70,0
id-10014,5,70,0
id-10014,6,70,0
id-10015,1,70,1
id-10015,2,70,0
id-10015,3,70,0
id-10015,4,70,0
id-10015,5,70,0
id-10015,6,70,0
id-10016,1,70,0
id-10016,2,92,0
id-10016,3,65,0
id-10016,4,80,0
id-10016,5,55,0
id-10016,6,98,2
id-10017,1,105,0
id-10017,2,30,0
id-10017,3,105,0
id-10017,4,140,2
id-10017,5,105,0
id-10017,6,55,0
id-10018,1,100,0
id-10018,2,128,1
id-10018,3,90,1
id-10018,4,77,0
id-10018,5,77,0
id-10018,6,128,1
id-10019,1,79,0
id-10019,2,100,0
id-10019,3,80,0
id-10019,4,110,0
id-10019,5,90,0
id-10019,6,121,3
id-10020,1,79,0
id-10020,2,105,0
id-10020,3,70,0
id-10020,4,145,3
id-10020,5,80,0
id-10020,6,101,0
id-10021,1,89,0
id-10021,2,145,3
id-10021,3,90,0
id-10021,4,105,0
id-10021,5,80,0
id-10021,6,91,0
id-10022,1,125,0
id-10022,2,170,3
id-10022,3,100,0
id-10022,4,120,0
id-10022,5,90,0
id-10022,6,95,0
id-10023,1,125,0
id-10023,2,120,0
id-10023,3,90,0
id-10023,4,170,3
id-10023,5,100,0
id-10023,6,95,0
id-10024,1,91,0
id-10024,2,72,0
id-10024,3,90,0
id-10024,4,129,3
id-10024,5,90,0
id-10024,6,108,0
id-10025,1,74,0
id-10025,2,48,0
id-10025,3,76,0
id-10025,4,83,0
id-10025,5,81,0
id-10025,6,104,2
id-10026,1,60,0
id-10026,2,140,2
id-10026,3,50,0
id-10026,4,140,1
id-10026,5,50,0
id-10026,6,60,0
id-10027,1,44,0
id-10027,2,66,0
id-10027,3,70,1
id-10027,4,44,0
id-10027,5,55,0
id-10027,6,56,0
id-10028,1,54,0
id-10028,2,66,0
id-10028,3,70,1
id-10028,4,44,0
id-10028,5,55,0
id-10028,6,46,0
id-10029,1,59,0
id-10029,2,66,0
id-10029,3,70,1
id-10029,4,44,0
id-10029,5,55,0
id-10029,6,41,0
id-10030,1,55,0
id-10030,2,85,0
id-10030,3,122,2
id-10030,4,58,0
id-10030,5,75,0
id-10030,6,99,0
id-10031,1,75,0
id-10031,2,95,0
id-10031,3,122,2
id-10031,4,58,0
id-10031,5,75,0
id-10031,6,69,0
id-10032,1,85,0
id-10032,2,100,0
id-10032,3,122,2
id-10032,4,58,0
id-10032,5,75,0
id-10032,6,54,0
id-10033,1,80,0
id-10033,2,100,0
id-10033,3,123,0
id-10033,4,122,2
id-10033,5,120,1
id-10033,6,80,0
id-10034,1,78,0
id-10034,2,130,0
id-10034,3,111,0
id-10034,4,130,3
id-10034,5,85,0
id-10034,6,100,0
id-10035,1,78,0
id-10035,2,104,0
id-10035,3,78,0
id-10035,4,159,3
id-10035,5,115,0
id-10035,6,100,0
id-10036,1,79,0
id-10036,2,103,0
id-10036,3,120,0
id-10036,4,135,0
id-10036,5,115,3
id-10036,6,78,0
id-10037,1,55,0
id-10037,2,50,0
id-10037,3,65,0
id-10037,4,175,3
id-10037,5,105,0
id-10037,6,150,0
id-10038,1,60,0
id-10038,2,65,0
id-10038,3,80,0
id-10038,4,170,3
id-10038,5,95,0
id-10038,6,130,0
id-10039,1,105,2
id-10039,2,125,0
id-10039,3,100,0
id-10039,4,60,0
id-10039,5,100,0
id-10039,6,100,0
id-10040,1,65,0
id-10040,2,155,2
id-10040,3,120,0
id-10040,4,65,0
id-10040,5,90,0
id-10040,6,105,0
id-10041,1,95,0
id-10041,2,155,2
id-10041,3,109,0
id-10041,4,70,0
id-10041,5,130,0
id-10041,6,81,0
id-10042,1,80,0
id-10042,2,135,0
id-10042,3,85,0
id-10042,4,70,0
id-10042,5,95,0
id-10042,6,150,2
id-10043,1,106,0
id-10043,2,190,0
id-10043,3,100,0
id-10043,4,154,3
id-10043,5,100,0
id-10043,6,130,0
id-10044,1,106,0
id-10044,2,150,0
id-10044,3,70,0
id-10044,4,194,3
id-10044,5,120,0
id-10044,6,140,0
id-10045,1,90,0
id-10045,2,95,0
id-10045,3,105,0
id-10045,4,165,3
id-10045,5,110,0
id-10045,6,45,0
id-10046,1,70,0
id-10046,2,150,2
id-10046,3,140,0
id-10046,4,65,0
id-10046,5,100,0
id-10046,6,75,0
id-10047,1,80,0
id-10047,2,185,2
id-10047,3,115,0
id-10047,4,40,0
id-10047,5,105,0
id-10047,6,75,0
id-10048,1,75,0
id-10048,2,90,0
id-10048,3,90,0
id-10048,4,140,2
id-10048,5,90,0
id-10048,6,115,0
id-10049,1,100,0
id-10049,2,164,3
id-10049,3,150,0
id-10049,4,95,0
id-10049,5,120,0
id-10049,6,71,0
id-10050,1,80,0
id-10050,2,160,3
id-10050,3,80,0
id-10050,4,130,0
id-10050,5,80,0
id-10050,6,100,0
id-10051,1,68,0
id-10051,2,85,0
id-10051,3,65,0
id-10051,4,165,3
id-10051,5,135,0
id-10051,6,100,0
id-10052,1,50,0
id-10052,2,105,1
id-10052,3,125,1
id-10052,4,55,0
id-10052,5,95,0
id-10052,6,50,0
id-10053,1,70,0
id-10053,2,140,0
id-10053,3,230,3
id-10053,4,60,0
id-10053,5,80,0
id-10053,6,50,0
id-10054,1,60,0
id-10054,2,100,0
id-10054,3,85,0
id-10054,4,80,0
id-10054,5,85,0
id-10054,6,100,2
id-10055,1,70,0
id-10055,2,75,0
id-10055,3,80,0
id-10055,4,135,0
id-10055,5,80,0
id-10055,6,135,2
id-10056,1,64,0
id-10056,2,165,2
id-10056,3,75,0
id-10056,4,93,0
id-10056,5,83,0
id-10056,6,75,0
id-10057,1,65,0
id-10057,2,150,2
id-10057,3,60,0
id-10057,4,115,0
id-10057,5,60,0
id-10057,6,115,0
id-10058,1,108,0
id-10058,2,170,3
id-10058,3,115,0
id-10058,4,120,0
id-10058,5,95,0
id-10058,6,92,0
id-10059,1,70,0
id-10059,2,145,1
id-10059,3,88,0
id-10059,4,140,1
id-10059,5,70,0
id-10059,6,112,0
id-10060,1,90,0
id-10060,2,132,1
id-10060,3,105,0
id-10060,4,132,1
id-10060,5,105,0
id-10060,6,30,0
id-10061,1,74,0
id-10061,2,65,0
id-10061,3,67,0
id-10061,4,125,0
id-10061,5,128,2
id-10061,6,92,0
id-10062,1,80,0
id-10062,2,100,0
id-10062,3,120,0
id-10062,4,140,0
id-10062,5,150,3
id-10062,6,110,0
id-10063,1,80,0
id-10063,2,130,0
id-10063,3,100,0
id-10063,4,160,3
id-10063,5,120,0
id-10063,6,110,0
id-10064,1,100,0
id-10064,2,150,3
id-10064,3,110,0
id-10064,4,95,0
id-10064,5,110,0
id-10064,6,70,0
id-10065,1,70,0
id-10065,2,110,0
id-10065,3,75,0
id-10065,4,145,0
id-10065,5,85,0
id-10065,6,145,3
id-10066,1,50,0
id-10066,2,85,1
id-10066,3,125,1
id-10066,4,85,0
id-10066,5,115,0
id-10066,6,20,0
id-10067,1,75,0
id-10067,2,110,0
id-10067,3,110,0
id-10067,4,110,0
id-10067,5,105,2
id-10067,6,80,0
id-10068,1,68,0
id-10068,2,165,3
id-10068,3,95,0
id-10068,4,65,0
id-10068,5,115,0
id-10068,6,110,0
id-10069,1,103,2
id-10069,2,60,0
id-10069,3,126,0
id-10069,4,80,0
id-10069,5,126,0
id-10069,6,50,0
id-10070,1,70,0
id-10070,2,140,2
id-10070,3,70,0
id-10070,4,110,0
id-10070,5,65,0
id-10070,6,105,0
id-10071,1,95,0
id-10071,2,75,0
id-10071,3,180,2
id-10071,4,130,0
id-10071,5,80,0
id-10071,6,30,0
id-10072,1,75,0
id-10072,2,125,0
id-10072,3,230,2
id-10072,4,55,0
id-10072,5,95,0
id-10072,6,30,0
id-10073,1,83,0
id-10073,2,80,0
id-10073,3,80,0
id-10073,4,135,0
id-10073,5,80,0
id-10073,6,121,3
id-10074,1,80,2
id-10074,2,120,0
id-10074,3,80,0
id-10074,4,120,0
id-10074,5,80,0
id-10074,6,100,0
id-10075,1,50,0
id-10075,2,160,0
id-10075,3,110,1
