pokemon,version_group,move,pokemon_move_method,level,order
id-519,20,id-257,4,0,
id-519,20,id-263,4,0,
id-519,20,id-269,1,12,
id-519,20,id-269,4,0,
id-519,20,id-273,2,0,
id-519,20,id-297,1,24,
id-519,20,id-314,1,16,
id-519,20,id-355,1,36,
id-519,20,id-366,1,40,
id-519,20,id-369,4,0,
id-519,20,id-400,2,0,
id-519,20,id-403,1,32,
id-519,20,id-403,4,0,
id-519,20,id-432,2,0,
id-519,20,id-496,4,0,
id-519,20,id-526,4,0,
id-519,20,id-814,3,0,
id-520,20,id-16,1,1,1.0
id-520,20,id-19,4,0,
id-520,20,id-43,1,1,3.0
id-520,20,id-45,1,1,2.0
id-520,20,id-97,4,0,
id-520,20,id-98,1,1,4.0
id-520,20,id-116,4,0,
id-520,20,id-129,4,0,
id-520,20,id-143,1,56,
id-520,20,id-156,4,0,
id-520,20,id-164,4,0,
id-520,20,id-173,4,0,
id-520,20,id-182,4,0,
id-520,20,id-197,1,34,
id-520,20,id-203,4,0,
id-520,20,id-207,1,20,
id-520,20,id-211,4,0,
id-520,20,id-213,4,0,
id-520,20,id-214,4,0,
id-520,20,id-240,4,0,
id-520,20,id-241,4,0,
id-520,20,id-253,4,0,
id-520,20,id-257,4,0,
id-520,20,id-263,4,0,
id-520,20,id-269,1,12,
id-520,20,id-269,4,0,
id-520,20,id-297,1,26,
id-520,20,id-314,1,16,
id-520,20,id-355,1,44,
id-520,20,id-366,1,50,
id-520,20,id-369,4,0,
id-520,20,id-403,1,38,
id-520,20,id-403,4,0,
id-520,20,id-496,4,0,
id-520,20,id-526,4,0,
id-520,20,id-814,3,0,
id-521,20,id-16,1,1,1.0
id-521,20,id-19,4,0,
id-521,20,id-43,1,1,3.0
id-521,20,id-45,1,1,2.0
id-521,20,id-63,4,0,
id-521,20,id-97,4,0,
id-521,20,id-98,1,1,4.0
id-521,20,id-116,4,0,
id-521,20,id-129,4,0,
id-521,20,id-143,1,66,
id-521,20,id-156,4,0,
id-521,20,id-164,4,0,
id-521,20,id-173,4,0,
id-521,20,id-182,4,0,
id-521,20,id-197,1,36,
id-521,20,id-203,4,0,
id-521,20,id-207,1,20,
id-521,20,id-211,4,0,
id-521,20,id-213,4,0,
id-521,20,id-214,4,0,
id-521,20,id-240,4,0,
id-521,20,id-241,4,0,
id-521,20,id-253,4,0,
id-521,20,id-257,4,0,
id-521,20,id-263,4,0,
id-521,20,id-269,1,12,
id-521,20,id-269,4,0,
id-521,20,id-297,1,26,
id-521,20,id-314,1,16,
id-521,20,id-355,1,50,
id-521,20,id-366,1,58,
id-521,20,id-369,4,0,
id-521,20,id-403,1,42,
id-521,20,id-403,4,0,
id-521,20,id-413,4,0,
id-521,20,id-416,4,0,
id-521,20,id-496,4,0,
id-521,20,id-526,4,0,
id-521,20,id-542,4,0,
id-521,20,id-814,3,0,
id-524,20,id-28,1,1,1.0
id-524,20,id-29,1,24,
id-524,20,id-33,1,1,2.0
id-524,20,id-36,2,0,
id-524,20,id-89,4,0,
id-524,20,id-106,1,4,
id-524,20,id-153,1,44,
id-524,20,id-156,4,0,
id-524,20,id-157,1,28,
id-524,20,id-157,4,0,
id-524,20,id-164,4,0,
id-524,20,id-173,4,0,
id-524,20,id-174,2,0,
id-524,20,id-182,4,0,
id-524,20,id-189,1,12,
id-524,20,id-201,1,36,
id-524,20,id-201,4,0,
id-524,20,id-203,4,0,
id-524,20,id-213,4,0,
id-524,20,id-214,4,0,
id-524,20,id-263,4,0,
id-524,20,id-317,4,0,
id-524,20,id-328,4,0,
id-524,20,id-334,1,20,
id-524,20,id-334,4,0,
id-524,20,id-350,1,32,
id-524,20,id-350,4,0,
id-524,20,id-356,2,0,
id-524,20,id-414,4,0,
id-524,20,id-430,4,0,
id-524,20,id-444,1,40,
id-524,20,id-444,4,0,
id-524,20,id-446,1,8,
id-524,20,id-446,4,0,
id-524,20,id-469,2,0,
id-524,20,id-475,2,0,
id-524,20,id-479,1,16,
id-524,20,id-484,4,0,
id-524,20,id-496,4,0,
id-524,20,id-523,4,0,
id-524,20,id-776,4,0,
id-524,20,id-800,3,0,
id-525,20,id-28,1,1,2.0
id-525,20,id-29,1,24,
id-525,20,id-33,1,1,3.0
id-525,20,id-89,4,0,
id-525,20,id-106,1,1,4.0
id-525,20,id-153,1,54,
id-525,20,id-156,4,0,
id-525,20,id-157,1,30,
id-525,20,id-157,4,0,
id-525,20,id-164,4,0,
id-525,20,id-173,4,0,
id-525,20,id-182,4,0,
id-525,20,id-189,1,12,
id-525,20,id-201,1,42,
id-525,20,id-201,4,0,
id-525,20,id-203,4,0,
id-525,20,id-213,4,0,
id-525,20,id-214,4,0,
id-525,20,id-263,4,0,
id-525,20,id-317,4,0,
id-525,20,id-328,4,0,
id-525,20,id-334,1,20,
id-525,20,id-334,4,0,
id-525,20,id-350,1,36,
id-525,20,id-350,4,0,
id-525,20,id-408,1,0,
id-525,20,id-408,1,1,1.0
id-525,20,id-408,4,0,
id-525,20,id-414,4,0,
id-525,20,id-430,4,0,
id-525,20,id-444,1,48,
id-525,20,id-444,4,0,
id-525,20,id-446,1,1,5.0
id-525,20,id-446,4,0,
id-525,20,id-479,1,16,
id-525,20,id-484,4,0,
id-525,20,id-496,4,0,
id-525,20,id-523,4,0,
id-525,20,id-707,4,0,
id-525,20,id-776,4,0,
id-525,20,id-800,3,0,
id-526,20,id-28,1,1,2.0
id-526,20,id-29,1,24,
id-526,20,id-33,1,1,3.0
id-526,20,id-63,4,0,
id-526,20,id-76,4,0,
id-526,20,id-89,4,0,
id-526,20,id-106,1,1,4.0
id-526,20,id-120,4,0,
id-526,20,id-153,1,54,
id-526,20,id-156,4,0,
id-526,20,id-157,1,30,
id-526,20,id-157,4,0,
id-526,20,id-164,4,0,
id-526,20,id-173,4,0,
id-526,20,id-182,4,0,
id-526,20,id-189,1,12,
id-526,20,id-201,1,42,
id-526,20,id-201,4,0,
id-526,20,id-203,4,0,
id-526,20,id-213,4,0,
id-526,20,id-214,4,0,
id-526,20,id-263,4,0,
id-526,20,id-276,4,0,
id-526,20,id-311,4,0,
id-526,20,id-317,4,0,
id-526,20,id-328,4,0,
id-526,20,id-334,1,20,
id-526,20,id-334,4,0,
id-526,20,id-350,1,36,
id-526,20,id-350,4,0,
id-526,20,id-408,1,1,1.0
id-526,20,id-408,4,0,
id-526,20,id-414,4,0,
id-526,20,id-416,4,0,
id-526,20,id-430,4,0,
id-526,20,id-442,4,0,
id-526,20,id-444,1,48,
id-526,20,id-444,4,0,
id-526,20,id-446,1,1,5.0
id-526,20,id-446,4,0,
id-526,20,id-479,1,16,
id-526,20,id-484,4,0,
id-526,20,id-496,4,0,
id-526,20,id-523,4,0,
id-526,20,id-675,4,0,
id-526,20,id-707,4,0,
id-526,20,id-776,4,0,
id-526,20,id-800,3,0,
id-527,20,id-16,1,1,1.0
id-527,20,id-19,4,0,
id-527,20,id-48,2,0,
id-527,20,id-86,4,0,
id-527,20,id-93,1,5,
id-527,20,id-94,1,40,
id-527,20,id-94,4,0,
id-527,20,id-113,4,0,
id-527,20,id-115,4,0,
id-527,20,id-129,4,0,
id-527,20,id-133,1,30,
id-527,20,id-133,4,0,
id-527,20,id-156,4,0,
id-527,20,id-164,4,0,
id-527,20,id-168,4,0,
id-527,20,id-173,4,0,
id-527,20,id-182,4,0,
id-527,20,id-202,4,0,
id-527,20,id-203,4,0,
id-527,20,id-204,4,0,
id-527,20,id-211,4,0,
id-527,20,id-213,1,1,2.0
id-527,20,id-213,4,0,
id-527,20,id-214,4,0,
id-527,20,id-219,4,0,
id-527,20,id-226,4,0,
id-527,20,id-240,4,0,
id-527,20,id-247,4,0,
id-527,20,id-248,1,50,
id-527,20,id-248,4,0,
id-527,20,id-253,4,0,
id-527,20,id-257,4,0,
id-527,20,id-260,2,0,
id-527,20,id-263,4,0,
id-527,20,id-269,4,0,
id-527,20,id-270,4,0,
id-527,20,id-271,4,0,
id-527,20,id-282,2,0,
id-527,20,id-283,1,10,
id-527,20,id-285,4,0,
id-527,20,id-286,1,20,
id-527,20,id-286,4,0,
id-527,20,id-313,4,0,
id-527,20,id-314,1,15,
id-527,20,id-347,1,45,
id-527,20,id-347,4,0,
id-527,20,id-355,2,0,
id-527,20,id-360,4,0,
id-527,20,id-369,4,0,
id-527,20,id-372,1,25,
id-527,20,id-372,4,0,
id-527,20,id-375,2,0,
id-527,20,id-403,1,35,
id-527,20,id-403,4,0,
id-527,20,id-412,4,0,
id-527,20,id-417,4,0,
id-527,20,id-427,4,0,
id-527,20,id-428,4,0,
id-527,20,id-433,4,0,
id-527,20,id-473,4,0,
id-527,20,id-493,1,55,
id-527,20,id-496,4,0,
id-527,20,id-500,4,0,
id-527,20,id-502,4,0,
id-527,20,id-512,4,0,
id-527,20,id-599,4,0,
id-527,20,id-683,4,0,
id-527,20,id-797,3,0,
id-527,20,id-814,3,0,
id-528,20,id-16,1,1,1.0
id-528,20,id-19,4,0,
id-528,20,id-63,4,0,
id-528,20,id-86,4,0,
id-528,20,id-93,1,1,3.0
id-528,20,id-94,1,40,
id-528,20,id-94,4,0,
id-528,20,id-113,4,0,
id-528,20,id-115,4,0,
id-528,20,id-129,4,0,
id-528,20,id-133,1,30,
id-528,20,id-133,4,0,
id-528,20,id-156,4,0,
id-528,20,id-164,4,0,
id-528,20,id-168,4,0,
id-528,20,id-173,4,0,
id-528,20,id-182,4,0,
id-528,20,id-202,4,0,
id-528,20,id-203,4,0,
id-528,20,id-204,4,0,
id-528,20,id-211,4,0,
id-528,20,id-213,1,1,2.0
id-528,20,id-213,4,0,
id-528,20,id-214,4,0,
id-528,20,id-219,4,0,
id-528,20,id-226,4,0,
id-528,20,id-240,4,0,
id-528,20,id-247,4,0,
id-528,20,id-248,1,50,
id-528,20,id-248,4,0,
id-528,20,id-253,4,0,
id-528,20,id-257,4,0,
id-528,20,id-263,4,0,
id-528,20,id-269,4,0,
id-528,20,id-270,4,0,
id-528,20,id-271,4,0,
id-528,20,id-283,1,1,4.0
id-528,20,id-285,4,0,
id-528,20,id-286,1,20,
id-528,20,id-286,4,0,
id-528,20,id-313,4,0,
id-528,20,id-314,1,15,
id-528,20,id-347,1,45,
id-528,20,id-347,4,0,
id-528,20,id-360,4,0,
id-528,20,id-369,4,0,
id-528,20,id-372,1,25,
id-528,20,id-372,4,0,
id-528,20,id-403,1,35,
id-528,20,id-403,4,0,
id-528,20,id-412,4,0,
id-528,20,id-416,4,0,
id-528,20,id-417,4,0,
id-528,20,id-427,4,0,
id-528,20,id-428,4,0,
id-528,20,id-433,4,0,
id-528,20,id-473,4,0,
id-528,20,id-493,1,55,
id-528,20,id-496,4,0,
id-528,20,id-500,4,0,
id-528,20,id-502,4,0,
id-528,20,id-512,4,0,
id-528,20,id-599,4,0,
id-528,20,id-683,4,0,
id-528,20,id-706,4,0,
id-528,20,id-797,3,0,
id-528,20,id-814,3,0,
id-529,20,id-10,1,4,
id-529,20,id-14,1,36,
id-529,20,id-14,4,0,
id-529,20,id-66,2,0,
id-529,20,id-89,1,44,
id-529,20,id-89,4,0,
id-529,20,id-90,1,48,
id-529,20,id-91,1,32,
id-529,20,id-91,4,0,
id-529,20,id-154,1,12,
id-529,20,id-156,4,0,
id-529,20,id-157,1,28,
id-529,20,id-157,4,0,
id-529,20,id-163,2,0,
id-529,20,id-164,4,0,
id-529,20,id-173,4,0,
id-529,20,id-182,4,0,
id-529,20,id-188,4,0,
id-529,20,id-189,1,1,1.0
id-529,20,id-201,1,20,
id-529,20,id-201,4,0,
id-529,20,id-203,4,0,
id-529,20,id-213,4,0,
id-529,20,id-214,4,0,
id-529,20,id-229,1,1,2.0
id-529,20,id-232,1,16,
id-529,20,id-263,4,0,
id-529,20,id-280,4,0,
id-529,20,id-306,1,24,
id-529,20,id-317,4,0,
id-529,20,id-319,2,0,
id-529,20,id-328,4,0,
id-529,20,id-334,4,0,
id-529,20,id-341,4,0,
id-529,20,id-374,4,0,
id-529,20,id-398,4,0,
id-529,20,id-404,4,0,
id-529,20,id-414,4,0,
id-529,20,id-421,4,0,
id-529,20,id-446,4,0,
id-529,20,id-468,1,8,
id-529,20,id-496,4,0,
id-529,20,id-523,4,0,
id-529,20,id-529,1,40,
id-529,20,id-529,4,0,
id-529,20,id-667,4,0,
id-529,20,id-815,3,0,
id-530,20,id-10,1,1,4.0
id-530,20,id-14,1,40,
id-530,20,id-14,4,0,
id-530,20,id-32,1,0,
id-530,20,id-32,1,1,1.0
id-530,20,id-63,4,0,
id-530,20,id-89,1,52,
id-530,20,id-89,4,0,
id-530,20,id-90,1,58,
id-530,20,id-91,1,34,
id-530,20,id-91,4,0,
id-530,20,id-154,1,12,
id-530,20,id-156,4,0,
id-530,20,id-157,1,28,
id-530,20,id-157,4,0,
id-530,20,id-164,4,0,
id-530,20,id-173,4,0,
id-530,20,id-182,4,0,
id-530,20,id-188,4,0,
id-530,20,id-189,1,1,2.0
id-530,20,id-201,1,20,
id-530,20,id-201,4,0,
id-530,20,id-203,4,0,
id-530,20,id-213,4,0,
id-530,20,id-214,4,0,
id-530,20,id-229,1,1,3.0
id-530,20,id-232,1,16,
id-530,20,id-263,4,0,
id-530,20,id-280,4,0,
id-530,20,id-306,1,24,
id-530,20,id-317,4,0,
id-530,20,id-328,4,0,
id-530,20,id-334,4,0,
id-530,20,id-341,4,0,
id-530,20,id-350,4,0,
id-530,20,id-374,4,0,
id-530,20,id-398,4,0,
id-530,20,id-404,4,0,
id-530,20,id-411,4,0,
id-530,20,id-414,4,0,
id-530,20,id-416,4,0,
id-530,20,id-421,4,0,
id-530,20,id-442,4,0,
id-530,20,id-446,4,0,
id-530,20,id-468,1,1,5.0
id-530,20,id-496,4,0,
id-530,20,id-523,4,0,
id-530,20,id-529,1,46,
id-530,20,id-529,4,0,
id-530,20,id-667,4,0,
id-530,20,id-684,4,0,
id-530,20,id-693,4,0,
id-530,20,id-707,4,0,
id-530,20,id-796,3,0,
id-530,20,id-815,3,0,
id-531,20,id-1,1,1,1.0
id-531,20,id-5,4,0,
id-531,20,id-7,4,0,
id-531,20,id-8,4,0,
id-531,20,id-9,4,0,
id-531,20,id-25,4,0,
id-531,20,id-34,4,0,
id-531,20,id-36,1,32,
id-531,20,id-38,1,48,
id-531,20,id-45,1,16,
id-531,20,id-53,4,0,
id-531,20,id-57,4,0,
id-531,20,id-58,4,0,
id-531,20,id-59,4,0,
id-531,20,id-63,4,0,
id-531,20,id-67,4,0,
id-531,20,id-76,4,0,
id-531,20,id-85,4,0,
id-531,20,id-86,4,0,
id-531,20,id-87,4,0,
id-531,20,id-91,4,0,
id-531,20,id-94,4,0,
id-531,20,id-113,4,0,
id-531,20,id-115,4,0,
id-531,20,id-126,4,0,
id-531,20,id-133,4,0,
id-531,20,id-156,4,0,
id-531,20,id-164,4,0,
id-531,20,id-173,4,0,
id-531,20,id-182,4,0,
id-531,20,id-186,2,0,
id-531,20,id-196,4,0,
id-531,20,id-203,4,0,
id-531,20,id-213,4,0,
id-531,20,id-214,4,0,
id-531,20,id-219,4,0,
id-531,20,id-227,4,0,
id-531,20,id-231,4,0,
id-531,20,id-240,4,0,
id-531,20,id-241,4,0,
id-531,20,id-247,4,0,
id-531,20,id-253,4,0,
id-531,20,id-263,4,0,
id-531,20,id-270,1,12,
id-531,20,id-270,4,0,
id-531,20,id-273,2,0,
id-531,20,id-281,2,0,
id-531,20,id-285,4,0,
id-531,20,id-304,1,40,
id-531,20,id-304,4,0,
id-531,20,id-347,4,0,
id-531,20,id-361,2,0,
id-531,20,id-374,4,0,
id-531,20,id-387,1,60,
id-531,20,id-409,4,0,
id-531,20,id-416,4,0,
id-531,20,id-428,1,20,
id-531,20,id-428,4,0,
id-531,20,id-433,4,0,
id-531,20,id-447,4,0,
id-531,20,id-473,4,0,
id-531,20,id-493,1,36,
id-531,20,id-494,1,52,
id-531,20,id-495,1,28,
id-531,20,id-496,4,0,
id-531,20,id-502,4,0,
id-531,20,id-505,1,44,
id-531,20,id-514,4,0,
id-531,20,id-526,4,0,
id-531,20,id-528,4,0,
id-531,20,id-574,1,4,
id-531,20,id-577,4,0,
id-531,20,id-581,1,56,
id-531,20,id-581,4,0,
id-531,20,id-589,1,1,2.0
id-531,20,id-605,4,0,
id-531,20,id-608,1,9,
id-531,20,id-675,4,0,
id-531,20,id-707,4,0,
id-531,20,id-791,1,24,
id-532,20,id-1,1,1,1.0
id-532,20,id-5,4,0,
id-532,20,id-7,4,0,
id-532,20,id-8,4,0,
id-532,20,id-9,4,0,
id-532,20,id-21,1,24,
id-532,20,id-25,4,0,
id-532,20,id-43,1,1,2.0
id-532,20,id-67,1,4,
id-532,20,id-67,4,0,
id-532,20,id-68,2,0,
id-532,20,id-88,1,8,
id-532,20,id-91,4,0,
id-532,20,id-116,1,12,
id-532,20,id-116,4,0,
id-532,20,id-156,4,0,
id-532,20,id-157,1,20,
id-532,20,id-157,4,0,
id-532,20,id-164,4,0,
id-532,20,id-173,4,0,
id-532,20,id-179,4,0,
id-532,20,id-182,4,0,
id-532,20,id-183,2,0,
id-532,20,id-184,1,28,
id-532,20,id-184,4,0,
id-532,20,id-197,2,0,
id-532,20,id-203,4,0,
id-532,20,id-213,4,0,
id-532,20,id-214,4,0,
id-532,20,id-223,1,32,
id-532,20,id-240,4,0,
id-532,20,id-241,4,0,
id-532,20,id-263,4,0,
id-532,20,id-264,1,48,
id-532,20,id-269,4,0,
id-532,20,id-270,4,0,
id-532,20,id-276,1,44,
id-532,20,id-276,4,0,
id-532,20,id-279,4,0,
id-532,20,id-280,4,0,
id-532,20,id-317,4,0,
id-532,20,id-339,1,16,
id-532,20,id-339,4,0,
id-532,20,id-359,1,36,
id-532,20,id-371,4,0,
id-532,20,id-374,4,0,
id-532,20,id-398,4,0,
id-532,20,id-409,4,0,
id-532,20,id-411,4,0,
id-532,20,id-432,2,0,
id-532,20,id-444,1,40,
id-532,20,id-444,4,0,
id-532,20,id-447,4,0,
id-532,20,id-469,2,0,
id-532,20,id-490,4,0,
id-532,20,id-496,4,0,
id-532,20,id-514,4,0,
id-532,20,id-526,4,0,
id-532,20,id-612,2,0,
id-532,20,id-693,4,0,
id-532,20,id-811,3,0,
id-533,20,id-1,1,1,1.0
id-533,20,id-5,4,0,
id-533,20,id-7,4,0,
id-533,20,id-8,4,0,
id-533,20,id-9,4,0,
id-533,20,id-21,1,24,
id-533,20,id-25,4,0,
id-533,20,id-43,1,1,2.0
id-533,20,id-67,1,1,3.0
id-533,20,id-67,4,0,
id-533,20,id-88,1,1,4.0
id-533,20,id-91,4,0,
id-533,20,id-116,1,12,
id-533,20,id-116,4,0,
id-533,20,id-156,4,0,
id-533,20,id-157,1,20,
id-533,20,id-157,4,0,
id-533,20,id-164,4,0,
id-533,20,id-173,4,0,
id-533,20,id-179,4,0,
id-533,20,id-182,4,0,
id-533,20,id-184,1,30,
id-533,20,id-184,4,0,
id-533,20,id-203,4,0,
id-533,20,id-213,4,0,
id-533,20,id-214,4,0,
id-533,20,id-223,1,36,
id-533,20,id-240,4,0,
id-533,20,id-241,4,0,
id-533,20,id-263,4,0,
id-533,20,id-264,1,60,
id-533,20,id-269,4,0,
id-533,20,id-270,4,0,
id-533,20,id-276,1,54,
id-533,20,id-276,4,0,
id-533,20,id-279,4,0,
id-533,20,id-280,4,0,
id-533,20,id-317,4,0,
id-533,20,id-339,1,16,
id-533,20,id-339,4,0,
id-533,20,id-359,1,42,
id-533,20,id-370,4,0,
id-533,20,id-371,4,0,
id-533,20,id-374,4,0,
id-533,20,id-398,4,0,
id-533,20,id-409,4,0,
id-533,20,id-411,4,0,
id-533,20,id-444,1,48,
id-533,20,id-444,4,0,
id-533,20,id-447,4,0,
id-533,20,id-490,4,0,
id-533,20,id-496,4,0,
id-533,20,id-514,4,0,
id-533,20,id-526,4,0,
id-533,20,id-667,4,0,
id-533,20,id-693,4,0,
id-533,20,id-811,3,0,
id-534,20,id-1,1,1,1.0
id-534,20,id-5,4,0,
id-534,20,id-7,4,0,
id-534,20,id-8,4,0,
id-534,20,id-9,4,0,
id-534,20,id-21,1,24,
id-534,20,id-25,4,0,
id-534,20,id-43,1,1,2.0
id-534,20,id-63,4,0,
id-534,20,id-67,1,1,3.0
id-534,20,id-67,4,0,
id-534,20,id-88,1,1,4.0
id-534,20,id-89,4,0,
id-534,20,id-91,4,0,
id-534,20,id-116,1,12,
id-534,20,id-116,4,0,
id-534,20,id-156,4,0,
id-534,20,id-157,1,20,
id-534,20,id-157,4,0,
id-534,20,id-164,4,0,
id-534,20,id-173,4,0,
id-534,20,id-179,4,0,
id-534,20,id-182,4,0,
id-534,20,id-184,1,30,
id-534,20,id-184,4,0,
id-534,20,id-203,4,0,
id-534,20,id-213,4,0,
id-534,20,id-214,4,0,
id-534,20,id-223,1,36,
id-534,20,id-240,4,0,
id-534,20,id-241,4,0,
id-534,20,id-263,4,0,
id-534,20,id-264,1,60,
id-534,20,id-269,4,0,
id-534,20,id-270,4,0,
id-534,20,id-276,1,54,
id-534,20,id-276,4,0,
id-534,20,id-279,4,0,
id-534,20,id-280,4,0,
id-534,20,id-317,4,0,
id-534,20,id-339,1,16,
id-534,20,id-339,4,0,
id-534,20,id-350,4,0,
id-534,20,id-359,1,42,
id-534,20,id-370,4,0,
id-534,20,id-371,4,0,
id-534,20,id-374,4,0,
id-534,20,id-398,4,0,
id-534,20,id-409,4,0,
id-534,20,id-411,4,0,
id-534,20,id-416,4,0,
id-534,20,id-444,1,48,
id-534,20,id-444,4,0,
id-534,20,id-447,4,0,
id-534,20,id-490,4,0,
id-534,20,id-496,4,0,
id-534,20,id-514,4,0,
id-534,20,id-523,4,0,
id-534,20,id-526,4,0,
id-534,20,id-667,4,0,
id-534,20,id-693,4,0,
id-534,20,id-707,4,0,
id-534,20,id-811,3,0,
id-535,20,id-45,1,1,2.0
id-535,20,id-48,1,8,
id-535,20,id-51,1,4,
id-535,20,id-54,2,0,
id-535,20,id-56,1,48,
id-535,20,id-56,4,0,
id-535,20,id-57,4,0,
id-535,20,id-61,1,20,
id-535,20,id-92,2,0,
id-535,20,id-103,4,0,
id-535,20,id-156,4,0,
id-535,20,id-164,4,0,
id-535,20,id-173,4,0,
id-535,20,id-175,1,24,
id-535,20,id-182,4,0,
id-535,20,id-188,4,0,
id-535,20,id-189,2,0,
id-535,20,id-196,4,0,
id-535,20,id-203,4,0,
id-535,20,id-213,4,0,
id-535,20,id-214,4,0,
id-535,20,id-240,1,44,
id-535,20,id-240,4,0,
id-535,20,id-253,1,28,
id-535,20,id-253,4,0,
id-535,20,id-258,4,0,
id-535,20,id-263,4,0,
id-535,20,id-304,1,36,
id-535,20,id-304,4,0,
id-535,20,id-311,4,0,
id-535,20,id-330,1,40,
id-535,20,id-330,4,0,
id-535,20,id-340,4,0,
id-535,20,id-341,1,12,
id-535,20,id-341,4,0,
id-535,20,id-352,2,0,
id-535,20,id-392,1,32,
id-535,20,id-414,4,0,
id-535,20,id-482,4,0,
id-535,20,id-496,1,16,
id-535,20,id-496,4,0,
id-535,20,id-497,1,1,1.0
id-535,20,id-503,4,0,
id-535,20,id-599,4,0,
id-536,20,id-45,1,1,2.0
id-536,20,id-48,1,1,4.0
id-536,20,id-51,1,1,3.0
id-536,20,id-56,1,60,
id-536,20,id-56,4,0,
id-536,20,id-57,4,0,
id-536,20,id-61,1,20,
id-536,20,id-103,4,0,
id-536,20,id-156,4,0,
id-536,20,id-164,4,0,
id-536,20,id-173,4,0,
id-536,20,id-175,1,24,
id-536,20,id-182,4,0,
id-536,20,id-188,4,0,
id-536,20,id-196,4,0,
id-536,20,id-203,4,0,
id-536,20,id-213,4,0,
id-536,20,id-214,4,0,
id-536,20,id-240,1,54,
id-536,20,id-240,4,0,
id-536,20,id-253,1,30,
id-536,20,id-253,4,0,
id-536,20,id-258,4,0,
id-536,20,id-263,4,0,
id-536,20,id-304,1,42,
id-536,20,id-304,4,0,
id-536,20,id-311,4,0,
id-536,20,id-330,1,48,
id-536,20,id-330,4,0,
id-536,20,id-340,4,0,
id-536,20,id-341,1,12,
id-536,20,id-341,4,0,
id-536,20,id-392,1,37,
id-536,20,id-414,4,0,
id-536,20,id-438,4,0,
id-536,20,id-446,4,0,
id-536,20,id-482,4,0,
id-536,20,id-496,1,16,
id-536,20,id-496,4,0,
id-536,20,id-497,1,1,1.0
id-536,20,id-503,4,0,
id-536,20,id-523,4,0,
id-536,20,id-599,4,0,
id-537,20,id-5,4,0,
id-537,20,id-8,4,0,
id-537,20,id-25,4,0,
id-537,20,id-45,1,1,4.0
id-537,20,id-48,1,1,6.0
id-537,20,id-51,1,1,5.0
id-537,20,id-56,1,70,
id-537,20,id-56,4,0,
id-537,20,id-57,4,0,
id-537,20,id-61,1,20,
id-537,20,id-63,4,0,
id-537,20,id-67,4,0,
id-537,20,id-89,4,0,
id-537,20,id-91,4,0,
id-537,20,id-103,4,0,
id-537,20,id-156,4,0,
id-537,20,id-157,4,0,
id-537,20,id-164,4,0,
id-537,20,id-173,4,0,
id-537,20,id-175,1,24,
id-537,20,id-182,4,0,
id-537,20,id-188,4,0,
id-537,20,id-196,4,0,
id-537,20,id-203,4,0,
id-537,20,id-213,4,0,
id-537,20,id-214,4,0,
id-537,20,id-240,1,62,
id-537,20,id-240,4,0,
id-537,20,id-253,1,30,
id-537,20,id-253,4,0,
id-537,20,id-258,4,0,
id-537,20,id-263,4,0,
id-537,20,id-280,4,0,
id-537,20,id-291,4,0,
id-537,20,id-304,1,46,
id-537,20,id-304,4,0,
id-537,20,id-311,4,0,
id-537,20,id-317,4,0,
id-537,20,id-330,1,54,
id-537,20,id-330,4,0,
id-537,20,id-340,4,0,
id-537,20,id-341,1,12,
id-537,20,id-341,4,0,
id-537,20,id-371,4,0,
id-537,20,id-374,4,0,
id-537,20,id-380,1,1,2.0
id-537,20,id-392,1,39,
id-537,20,id-398,4,0,
id-537,20,id-409,1,0,
id-537,20,id-409,1,1,1.0
id-537,20,id-409,4,0,
id-537,20,id-411,4,0,
id-537,20,id-414,4,0,
id-537,20,id-416,4,0,
id-537,20,id-438,4,0,
id-537,20,id-446,4,0,
id-537,20,id-447,4,0,
id-537,20,id-474,4,0,
id-537,20,id-482,4,0,
id-537,20,id-496,1,16,
id-537,20,id-496,4,0,
id-537,20,id-497,1,1,3.0
id-537,20,id-503,4,0,
id-537,20,id-523,4,0,
id-537,20,id-599,4,0,
id-537,20,id-707,4,0,
id-537,20,id-710,4,0,
id-538,20,id-5,4,0,
id-538,20,id-7,4,0,
id-538,20,id-8,4,0,
id-538,20,id-9,4,0,
id-538,20,id-20,1,1,1.0
id-538,20,id-25,4,0,
id-538,20,id-34,4,0,
id-538,20,id-43,1,1,2.0
id-538,20,id-67,4,0,
id-538,20,id-69,1,40,
id-538,20,id-89,4,0,
id-538,20,id-91,4,0,
id-538,20,id-116,1,5,
id-538,20,id-116,4,0,
id-538,20,id-156,4,0,
id-538,20,id-157,4,0,
id-538,20,id-164,4,0,
id-538,20,id-173,4,0,
id-538,20,id-179,1,50,
id-538,20,id-179,4,0,
id-538,20,id-182,4,0,
id-538,20,id-184,4,0,
id-538,20,id-203,1,45,
id-538,20,id-203,4,0,
id-538,20,id-213,4,0,
id-538,20,id-214,4,0,
id-538,20,id-233,1,35,
id-538,20,id-240,4,0,
id-538,20,id-241,4,0,
id-538,20,id-263,4,0,
id-538,20,id-269,4,0,
id-538,20,id-270,4,0,
id-538,20,id-276,1,55,
id-538,20,id-276,4,0,
id-538,20,id-279,1,20,
id-538,20,id-279,4,0,
id-538,20,id-280,4,0,
id-538,20,id-317,4,0,
id-538,20,id-339,1,25,
id-538,20,id-339,4,0,
id-538,20,id-371,4,0,
id-538,20,id-374,4,0,
