ability,version_group,language,flavor_text
id-208,20,8,"Quando ha molti PS, il Pokémon forma un bancocon i propri simili e si rafforza.Quando ne ha pochi, il banco si disperde."
id-208,20,9,"When it has a lot of HP, the Pokémon forms apowerful school. It stops schooling when its HPis low."
id-208,20,11,ＨＰが　多いときは　群れて　強くなる。ＨＰの　残りが　少なくなると群れは　散り散りに　なってしまう。
id-208,20,12,ＨＰ多的时候会聚起来变强。ＨＰ剩余量变少时，群体会分崩离析。
id-209,20,1,からだを　おおう　ばけのかわで１かい　こうげきを　ふせぐことが　できる。
id-209,20,3,몸을 덮는 탈로1번 공격을 막을 수 있다.
id-209,20,4,用畫皮覆蓋住身體，可防住１次攻擊。
id-209,20,5,Le déguisement qui recouvre le corps du Pokémonest capable de le protéger d’une attaque.
id-209,20,6,Kann ein Mal pro Kampf mit seinem gruseligen Kostümeinen Angriff abwehren.
id-209,20,7,Puede eludir un ataque valiéndose de la tela que lecubre el cuerpo una vez por combate.
id-209,20,8,Il panno che ricopre il Pokémon lo proteggeda un singolo attacco.
id-209,20,9,"Once per battle, the shroud that covers thePokémon can protect it from an attack."
id-209,20,11,体を　被う　化けの皮で１回　攻撃を　防ぐことが　できる。
id-209,20,12,通过画皮覆盖住身体，可以防住１次攻击。
id-210,20,1,あいてを　たおすと　トレーナーとのきずなが　ふかまり　サトシゲッコウガにへんげする。みずしゅりけんが　つよくなる。
id-210,20,3,상대를 쓰러뜨리면 트레이너와의유대감이 깊어져서 지우개굴닌자로변한다. 물수리검이 강해진다.
id-210,20,4,打倒對手時，與訓練家的牽絆會加深，變化成小智版甲賀忍蛙。飛水手裡劍的威力會增強。
id-210,20,5,"En battant un ennemi, ce Pokémon renforce ses liensavec son Dresseur. Il prend alors sa Forme Sachaet ses Sheauriken gagnent en puissance."
id-210,20,6,"Besiegt es ein Ziel, vertieft dies die Freundschaft zuseinem Trainer, wodurch es die Ash-Form annimmtund sein Wasser-Shuriken stärker wird."
id-210,20,7,"Al derrotar a un rival, los vínculos con su Entrenadorse refuerzan y se convierte en Greninja Ash. Su Shurikende Agua también se ve potenciado."
id-210,20,8,"Se il Pokémon manda KO un nemico, il legame conl’Allenatore si rafforza, attivando la trasformazionein Greninja Forma Ash. Acqualame si potenzia."
id-210,20,9,"Defeating an opposing Pokémon strengthens thePokémon’s bond with its Trainer, and it becomesAsh-Greninja. Water Shuriken gets more powerful."
id-210,20,11,相手を　倒すと　トレーナーとのキズナが　深まり　サトシゲッコウガに変化する。みずしゅりけんが　強くなる。
id-210,20,12,打倒对手时，与训练家的牵绊会增强，变为小智版甲贺忍蛙。飞水手里剑的招式威力会增强。
id-211,20,1,ＨＰが　はんぶんに　なるとセルたちが　おうえんに　かけつけパーフェクトフォルムに　すがたを　かえる。
id-211,20,3,HP가 절반이 되면셀들이 응원하러 달려와퍼펙트폼으로 모습이 변한다.
id-211,20,4,ＨＰ變為一半時，細胞們會趕來支援，變為完全體形態。
id-211,20,5,"Lorsque le Pokémon perd la moitié de ses PV,ses Cellules se rassemblent pour l’encourager,ce qui lui permet de prendre sa Forme Parfaite."
id-211,20,6,"Fallen seine KP auf die Hälfte des Maximalwerts oderweniger, eilen ihm weitere Zellen zu Hilfe und esnimmt die Optimumform an."
id-211,20,7,"Cuando sus PS se ven reducidos a la mitad, las célulasse reagrupan y adopta su Forma Completa."
id-211,20,8,"Se i PS del Pokémon scendono a metà o meno, lecellule si raggruppano e gli permettono di assumerela Forma Perfetta."
id-211,20,9,Other Cells gather to aid when its HP becomeshalf or less. Then the Pokémon changesits form to Complete Forme.
id-211,20,11,ＨＰが　半分に　なるとセルたちが　応援に　駆けつけパーフェクトフォルムに　姿を　変える。
id-211,20,12,ＨＰ变为一半时，细胞们会赶来支援，变为完全体形态。
id-212,20,1,はがねタイプや　どくタイプもどく　じょうたいに　することが　できる。
id-212,20,3,강철타입이나 독타입도독 상태로 만들 수 있다.
id-212,20,4,就算對方是鋼屬性或毒屬性寶可夢，也可讓對方陷入中毒狀態。
id-212,20,5,Permet d’empoisonner les Pokémon de type Acierou Poison.
id-212,20,6,Kann selbst Pokémon vom Typ Stahl oder Gift vergiften.
id-212,20,7,Puede envenenar incluso a rivales de tipo Acero oVeneno.
id-212,20,8,Il Pokémon è in grado di avvelenare il bersaglioanche se questo è di tipo Acciaio o Veleno.
id-212,20,9,The Pokémon can poison the target even if it’sa Steel or Poison type.
id-212,20,11,はがねタイプや　どくタイプもどく状態に　することが　できる。
id-212,20,12,可以使钢属性和毒属性的宝可梦也陷入中毒状态。
id-213,20,1,つねに　ゆめうつつの　じょうたいでぜったいに　めざめない。ねむったまま　こうげきが　できる。
id-213,20,3,항상 비몽사몽 상태로절대 깨지 않는다.잠든 상태로 공격할 수 있다.
id-213,20,4,總是半夢半醒的狀態，絕對不會醒來。可在睡著的狀況下進行攻擊。
id-213,20,5,Le Pokémon rêve en permanence et ne se réveillejamais. Il est capable d’attaquer normalementtout en dormant.
id-213,20,6,Das Pokémon befindet sich ununterbrochen imHalbschlaf und wacht nie vollständig auf. Es kannjedoch im Schlaf angreifen.
id-213,20,7,No despierta jamás de su profundo letargo e inclusoataca dormido.
id-213,20,8,Il Pokémon si trova in un costante stato didormiveglia che gli impedisce di svegliarsi.Può attaccare anche da addormentato.
id-213,20,9,It’s always drowsing and will never wake up.It can attack without waking up.
id-213,20,11,つねに　夢うつつの　状態で絶対に　目覚めない。眠ったまま　攻撃が　できる。
id-213,20,12,总是半梦半醒的状态，绝对不会醒来。可以就这么睡着进行攻击。
id-214,20,1,あいてに　いあつかんを　あたえこちらに　むかって　せんせいわざをだせない　ようにする。
id-214,20,3,상대에게 위압감을 줘서이쪽을 향한 선제 기술을사용할 수 없게 한다.
id-214,20,4,向對手施加威懾力，使其無法對我方使出先制招式。
id-214,20,5,L’adversaire est impressionné par la majesté du Pokémonet ne peut pas le viser avec une attaque prioritaire.
id-214,20,6,"Schüchtert Gegner ein und hindert sie so daran,Erstschlag-Attacken gegen es einzusetzen."
id-214,20,7,Intimida al objetivo y le impide usar movimientos conprioridad.
id-214,20,8,L’aura di regalità del Pokémon impedisce al nemicodi attaccarlo con mosse che hanno priorità alta.
id-214,20,9,"Its majesty pressures the opposing Pokémon,making it unable to attack using priority moves."
id-214,20,11,相手に　威圧感を　あたえこちらに　むかって　先制技を出せない　ようにする。
id-214,20,12,向对手施加威慑力，使其无法对我方使出先制招式。
id-215,20,1,あいてに　たおされたときＨＰの　のこりの　ぶんだけあいてに　ダメージを　あたえる。
id-215,20,3,상대가 쓰러뜨렸을 때HP의 남은 양만큼상대에게 데미지를 준다.
id-215,20,4,被對手打倒的時候，會給予對手相當於ＨＰ剩餘量的傷害。
id-215,20,5,Le Pokémon inflige à l’adversaire l’ayant mis K.O.des dégâts égaux au nombre de PV qu’il lui restaitavant le coup de grâce.
id-215,20,6,"Wird es durch eine Attacke besiegt, fügt es demAngreifer Schaden in Höhe des KP-Werts zu,den es besaß, bevor es kampfunfähig wurde."
id-215,20,7,"Al caer debilitado, inflige al rival un daño equivalentea los PS que le quedaran."
id-215,20,8,"Se il Pokémon viene mandato KO da un attacco,infligge a chi lo ha sferrato tanti danni quantierano i suoi PS prima di ricevere il colpo."
id-215,20,9,Damages the attacker landing the finishing hitby the amount equal to its last HP.
id-215,20,11,相手に　倒されたときＨＰの　残りの　ぶんだけ相手に　ダメージを　あたえる。
id-215,20,12,被对手打倒的时候，会给予对手相当于ＨＰ剩余量的伤害。
id-216,20,1,だれかが　おどりわざを　つかうとじぶんも　それに　つづいておどりわざを　だすことが　できる。
id-216,20,3,누군가 춤 기술을 쓰면자신도 이어서춤 기술을 쓸 수 있다.
id-216,20,4,當有誰使出跳舞招式時，自己也能接著使出跳舞招式。
id-216,20,5,"Si n’importe quel Pokémon utilise une capacité dansante,ce Pokémon peut se mettre aussi à danser."
id-216,20,6,Kann direkt im Anschluss an die Tanz-Attacke einesanderen Pokémon ebenfalls eine solche einsetzen.
id-216,20,7,Puede copiar inmediatamente cualquier movimientode baile que haya usado otro Pokémon presente enel combate.
id-216,20,8,Permette al Pokémon di copiare immediatamentequalsiasi mossa basata sulla danza usata da unaltro Pokémon in campo.
id-216,20,9,"When another Pokémon uses a dance move,it can use a dance move following it regardlessof its Speed."
id-216,20,11,だれかが　踊り技を　使うと自分も　それに　続いて踊り技を　出すことが　できる。
id-216,20,12,有谁使出跳舞招式时，自己也能就这么接着使出跳舞招式。
id-217,20,1,みかたの　とくしゅわざのいりょくを　あげる。
id-217,20,3,같은 편 특수 기술의위력을 올린다.
id-217,20,4,會提高我方的特殊招式的威力。
id-217,20,5,Augmente la puissance des capacités spéciales des alliés.
id-217,20,6,Erhöht die Stärke der Spezial-Attacken seinerMitstreiter.
id-217,20,7,Potencia los ataques especiales de los aliados.
id-217,20,8,Aumenta la potenza delle mosse specialidegli alleati.
id-217,20,9,Powers up ally Pokémon’s special moves.
id-217,20,11,味方の　特殊技の威力を　上げる。
id-217,20,12,会提高我方的特殊招式的威力。
id-218,20,1,あいてから　うけた　せっしょくする　わざのダメージを　はんげんするが　ほのおタイプのわざの　ダメージは　２ばいになる。
id-218,20,3,상대로부터 받은 접촉하는 기술의데미지를 반감시키지만 불꽃타입기술의 데미지는 2배가 된다.
id-218,20,4,會將對手所給予的接觸類招式的傷害減半，但火屬性招式的傷害會變為２倍。
id-218,20,5,"Divise par deux les dégâts des attaques directessubies par le Pokémon, mais double les dégâtsdes capacités de type Feu."
id-218,20,6,"Halbiert den Schaden, den es durch direkte Attackennimmt, aber verdoppelt dafür den durch Feuer-Attackenerlittenen Schaden."
id-218,20,7,"Reduce a la mitad el daño provocado por losmovimientos de contacto, pero duplica el infligidopor los de tipo Fuego."
id-218,20,8,"Dimezza il danno causato dagli attacchi direttidi un nemico, ma raddoppia quello subito dallemosse di tipo Fuoco."
id-218,20,9,"Halves the damage taken from moves that makedirect contact, but doubles that of Fire-type moves."
id-218,20,11,相手から　受けた　接触する　技のダメージを　半減するが　ほのおタイプの技の　ダメージは　２倍になる。
id-218,20,12,会将对手所给予的接触类招式的伤害减半，但火属性招式的伤害会变为２倍。
id-219,20,1,あいてを　びっくり　させてこちらに　むかって　せんせいわざをだせない　ようにする。
id-219,20,3,상대를 놀라게 해서이쪽을 향한 선제 기술을사용할 수 없게 한다.
id-219,20,4,讓對手嚇一跳，使其無法對我方使出先制招式。
id-219,20,5,L’adversaire est abasourdi par le Pokémon etne peut pas le viser avec une capacité prioritaire.
id-219,20,6,"Überrascht Gegner und hindert sie so daran,Erstschlag-Attacken gegen es einzusetzen."
id-219,20,7,Desconcierta al rival y le impide utilizar movimientoscon prioridad en su contra.
id-219,20,8,Il Pokémon sbalordisce il nemico e non gli permettedi attaccarlo con mosse che hanno priorità alta.
id-219,20,9,"Surprises the opposing Pokémon, making it unableto attack using priority moves."
id-219,20,11,相手を　びっくり　させてこちらに　むかって　先制技を出せない　ようにする。
id-219,20,12,让对手吓一跳，使其无法对我方使出先制招式。
id-220,20,1,ポケモンが　ひんしに　なるたびにとくこうが　あがる。
id-220,20,3,포켓몬이 기절할 때마다특수공격이 올라간다.
id-220,20,4,每當場上有寶可夢陷入瀕死狀態時，特攻就會提高。
id-220,20,5,Augmente l’Attaque Spéciale du Pokémonlorsqu’un autre Pokémon est mis K.O.
id-220,20,6,"Erhöht jedes Mal, wenn ein Pokémon besiegt wird,den eigenen Spezial-Angriff."
id-220,20,7,Aumenta su Ataque Especial cada vez que un Pokémoncae debilitado.
id-220,20,8,Aumenta l’Attacco Speciale ogni volta cheun Pokémon va KO.
id-220,20,9,Boosts its Sp. Atk stat every time a Pokémon faints.
id-220,20,11,ポケモンが　ひんしに　なるたびに特攻が　上がる。
id-220,20,12,宝可梦每次变为濒死状态时，特攻会提高。
id-221,20,1,こうげきで　じぶんに　ふれた　あいてのすばやさを　さげる。
id-221,20,3,공격으로 자신과 접촉한 상대의스피드를 떨어뜨린다.
id-221,20,4,對手用攻擊接觸到自己時，降低此對手的速度。
id-221,20,5,Baisse la Vitesse de l’attaquant lorsque le Pokémonsubit une attaque directe.
id-221,20,6,Senkt bei Berührung im Zuge eines Angriffs dieInitiative des Angreifers.
id-221,20,7,Baja la Velocidad del rival cuando este le ataca con unmovimiento de contacto.
