move,version_group,language,flavor_text
id-571,20,3,상대에게 숲의 저주를 건다.저주에 걸린 상대는타입에 풀타입이 추가된다.
id-571,20,4,向對手施加森林詛咒。中了詛咒的對手會被追加草屬性。
id-571,20,5,La cible est charmée par l’esprit de la forêt.Le type Plante est ajouté à ses types actuels.
id-571,20,6,"Der Anwender belegt das Ziel mit einem Waldesfluch,durch den dieses zusätzlich den Typ Pflanze annimmt."
id-571,20,7,"El objetivo es presa de la maldición del bosque, por loque pasa a ser un Pokémon de tipo Planta, además deconservar sus tipos habituales."
id-571,20,8,"Chi la usa invoca la maledizione del bosco sulbersaglio, che acquisisce così anche il tipo Erba."
id-571,20,9,The user puts a forest curse on the target.The target is now Grass type as well.
id-571,20,11,相手に　森ののろいを　かける。のろいを　かけられた　相手はタイプに　くさタイプが　追加される。
id-571,20,12,向对手施加森林诅咒。中了诅咒的对手会被追加草属性。
id-572,20,1,はげしい　はなふぶきを　おこしまわりに　いるものに　こうげきしてダメージを　あたえる。
id-572,20,3,세찬 꽃보라를 일으켜서주위에 있는 포켓몬을 공격하여데미지를 준다.
id-572,20,4,猛烈地刮起飛雪般的落花，攻擊自己周圍所有的寶可夢。
id-572,20,5,Déclenche une violente tempête de fleurs qui infligedes dégâts à tous les Pokémon alentour.
id-572,20,6,"Der Anwender erzeugt einen turbulenten Blütenwirbel,der alle Pokémon im Umkreis erfasst und ihnen Schadenzufügt."
id-572,20,7,El usuario desata un intenso vendaval de pétalos quedaña a los Pokémon a su alrededor.
id-572,20,8,Infligge danni ai Pokémon che ha intornoattaccandoli con una tempesta di fiori.
id-572,20,9,The user stirs up a violent petal blizzard and attackseverything around it.
id-572,20,11,激しい　花吹雪を　起こし周りに　いるものに　攻撃してダメージを　与える。
id-572,20,12,猛烈地刮起飞雪般的落花，攻击周围所有的宝可梦，并给予伤害。
id-573,20,1,あいてを　きゅうげきに　ひやしてこおり　じょうたいに　することが　ある。みずタイプにも　こうかばつぐんに　なる。
id-573,20,3,상대를 급격히 차갑게 하여얼음 상태로 만들 때가 있다.물타입 포켓몬에게도 효과가 굉장해진다.
id-573,20,4,急速冷凍對手，有時會讓對手陷入冰凍狀態。對水屬性寶可夢也是效果絕佳。
id-573,20,5,Refroidit violemment l’ennemi et peut le geler.Super efficace sur les Pokémon de type Eau.
id-573,20,6,Das Ziel wird stark abgekühlt und manchmal sogareingefroren. Die Attacke ist sehr effektiv gegenWasser-Pokémon.
id-573,20,7,Enfría súbitamente al objetivo e incluso puedecongelarlo. Es supereficaz contra Pokémon de tipoAgua.
id-573,20,8,Chi la usa raffredda istantaneamente il bersaglioe può congelarlo. Risulta superefficace controi Pokémon di tipo Acqua.
id-573,20,9,The user rapidly cools the target. This may alsoleave the target frozen. This move is super effectiveon Water types.
id-573,20,11,相手を　急激に　冷やしてこおり　状態に　することが　ある。みずタイプにも　効果バツグンになる。
id-573,20,12,急剧冷冻对手，有时会让对手陷入冰冻状态。对于水属性宝可梦也是效果绝佳。
id-574,20,1,みわくの　なきごえを　だして　あいてにせいしんてきな　ダメージを　あたえる。こうげきは　かならず　めいちゅう　する。
id-574,20,3,매혹적인 울음소리를 내어상대에게 정신적 데미지를 준다.공격은 반드시 명중한다.
id-574,20,4,發出迷人的叫聲，給予對手精神上的傷害。攻擊必定會命中。
id-574,20,5,Laisse s’échapper une voix enchanteresse qui infligedes dégâts psychiques à l’ennemi.Touche à coup sûr.
id-574,20,6,"Der Anwender stößt einen bezirzenden Ruf aus, mitdem er gegnerische Pokémon in seinen Bann schlägtund ihnen mentalen Schaden zufügt. Trifft garantiert."
id-574,20,7,Obnubila a los oponentes con su fascinante voz y lesprovoca daños emocionales. Siempre acierta al objetivo.
id-574,20,8,Chi la usa infligge un danno spirituale ai nemici neiparaggi con una voce suadente. L’attacco andràimmancabilmente a segno.
id-574,20,9,"Letting out a charming cry, the user does emotionaldamage to opposing Pokémon. This attacknever misses."
id-574,20,11,魅惑の　鳴き声を　だして　相手に精神的な　ダメージを　与える。攻撃は　必ず　命中　する。
id-574,20,12,发出魅惑的叫声，给予对手精神上的伤害。攻击必定会命中。
id-575,20,1,すてゼリフで　あいてを　いかくしこうげきと　とくこうを　さげたのちひかえの　ポケモンと　いれかわる。
id-575,20,3,막말을 내뱉어 상대를 위협하여공격과 특수공격을 떨어뜨린 후교대 포켓몬과 교체한다.
id-575,20,4,拋下狠話恐嚇對手，降低對手的攻擊和特攻後，和後備寶可夢進行替換。
id-575,20,5,Menace l’ennemi dans une ultime tirade avantde changer de place avec un autre Pokémon.Réduit l’Attaque et l’Attaque Spéciale de l’ennemi.
id-575,20,6,"Schüchtert das Ziel mit einer Abgangstirade ein,sodass dessen Angriffs- und Spezial-Angriffs-Wertsinken. Danach wird der Anwender ausgewechselt."
id-575,20,7,"El usuario se cambia por otro Pokémon de su equipo,pero antes amedrenta a su oponente y hace quedisminuyan su Ataque y Ataque Especial."
id-575,20,8,"Chi la usa lancia un monito intimidatorio al bersaglio,riducendone l’Attacco e l’Attacco Speciale, e si fasostituire da un altro Pokémon della squadra."
id-575,20,9,"With a parting threat, the user lowers the target’sAttack and Sp. Atk stats. Then it switches with aparty Pokémon."
id-575,20,11,すてゼリフで　相手を　いかくし攻撃と　特攻を　さげたのち控えの　ポケモンと　入れ替わる。
id-575,20,12,抛下狠话威吓对手，降低攻击和特攻后，和后备宝可梦进行替换。
id-576,20,1,あいてに　かかっているすべての　のうりょくへんかをひっくりかえして　ぎゃくにする。
id-576,20,3,상대에게 걸려 있는모든 능력 변화를뒤집어서 반대로 만든다.
id-576,20,4,讓對手身上所有的能力變化顛倒過來，變成和原來相反的狀態。
id-576,20,5,Inverse tous les changements de stats de la cible.
id-576,20,6,Invertiert alle Statusveränderungen des Zieles.
id-576,20,7,Invierte por completo los cambios en las característicasdel objetivo.
id-576,20,8,Inverte tutte le modifiche alle statistichedel Pokémon bersaglio.
id-576,20,9,All stat changes affecting the target turntopsy-turvy and become the opposite of whatthey were.
id-576,20,11,相手に　かかっているすべての　能力変化をひっくり返して　逆にする。
id-576,20,12,颠倒对手身上的所有能力变化，变成和原来相反的状态。
id-577,20,1,キッスによって　あいてから　ＨＰをすいとる。　あたえた　ダメージのはんぶんいじょう　ＨＰを　かいふくする。
id-577,20,3,키스로 상대의 HP를흡수한다. 준 데미지의반 이상 HP를 회복한다.
id-577,20,4,親吻對手來吸取對手的ＨＰ。可以回復給予對手傷害的一半以上的ＨＰ。
id-577,20,5,Aspire la force vitale de l’ennemi par un baiser.Rend au lanceur un nombre de PV supérieur ou égalà la moitié des dégâts infligés.
id-577,20,6,Der Anwender stiehlt dem Ziel mit einem Kuss KP.Die Höhe der Heilung beträgt mehr als die Hälfte desbeim Ziel angerichteten Schadens.
id-577,20,7,El usuario absorbe PS del objetivo con un beso yrestaura su propia energía en una cantidad igual osuperior a la mitad del daño infligido.
id-577,20,8,"Chi la usa assorbe energia dal bersaglio con un bacio,recuperando così PS in quantità pari a più della metàdel danno inferto."
id-577,20,9,The user steals the target’s HP with a kiss. Theuser’s HP is restored by over half of the damagetaken by the target.
id-577,20,11,キッスによって　相手から　ＨＰを吸い取る。　与えた　ダメージの半分以上　ＨＰを　回復する。
id-577,20,12,用一个吻吸取对手的ＨＰ。回复给予对手伤害的一半以上的ＨＰ。
id-578,20,1,ふしぎな　ちからを　つかってみかたへの　へんかわざを　ふせぐ。ダメージわざは　うけてしまう。
id-578,20,3,이상한 힘을 사용하여같은 편을 공격하는 변화 기술을 막는다.데미지 기술은 받는다.
id-578,20,4,使用神奇的力量防禦住攻擊我方的變化招式。但無法防禦住攻擊招式的攻擊。
id-578,20,5,Utilise une force mystérieuse pour protéger l’équipedes capacités de statut. Ne protège pas des autrescapacités.
id-578,20,6,"Schützt mit einer mysteriösen Macht seine Mitstreiterund sich vor Status-Attacken, nicht jedoch vor Attacken,die Schaden verursachen."
id-578,20,7,"Usa unos misteriosos poderes para protegerse a sí mismo y a sus aliados de movimientos de estado, perono de otro tipo de ataques."
id-578,20,8,"Grazie a un misterioso potere, protegge chi la usae gli alleati dalle mosse di stato. È tuttaviainefficace contro mosse che infliggono danni."
id-578,20,9,The user protects itself and its allies from statusmoves with a mysterious power. This does not stopmoves that do damage.
id-578,20,11,不思議な　力を　使って味方への　変化技を　防ぐ。ダメージ技は　受けてしまう。
id-578,20,12,使用神奇的力量防住攻击我方的变化招式。但无法防住伤害招式的攻击。
id-579,20,1,ふしぎな　ちからを　つかってばにいる　くさタイプの　ポケモンぜんいんの　ぼうぎょを　あげる。
id-579,20,3,이상한 힘을 사용하여배틀에 나와 있는 모든풀타입 포켓몬의 방어를 올린다.
id-579,20,4,使用神奇的力量，提高場上全體草屬性寶可夢的防禦。
id-579,20,5,"Grâce à une force mystérieuse, la Défensede tous les Pokémon Plante au combat augmente."
id-579,20,6,Erhöht mit einer mysteriösen Macht die Verteidigungaller am Kampf beteiligten Pflanzen-Pokémon.
id-579,20,7,Aumenta la Defensa de todos los Pokémon de tipoPlanta que hay en el combate usando unos misteriosospoderes.
id-579,20,8,"Grazie a un misterioso potere, aumenta la Difesadi tutti i Pokémon di tipo Erba presenti in campo."
id-579,20,9,The user raises the Defense stats of all Grass-typePokémon in battle with a mysterious power.
id-579,20,11,不思議な　力を　使って場にいる　くさタイプの　ポケモン全員の　防御を　あげる。
id-579,20,12,使用神奇的力量提高在场的所有草属性宝可梦的防御。
id-580,20,1,５ターンのあいだ　グラスフィールドにする。じめんにいると　まいターン　かいふくする。くさタイプの　いりょくが　あがる。
id-580,20,3,5턴 동안 그래스필드로 만든다.땅에 있으면 매 턴 회복한다.풀타입의 위력이 올라간다.
id-580,20,4,在５回合內將腳下變成青草場地。地面上的寶可夢每回合都會回復ＨＰ。草屬性招式的威力會提高。
id-580,20,5,"Pendant cinq tours, les Pokémon au sol récupèrentquelques PV à chaque tour et la puissancedes capacités de type Plante augmente."
id-580,20,6,"Regeneriert fünf Runden lang in jeder neuen Rundeein paar KP aller Pokémon, die den Boden berühren.Erhöht die Stärke von Pflanzen-Attacken."
id-580,20,7,"Durante cinco turnos, se potencian los movimientos detipo Planta y los Pokémon que están en contacto con elsuelo recuperan PS en cada turno."
id-580,20,8,Per cinque turni il terreno entra nello stato di CampoErboso: i Pokémon a terra recuperano PS a ogni turnoe la potenza delle mosse di tipo Erba aumenta.
id-580,20,9,The user turns the ground to grass for five turns.This restores the HP of Pokémon on the ground alittle every turn and powers up Grass-type moves.
id-580,20,11,５ターンの　間　グラスフィールドにする。地面にいると　毎ターン　回復する。くさタイプの　威力が　あがる。
id-580,20,12,在５回合内变成青草场地。地面上的宝可梦每回合都能回复。草属性的招式威力还会提高。
