move,local_language,name
id-747,9,Stuff Cheeks
id-747,11,ほおばる
id-747,12,大快朵颐
id-748,1,はいすいのじん
id-748,3,배수의진
id-748,4,背水一戰
id-748,5,Ultime Bastion
id-748,6,Finalformation
id-748,7,Bastión Final
id-748,8,Spalle al Muro
id-748,9,No Retreat
id-748,11,はいすいのじん
id-748,12,背水一战
id-749,1,タールショット
id-749,3,타르숏
id-749,4,瀝青射擊
id-749,5,Goudronnage
id-749,6,Teerschuss
id-749,7,Alquitranazo
id-749,8,Colpocatrame
id-749,9,Tar Shot
id-749,11,タールショット
id-749,12,沥青射击
id-750,1,まほうのこな
id-750,3,마법가루
id-750,4,魔法粉
id-750,5,Poudre Magique
id-750,6,Magiepuder
id-750,7,Polvo Mágico
id-750,8,Magipolvere
id-750,9,Magic Powder
id-750,11,まほうのこな
id-750,12,魔法粉
id-751,1,ドラゴンアロー
id-751,3,드래곤애로
id-751,4,龍箭
id-751,5,Draco-Flèches
id-751,6,Drachenpfeile
id-751,7,Dracoflechas
id-751,8,Dragofrecce
id-751,9,Dragon Darts
id-751,11,ドラゴンアロー
id-751,12,龙箭
id-752,1,おちゃかい
id-752,3,다과회
id-752,4,茶會
id-752,5,Thérémonie
id-752,6,Teatime
id-752,7,Hora del Té
id-752,8,Ora del Tè
id-752,9,Teatime
id-752,11,おちゃかい
id-752,12,茶会
id-753,1,たこがため
id-753,3,문어굳히기
id-753,4,蛸固
id-753,5,Octoprise
id-753,6,Octoklammer
id-753,7,Octopresa
id-753,8,Tentacolock
id-753,9,Octolock
id-753,11,たこがため
id-753,12,蛸固
id-754,1,でんげきくちばし
id-754,3,전격부리
id-754,4,電喙
id-754,5,Prise de Bec
id-754,6,Schockschnabel
id-754,7,Electropico
id-754,8,Beccoshock
id-754,9,Bolt Beak
id-754,11,でんげきくちばし
id-754,12,电喙
id-755,1,エラがみ
id-755,3,아가미물기
id-755,4,鰓咬
id-755,5,Branchicrok
id-755,6,Kiemenbiss
id-755,7,Branquibocado
id-755,8,Branchiomorso
id-755,9,Fishious Rend
id-755,11,エラがみ
id-755,12,鳃咬
id-756,1,コートチェンジ
id-756,3,코트체인지
id-756,4,換場
id-756,5,Change-Côté
id-756,6,Seitenwechsel
id-756,7,Cambio de Cancha
id-756,8,Cambiocampo
id-756,9,Court Change
id-756,11,コートチェンジ
id-756,12,换场
id-757,1,ダイバーン
id-757,3,다이번
id-757,4,極巨火爆
id-757,5,Pyromax
id-757,6,Dyna-Brand
id-757,7,Maxignición
id-757,8,Dynafiammata
id-757,9,Max Flare
id-757,11,ダイバーン
id-757,12,极巨火爆
id-758,1,ダイワーム
id-758,3,다이웜
id-758,4,極巨蟲蠱
id-758,5,Insectomax
id-758,6,Dyna-Schwarm
id-758,7,Maxinsecto
id-758,8,Dynainsetto
id-758,9,Max Flutterby
id-758,11,ダイワーム
id-758,12,极巨虫蛊
id-759,1,ダイサンダー
id-759,3,다이썬더
id-759,4,極巨閃電
id-759,5,Fulguromax
id-759,6,Dyna-Gewitter
id-759,7,Maxitormenta
id-759,8,Dynasaetta
id-759,9,Max Lightning
id-759,11,ダイサンダー
id-759,12,极巨闪电
id-760,1,ダイアタック
id-760,3,다이어택
id-760,4,極巨攻擊
id-760,5,Normalomax
id-760,6,Dyna-Angriff
id-760,7,Maxiataque
id-760,8,Dynattacco
id-760,9,Max Strike
id-760,11,ダイアタック
id-760,12,极巨攻击
id-761,1,ダイナックル
id-761,3,다이너클
id-761,4,極巨拳鬥
id-761,5,Pugilomax
id-761,6,Dyna-Faust
id-761,7,Maxipuño
id-761,8,Dynapugno
id-761,9,Max Knuckle
id-761,11,ダイナックル
id-761,12,极巨拳斗
id-762,1,ダイホロウ
id-762,3,다이할로우
id-762,4,極巨幽魂
id-762,5,Spectromax
id-762,6,Dyna-Spuk
id-762,7,Maxiespectro
id-762,8,Dynavuoto
id-762,9,Max Phantasm
id-762,11,ダイホロウ
id-762,12,极巨幽魂
id-763,1,ダイアイス
id-763,3,다이아이스
id-763,4,極巨寒冰
id-763,5,Cryomax
id-763,6,Dyna-Frost
id-763,7,Maxihelada
id-763,8,Dynagelo
id-763,9,Max Hailstorm
id-763,11,ダイアイス
id-763,12,极巨寒冰
id-764,1,ダイアシッド
id-764,3,다이애시드
id-764,4,極巨酸毒
id-764,5,Toxinomax
id-764,6,Dyna-Giftschwall
id-764,7,Maxiácido
id-764,8,Dynacorrosione
id-764,9,Max Ooze
id-764,11,ダイアシッド
id-764,12,极巨酸毒
id-765,1,ダイストリーム
id-765,3,다이스트림
id-765,4,極巨水流
id-765,5,Hydromax
id-765,6,Dyna-Flut
id-765,7,Maxichorro
id-765,8,Dynaflusso
id-765,9,Max Geyser
id-765,11,ダイストリーム
id-765,12,极巨水流
id-766,1,ダイジェット
id-766,3,다이제트
id-766,4,極巨飛衝
id-766,5,Aéromax
id-766,6,Dyna-Düse
id-766,7,Maxiciclón
id-766,8,Dynajet
id-766,9,Max Airstream
id-766,11,ダイジェット
id-766,12,极巨飞冲
id-767,1,ダイフェアリー
id-767,3,다이페어리
id-767,4,極巨妖精
id-767,5,Enchantomax
id-767,6,Dyna-Zauber
id-767,7,Maxiestela
id-767,8,Dynafata
id-767,9,Max Starfall
id-767,11,ダイフェアリー
id-767,12,极巨妖精
id-768,1,ダイドラグーン
id-768,3,다이드라군
id-768,4,極巨龍騎
id-768,5,Dracomax
id-768,6,Dyna-Wyrm
id-768,7,Maxidraco
id-768,8,Dynadragone
id-768,9,Max Wyrmwind
id-768,11,ダイドラグーン
id-768,12,极巨龙骑
id-769,1,ダイサイコ
id-769,3,다이사이코
id-769,4,極巨超能
id-769,5,Psychomax
id-769,6,Dyna-Kinese
id-769,7,Maxionda
id-769,8,Dynapsiche
id-769,9,Max Mindstorm
id-769,11,ダイサイコ
id-769,12,极巨超能
id-770,1,ダイロック
id-770,3,다이록
id-770,4,極巨岩石
id-770,5,Lithomax
id-770,6,Dyna-Brocken
id-770,7,Maxilito
id-770,8,Dynamacigno
id-770,9,Max Rockfall
id-770,11,ダイロック
id-770,12,极巨岩石
id-771,1,ダイアース
id-771,3,다이어스
id-771,4,極巨大地
id-771,5,Sismomax
id-771,6,Dyna-Erdstoß
id-771,7,Maxitemblor
id-771,8,Dynasisma
id-771,9,Max Quake
id-771,11,ダイアース
id-771,12,极巨大地
id-772,1,ダイアーク
id-772,3,다이아크
id-772,4,極巨惡霸
id-772,5,Sinistromax
id-772,6,Dyna-Dunkel
id-772,7,Maxisombra
id-772,8,Dynatenebre
id-772,9,Max Darkness
id-772,11,ダイアーク
id-772,12,极巨恶霸
id-773,1,ダイソウゲン
id-773,3,다이그래스
id-773,4,極巨草原
id-773,5,Phytomax
id-773,6,Dyna-Flora
id-773,7,Maxiflora
id-773,8,Dynaflora
id-773,9,Max Overgrowth
id-773,11,ダイソウゲン
id-773,12,极巨草原
id-774,1,ダイスチル
id-774,3,다이스틸
id-774,4,極巨鋼鐵
id-774,5,Métallomax
id-774,6,Dyna-Stahlzacken
id-774,7,Maximetal
id-774,8,Dynametallo
id-774,9,Max Steelspike
id-774,11,ダイスチル
id-774,12,极巨钢铁
id-775,1,ソウルビート
id-775,3,소울비트
id-775,4,魂舞烈音爆
id-775,5,Dracacophonie
id-775,6,Seelentanz
id-775,7,Estruendo Escama
id-775,8,Dracofonia
id-775,9,Clangorous Soul
id-775,11,ソウルビート
id-775,12,魂舞烈音爆
id-776,1,ボディプレス
id-776,3,바디프레스
id-776,4,撲擊
id-776,5,Big Splash
id-776,6,Body Press
id-776,7,Plancha Corporal
id-776,8,Schiacciacorpo
id-776,9,Body Press
id-776,11,ボディプレス
id-776,12,扑击
id-777,1,デコレーション
id-777,3,데코레이션
id-777,4,裝飾
id-777,5,Nappage
id-777,6,Verzierung
id-777,7,Decoración
id-777,8,Decorazione
id-777,9,Decorate
id-777,11,デコレーション
id-777,12,装饰
id-778,1,ドラムアタック
id-778,3,드럼어택
id-778,4,鼓擊
id-778,5,Tambour Battant
id-778,6,Trommelschläge
id-778,7,Batería Asalto
id-778,8,Tamburattacco
id-778,9,Drum Beating
id-778,11,ドラムアタック
id-778,12,鼓击
id-779,1,トラバサミ
id-779,3,집게덫
id-779,4,捕獸夾
id-779,5,Troquenard
id-779,6,Fangeisen
id-779,7,Cepo
id-779,8,Tagliola
id-779,9,Snap Trap
id-779,11,トラバサミ
id-779,12,捕兽夹
id-780,1,かえんボール
id-780,3,화염볼
id-780,4,火焰球
id-780,5,Ballon Brûlant
id-780,6,Feuerball
id-780,7,Balón Ígneo
id-780,8,Palla Infuocata
id-780,9,Pyro Ball
id-780,11,かえんボール
id-780,12,火焰球
id-781,1,きょじゅうざん
id-781,3,거수참
id-781,4,巨獸斬
id-781,5,Gladius Maximus
id-781,6,Gigantenhieb
id-781,7,Tajo Supremo
id-781,8,Taglio Maestoso
id-781,9,Behemoth Blade
id-781,11,きょじゅうざん
id-781,12,巨兽斩
id-782,1,きょじゅうだん
id-782,3,거수탄
id-782,4,巨獸彈
id-782,5,Aegis Maxima
id-782,6,Gigantenstoß
id-782,7,Embate Supremo
id-782,8,Colpo Maestoso
id-782,9,Behemoth Bash
id-782,11,きょじゅうだん
id-782,12,巨兽弹
id-783,1,オーラぐるま
id-783,3,오라휠
id-783,4,氣場輪
id-783,5,Roue Libre
id-783,6,Aura-Rad
id-783,7,Rueda Aural
id-783,8,Ruota d’Aura
id-783,9,Aura Wheel
id-783,11,オーラぐるま
id-783,12,气场轮
id-784,1,ワイドブレイカー
id-784,3,와이드브레이커
id-784,4,廣域破壞
id-784,5,Abattage
id-784,6,Breitseite
id-784,7,Vasto Impacto
id-784,8,Vastoimpatto
id-784,9,Breaking Swipe
id-784,11,ワイドブレイカー
id-784,12,广域破坏
id-785,1,えだづき
id-785,3,가지찌르기
id-785,4,木枝突刺
id-785,5,Tapotige
id-785,6,Zweigstoß
id-785,7,Punzada Rama
id-785,8,Ramostoccata
id-785,9,Branch Poke
id-785,11,えだづき
id-785,12,木枝突刺
id-786,1,オーバードライブ
id-786,3,오버드라이브
id-786,4,破音
id-786,5,Overdrive
id-786,6,Overdrive
id-786,7,Amplificador
id-786,8,Overdrive
id-786,9,Overdrive
id-786,11,オーバードライブ
id-786,12,破音
id-787,1,りんごさん
id-787,3,사과산
id-787,4,蘋果酸
id-787,5,Acide Malique
id-787,6,Apfelsäure
id-787,7,Ácido Málico
id-787,8,Acido Malico
id-787,9,Apple Acid
id-787,11,りんごさん
id-787,12,苹果酸
id-788,1,Ｇのちから
id-788,3,G의힘
id-788,4,萬有引力
id-788,5,Force G
id-788,6,Gravitation
id-788,7,Fuerza G
id-788,8,Forza G
id-788,9,Grav Apple
id-788,11,Ｇのちから
id-788,12,万有引力
id-789,1,ソウルクラッシュ
id-789,3,소울크래시
id-789,4,靈魂衝擊
id-789,5,Choc Émotionnel
id-789,6,Seelenbruch
id-789,7,Choque Anímico
id-789,8,Frantumanima
id-789,9,Spirit Break
id-789,11,ソウルクラッシュ
id-789,12,灵魂冲击
id-790,1,ワンダースチーム
id-790,3,원더스팀
id-790,4,神奇蒸汽
id-790,5,Vapeur Féérique
id-790,6,Wunderdampf
id-790,7,Cautivapor
id-790,8,Vapore Incantato
id-790,9,Strange Steam
id-790,11,ワンダースチーム
id-790,12,神奇蒸汽
id-791,1,いのちのしずく
id-791,3,생명의물방울
id-791,4,生命水滴
id-791,5,Fontaine de Vie
id-791,6,Lebenstropfen
id-791,7,Gota Vital
id-791,8,Goccia Vitale
id-791,9,Life Dew
id-791,11,いのちのしずく
id-791,12,生命水滴
id-792,1,ブロッキング
id-792,3,블로킹
id-792,4,攔堵
id-792,5,Blocage
id-792,6,Abblocker
id-792,7,Obstrucción
id-792,8,Sbarramento
id-792,9,Obstruct
id-792,11,ブロッキング
id-792,12,拦堵
id-793,1,どげざつき
id-793,3,사죄의찌르기
id-793,4,假跪真撞
id-793,5,Fourbette
id-793,6,Kniefalltrick
id-793,7,Irreverencia
id-793,8,Supplicolpo
id-793,9,False Surrender
id-793,11,どげざつき
id-793,12,假跪真撞
id-794,1,スターアサルト
id-794,3,스타어설트
id-794,4,流星突擊
id-794,5,Joute Astrale
id-794,6,Sternensturm
id-794,7,Asalto Estelar
id-794,8,Sfolgorassalto
id-794,9,Meteor Assault
id-794,11,スターアサルト
id-794,12,流星突击
id-795,1,ムゲンダイビーム
id-795,3,무한다이빔
id-795,4,無極光束
id-795,5,Laser Infinimax
id-795,6,Unendynastrahlen
id-795,7,Rayo Infinito
id-795,8,Raggio Infinito
id-795,9,Eternabeam
id-795,11,ムゲンダイビーム
id-795,12,无极光束
id-796,1,てっていこうせん
id-796,3,철제광선
id-796,4,鐵蹄光線
id-796,5,Métalaser
id-796,6,Stahlstrahl
id-796,7,Metaláser
id-796,8,Raggio d’Acciaio
id-796,9,Steel Beam
id-796,11,てっていこうせん
id-796,12,铁蹄光线
id-797,1,ワイドフォース
id-797,3,와이드포스
id-797,4,廣域戰力
id-797,5,Vaste Pouvoir
id-797,6,Flächenmacht
id-797,7,Vasta Fuerza
id-797,8,Vastenergia
id-797,9,Expanding Force
id-797,11,ワイドフォース
id-797,12,广域战力
id-798,1,アイアンローラー
id-798,3,아이언롤러
id-798,4,鐵滾輪
id-798,5,Métalliroue
id-798,6,Eisenwalze
id-798,7,Allanador Férreo
id-798,8,Ferrorullo
id-798,9,Steel Roller
id-798,11,アイアンローラー
id-798,12,铁滚轮
id-799,1,スケイルショット
id-799,3,스케일샷
id-799,4,鱗射
id-799,5,Rafale Écailles
id-799,6,Schuppenschuss
id-799,7,Ráfaga Escamas
id-799,8,Squamacolpo
id-799,9,Scale Shot
id-799,11,スケイルショット
id-799,12,鳞射
id-800,1,メテオビーム
id-800,3,메테오빔
id-800,4,流星光束
id-800,5,Laser Météore
id-800,6,Meteorstrahl
id-800,7,Rayo Meteórico
id-800,8,Raggiometeora
id-800,9,Meteor Beam
id-800,11,メテオビーム
id-800,12,流星光束
id-801,1,シェルアームズ
id-801,3,셸암즈
id-801,4,臂貝武器
id-801,5,Kokiyarme
id-801,6,Muschelwaffe
id-801,7,Moluscañón
id-801,8,Armaguscio
id-801,9,Shell Side Arm
id-801,11,シェルアームズ
id-801,12,臂贝武器
id-802,1,ミストバースト
id-802,3,미스트버스트
id-802,4,薄霧炸裂
id-802,5,Explo-Brume
id-802,6,Nebelexplosion
id-802,7,Bruma Explosiva
id-802,8,Nebbioscoppio
id-802,9,Misty Explosion
id-802,11,ミストバースト
id-802,12,薄雾炸裂
id-803,1,グラススライダー
id-803,3,그래스슬라이더
id-803,4,青草滑梯
id-803,5,Gliss’Herbe
id-803,6,Grasrutsche
id-803,7,Fitoimpulso
id-803,8,Erboscivolata
id-803,9,Grassy Glide
id-803,11,グラススライダー
id-803,12,青草滑梯
id-804,1,ライジングボルト
id-804,3,라이징볼트
id-804,4,電力上升
id-804,5,Monte-Tension
id-804,6,Hochspannung
id-804,7,Alto Voltaje
id-804,8,Elettroimpennata
id-804,9,Rising Voltage
id-804,11,ライジングボルト
id-804,12,电力上升
id-805,1,だいちのはどう
id-805,3,대지의파동
id-805,4,大地波動
id-805,5,Champlification
id-805,6,Feldimpuls
id-805,7,Pulso de Campo
id-805,8,Campopulsar
id-805,9,Terrain Pulse
id-805,11,だいちのはどう
id-805,12,大地波动
id-806,1,はいよるいちげき
id-806,3,엄습하는일격
id-806,4,爬擊
id-806,5,Ravage Rampant
id-806,6,Krabbelkracher
id-806,7,Golpe Rastrero
id-806,8,Strisciacolpo
id-806,9,Skitter Smack
id-806,11,はいよるいちげき
id-806,12,爬击
id-807,1,しっとのほのお
id-807,3,질투의불꽃
id-807,4,妒火
id-807,5,Feu Envieux
id-807,6,Neidflammen
id-807,7,Envidia Ardiente
id-807,8,Fiamminvidia
id-807,9,Burning Jealousy
id-807,11,しっとのほのお
id-807,12,妒火
id-808,1,うっぷんばらし
id-808,3,분풀이
id-808,4,洩憤
id-808,5,Cent Rancunes
id-808,6,Frustventil
id-808,7,Desahogo
id-808,8,Sfogarabbia
id-808,9,Lash Out
id-808,11,うっぷんばらし
id-808,12,泄愤
id-809,1,ポルターガイスト
id-809,3,폴터가이스트
id-809,4,靈騷
id-809,5,Esprit Frappeur
id-809,6,Poltergeist
id-809,7,Poltergeist
id-809,8,Poltergeist
id-809,9,Poltergeist
id-809,11,ポルターガイスト
id-809,12,灵骚
id-810,1,ふしょくガス
id-810,3,부식가스
id-810,4,腐蝕氣體
id-810,5,Gaz Corrosif
id-810,6,Korrosionsgas
id-810,7,Gas Corrosivo
id-810,8,Gas Corrosivo
id-810,9,Corrosive Gas
id-810,11,ふしょくガス
id-810,12,腐蚀气体
id-811,1,コーチング
id-811,3,코칭
id-811,4,指導
id-811,5,Coaching
id-811,6,Coaching
id-811,7,Motivación
id-811,8,Coaching
id-811,9,Coaching
id-811,11,コーチング
id-811,12,指导
id-812,1,クイックターン
id-812,3,퀵턴
id-812,4,快速折返
id-812,5,Eau Revoir
id-812,6,Rollwende
id-812,7,Viraje
id-812,8,Virata
id-812,9,Flip Turn
id-812,11,クイックターン
id-812,12,快速折返
id-813,1,トリプルアクセル
id-813,3,트리플악셀
id-813,4,三旋擊
id-813,5,Triple Axel
id-813,6,Dreifach-Axel
id-813,7,Triple Axel
id-813,8,Triplo Axel
id-813,9,Triple Axel
id-813,11,トリプルアクセル
id-813,12,三旋击
id-814,1,ダブルウイング
id-814,3,더블윙
id-814,4,雙翼
id-814,5,Double Volée
id-814,6,Doppelflügel
id-814,7,Ala Bis
id-814,8,Doppia Ala
id-814,9,Dual Wingbeat
id-814,11,ダブルウイング
id-814,12,双翼
id-815,1,ねっさのだいち
id-815,3,열사의대지
id-815,4,熱沙大地
id-815,5,Sable Ardent
id-815,6,Brandsand
id-815,7,Arenas Ardientes
id-815,8,Sabbiardente
id-815,9,Scorching Sands
id-815,11,ねっさのだいち
id-815,12,热沙大地
id-816,1,ジャングルヒール
id-816,3,정글힐
id-816,4,叢林治療
id-816,5,Selve Salvatrice
id-816,6,Dschungelheilung
id-816,7,Cura Selvática
id-816,8,Giunglacura
id-816,9,Jungle Healing
id-816,11,ジャングルヒール
id-816,12,丛林治疗
id-817,1,あんこくきょうだ
id-817,3,암흑강타
id-817,4,暗冥強擊
id-817,5,Poing Obscur
id-817,6,Finstertreffer
id-817,7,Golpe Oscuro
id-817,8,Pugnotenebra
id-817,9,Wicked Blow
id-817,11,あんこくきょうだ
id-817,12,暗冥强击
id-818,1,すいりゅうれんだ
id-818,3,수류연타
id-818,4,水流連打
id-818,5,Torrent de Coups
id-818,6,Trefferschwall
id-818,7,Azote Torrencial
id-818,8,Idroraffica
id-818,9,Surging Strikes
id-818,11,すいりゅうれんだ
id-818,12,水流连打
id-819,1,サンダープリズン
id-819,3,썬더프리즌
id-819,4,雷電囚籠
id-819,5,Voltageôle
id-819,6,Blitzgefängnis
id-819,7,Electrojaula
id-819,8,Elettrogabbia
id-819,9,Thunder Cage
id-819,11,サンダープリズン
id-819,12,雷电囚笼
id-820,1,ドラゴンエナジー
id-820,3,드래곤에너지
id-820,4,巨龍威能
id-820,5,Draco-Énergie
id-820,6,Drachenkräfte
id-820,7,Dracoenergía
id-820,8,Dragoenergia
id-820,9,Dragon Energy
id-820,11,ドラゴンエナジー
id-820,12,巨龙威能
id-821,1,いてつくしせん
id-821,3,얼어붙는시선
id-821,4,冰冷視線
id-821,5,Regard Glaçant
id-821,6,Eisiger Blick
id-821,7,Mirada Heladora
id-821,8,Sguardo Gelido
id-821,9,Freezing Glare
id-821,11,いてつくしせん
id-821,12,冰冷视线
id-822,1,もえあがるいかり
id-822,3,타오르는분노
id-822,4,怒火中燒
id-822,5,Fureur Ardente
id-822,6,Brennender Zorn
id-822,7,Furia Candente
id-822,8,Furia Ardente
id-822,9,Fiery Wrath
id-822,11,もえあがるいかり
id-822,12,怒火中烧
id-823,1,らいめいげり
id-823,3,천둥차기
id-823,4,雷鳴蹴擊
id-823,5,Coup Fulgurant
id-823,6,Donnernder Tritt
id-823,7,Patada Relámpago
id-823,8,Calcio Tonante
id-823,9,Thunderous Kick
id-823,11,らいめいげり
id-823,12,雷鸣蹴击
id-824,1,ブリザードランス
id-824,3,블리자드랜스
id-824,4,雪矛
id-824,5,Lance de Glace
id-824,6,Blizzardlanze
id-824,7,Lanza Glacial
id-824,8,Lancia Glaciale
id-824,9,Glacial Lance
id-824,11,ブリザードランス
id-824,12,雪矛
id-825,1,アストラルビット
id-825,3,아스트랄비트
id-825,4,星碎
id-825,5,Éclat Spectral
id-825,6,Astralfragmente
id-825,7,Orbes Espectro
id-825,8,Schegge Astrali
id-825,9,Astral Barrage
id-825,11,アストラルビット
id-825,12,星碎
id-826,1,ぶきみなじゅもん
id-826,3,섬뜩한주문
id-826,4,詭異咒語
id-826,5,Sort Sinistre
id-826,6,Schauderspruch
id-826,7,Conjuro Funesto
id-826,8,Inquietantesimo
id-826,9,Eerie Spell
id-826,11,ぶきみなじゅもん
id-826,12,诡异咒语
id-10001,1,ダークラッシュ
id-10001,5,Charge Noire
id-10001,6,Cryptoschlag
id-10001,7,Carga Oscura
id-10001,8,Ombroraffica
id-10001,9,Shadow Rush
id-10002,1,ダークブラスト
id-10002,5,Aéro Noir
id-10002,6,Cryptostrahl
id-10002,7,Soplo Oscuro
id-10002,8,Ombrolame
id-10002,9,Shadow Blast
id-10003,1,ダークアタック
id-10003,5,Assaut Noir
id-10003,6,Cryptoknall
id-10003,7,Vigor Oscuro
id-10003,8,Ombrattacco
id-10003,9,Shadow Blitz
id-10004,1,ダークサンダー
id-10004,5,Éclair Noir
id-10004,6,Cryptoblitz
id-10004,7,Rayo Oscuro
id-10004,8,Fulminombra
id-10004,9,Shadow Bolt
id-10005,1,ダークブレイク
id-10005,5,Bélier Noir
id-10005,6,Cryptohieb
id-10005,7,Brío Oscuro
id-10005,8,Ombrospinta
id-10005,9,Shadow Break
id-10006,1,ダークフリーズ
id-10006,5,Froid Noir
id-10006,6,Cryptofrost
id-10006,7,Hielo Oscuro
id-10006,8,Gelodombra
id-10006,9,Shadow Chill
id-10007,1,ダークエンド
id-10007,5,Retour Noir
id-10007,6,Cryptoretour
id-10007,7,Fin Oscuro
id-10007,8,Fineoscuro
id-10007,9,Shadow End
id-10008,1,ダークファイア
id-10008,5,Ardeur Noir
id-10008,6,Cryptofeuer
id-10008,7,Fuego Oscuro
id-10008,8,Fuocoscuro
id-10008,9,Shadow Fire
id-10009,1,ダークレイブ
id-10009,5,Rage Noire
id-10009,6,Cryptobeben
id-10009,7,Rabia Oscura
id-10009,8,Ombrolancia
id-10009,9,Shadow Rave
id-10010,1,ダークストーム
