species,local_language,name,genus
rec-714-dup-1,12,嗡蝠,音波宝可梦
rec-714-dup-1,7,Noibat,Pokémon Onda Sónica
rec-714-dup-1,9,Noibat,Sound Wave Pokémon
rec-714-dup-1,11,オンバット,おんぱポケモン
rec-714-dup-1,8,Noibat,Pokémon Ondasonora
rec-435-dup-0,5,Moufflair,Pokémon Moufette
rec-435-dup-0,11,スカタンク,スカンクポケモン
rec-435-dup-0,12,坦克臭鼬,臭鼬宝可梦
rec-435-dup-0,7,Skuntank,Pokémon Mofeta
rec-435-dup-0,2,Skutank,
rec-435-dup-0,6,Skuntank,Stinktier-Pokémon
rec-435-dup-0,3,스컹탱크,스컹크포켓몬
rec-435-dup-0,1,スカタンク,スカンクポケモン
rec-435-dup-0,9,Skuntank,Skunk Pokémon
rec-435-dup-0,4,坦克臭鼬,臭鼬寶可夢
rec-435-dup-0,8,Skuntank,Pokémon Moffetta
rec-86-dup-0,5,Otaria,Pokémon Otarie
rec-86-dup-0,11,パウワウ,あしかポケモン
rec-86-dup-0,8,Seel,Pokémon Otaria
rec-86-dup-0,3,쥬쥬,강치포켓몬
rec-86-dup-0,6,Jurob,Seehund
rec-86-dup-0,1,パウワウ,あしかポケモン
rec-86-dup-0,9,Seel,Sea Lion Pokémon
rec-86-dup-0,4,小海獅,海獅寶可夢
rec-86-dup-0,12,小海狮,海狮宝可梦
rec-86-dup-0,7,Seel,Pokémon León Marino
rec-86-dup-0,2,Pawou,
rec-146-dup-0,9,Moltres,Flame Pokémon
rec-146-dup-0,7,Moltres,Pokémon Llama
rec-146-dup-0,3,파이어,화염포켓몬
rec-146-dup-0,6,Lavados,Flammen-Pokémon
rec-146-dup-0,12,火焰鸟,火焰宝可梦
rec-146-dup-0,4,火焰鳥,火焰寶可夢
rec-146-dup-0,1,ファイヤー,かえんポケモン
rec-146-dup-0,8,Moltres,Pokémon Fiamma
rec-146-dup-0,11,ファイヤー,かえんポケモン
rec-146-dup-0,2,Fire,
rec-146-dup-0,5,Sulfura,Pokémon Flamme
rec-738-dup-0,11,クワガノン,くわがたポケモン
rec-738-dup-0,3,투구뿌논,뿔집게포켓몬
rec-738-dup-0,5,Lucanon,Pokémon Scarabée
rec-738-dup-0,6,Donarion,Kneifkäfer-Pokémon
rec-738-dup-0,12,锹农炮虫,锹形虫宝可梦
rec-738-dup-0,4,鍬農炮蟲,鍬形蟲寶可夢
rec-738-dup-0,1,クワガノン,くわがたポケモン
rec-738-dup-0,8,Vikavolt,Pokémon Cervolante
rec-738-dup-0,9,Vikavolt,Stag Beetle Pokémon
rec-738-dup-0,7,Vikavolt,Pokémon Escarabajo
rec-271-dup-0,5,Lombre,Pokémon Jovial
rec-271-dup-0,3,로토스,명랑함포켓몬
rec-271-dup-0,1,ハスブレロ,ようきポケモン
rec-271-dup-0,12,莲帽小童,爽朗宝可梦
rec-271-dup-0,6,Lombrero,Frohmut-Pokémon
rec-271-dup-0,11,ハスブレロ,ようきポケモン
rec-271-dup-0,4,蓮帽小童,爽朗寶可夢
rec-271-dup-0,9,Lombre,Jolly Pokémon
rec-271-dup-0,8,Lombre,Pokémon Giocoso
rec-271-dup-0,2,Hasubrero,
rec-271-dup-0,7,Lombre,Pokémon Alegre
rec-744-dup-0,3,암멍이,강아지포켓몬
rec-744-dup-0,8,Rockruff,Pokémon Cagnolino
rec-744-dup-0,5,Rocabot,Pokémon Chiot
rec-744-dup-0,7,Rockruff,Pokémon Perrito
rec-744-dup-0,11,イワンコ,こいぬポケモン
rec-744-dup-0,12,岩狗狗,小狗宝可梦
rec-744-dup-0,1,イワンコ,こいぬポケモン
rec-744-dup-0,6,Wuffels,Welpen-Pokémon
rec-744-dup-0,9,Rockruff,Puppy Pokémon
rec-744-dup-0,4,岩狗狗,小狗寶可夢
rec-507-dup-0,11,ハーデリア,ちゅうけんポケモン
rec-507-dup-0,9,Herdier,Loyal Dog Pokémon
rec-507-dup-0,1,ハーデリア,ちゅうけんポケモン
rec-507-dup-0,6,Terribark,Treuhund-Pokémon
rec-507-dup-0,4,哈約克,忠犬寶可夢
rec-507-dup-0,3,하데리어,충견포켓몬
rec-507-dup-0,5,Ponchien,Pokémon Chien Fidèle
rec-507-dup-0,7,Herdier,Pokémon Leal
rec-507-dup-0,8,Herdier,Pokémon Fedeltà
rec-507-dup-0,12,哈约克,忠犬宝可梦
rec-817-dup-0,12,变涩蜥,水蜥宝可梦
rec-817-dup-0,11,ジメレオン,みずとかげポケモン
rec-817-dup-0,7,Drizzile,Pokémon Acuartija
rec-817-dup-0,4,變澀蜥,水蜥寶可夢
rec-817-dup-0,1,ジメレオン,みずとかげポケモン
rec-817-dup-0,8,Drizzile,Pokémon Acquacertola
rec-817-dup-0,5,Arrozard,Pokémon LézardEau
rec-817-dup-0,9,Drizzile,Water Lizard Pokémon
rec-817-dup-0,3,누겔레온,물도마뱀포켓몬
rec-817-dup-0,6,Phlegleon,Wasserechsen-Pokémon
rec-132-dup-0,8,Ditto,Pokémon Mutante
rec-132-dup-0,9,Ditto,Transform Pokémon
rec-132-dup-0,1,メタモン,へんしんポケモン
rec-132-dup-0,7,Ditto,Pokémon Transformación
rec-132-dup-0,2,Metamon,
rec-132-dup-0,5,Métamorph,Pokémon Morphing
rec-132-dup-0,12,百变怪,变身宝可梦
rec-132-dup-0,3,메타몽,변신포켓몬
rec-132-dup-0,11,メタモン,へんしんポケモン
rec-132-dup-0,6,Ditto,Transform-Pokémon
rec-132-dup-0,4,百變怪,變身寶可夢
rec-317-dup-0,3,꿀꺽몬,독봉지포켓몬
rec-317-dup-0,12,吞食兽,毒袋宝可梦
rec-317-dup-0,4,吞食獸,毒袋寶可夢
rec-317-dup-0,9,Swalot,Poison Bag Pokémon
rec-317-dup-0,6,Schlukwech,Giftbeutel
rec-317-dup-0,2,Marunoom,
rec-317-dup-0,1,マルノーム,どくぶくろポケモン
rec-317-dup-0,7,Swalot,Pokémon Bolsa Veneno
rec-317-dup-0,8,Swalot,Pokémon Velenosacco
rec-317-dup-0,11,マルノーム,どくぶくろポケモン
rec-317-dup-0,5,Avaltout,Pokémon Sac Poison
rec-591-dup-1,5,Gaulet,Pokémon Champignon
rec-591-dup-1,3,뽀록나,버섯포켓몬
rec-591-dup-1,1,モロバレル,きのこポケモン
rec-591-dup-1,9,Amoonguss,Mushroom Pokémon
rec-591-dup-1,12,败露球菇,蘑菇宝可梦
rec-591-dup-1,4,敗露球菇,蘑菇寶可夢
rec-591-dup-1,6,Hutsassa,Pilz-Pokémon
rec-591-dup-1,8,Amoonguss,Pokémon Fungo
rec-591-dup-1,11,モロバレル,きのこポケモン
rec-591-dup-1,7,Amoonguss,Pokémon Hongo
rec-385-dup-0,12,基拉祈,祈愿宝可梦
rec-385-dup-0,4,基拉祈,祈願寶可夢
rec-385-dup-0,1,ジラーチ,ねがいごとポケモン
rec-385-dup-0,11,ジラーチ,ねがいごとポケモン
rec-385-dup-0,9,Jirachi,Wish Pokémon
rec-385-dup-0,2,Jirachi,
rec-385-dup-0,7,Jirachi,Pokémon Deseo
rec-385-dup-0,8,Jirachi,Pokémon Desiderio
rec-385-dup-0,6,Jirachi,Wünscher-Pokémon
rec-385-dup-0,5,Jirachi,Pokémon Souhait
rec-385-dup-0,3,지라치,희망사항포켓몬
rec-127-dup-1,8,Pinsir,Pokémon Cervolante
rec-127-dup-1,6,Pinsir,Kneifkäfer-Pokémon
rec-127-dup-1,3,쁘사이저,뿔집게포켓몬
rec-127-dup-1,12,凯罗斯,锹形虫宝可梦
rec-127-dup-1,2,Kailios,
rec-127-dup-1,7,Pinsir,Pokémon Escarabajo
rec-127-dup-1,9,Pinsir,Stag Beetle Pokémon
rec-127-dup-1,4,凱羅斯,鍬形蟲寶可夢
rec-127-dup-1,1,カイロス,くわがたポケモン
rec-127-dup-1,11,カイロス,くわがたポケモン
rec-127-dup-1,5,Scarabrute,Pokémon Scarabée
rec-7-dup-0,9,Squirtle,Tiny Turtle Pokémon
rec-7-dup-0,1,ゼニガメ,かめのこポケモン
rec-7-dup-0,12,杰尼龟,小龟宝可梦
rec-7-dup-0,7,Squirtle,Pokémon Tortuguita
rec-7-dup-0,8,Squirtle,Pokémon Tartaghina
rec-7-dup-0,4,傑尼龜,小龜寶可夢
rec-7-dup-0,2,Zenigame,
rec-7-dup-0,5,Carapuce,Pokémon Minitortue
rec-7-dup-0,11,ゼニガメ,かめのこポケモン
rec-7-dup-0,6,Schiggy,Minikröten-Pokémon
rec-7-dup-0,3,꼬부기,꼬마거북포켓몬
rec-771-dup-0,5,Concombaffe,Pokémon Holothurie
rec-771-dup-0,12,拳海参,海参宝可梦
rec-771-dup-0,11,ナマコブシ,なまこポケモン
rec-771-dup-0,4,拳海參,海參寶可夢
rec-771-dup-0,6,Gufa,Seegurken-Pokémon
rec-771-dup-0,9,Pyukumuku,Sea Cucumber Pokémon
rec-771-dup-0,7,Pyukumuku,Pokémon Pepino Mar
rec-771-dup-0,3,해무기,해삼포켓몬
rec-771-dup-0,1,ナマコブシ,なまこポケモン
rec-771-dup-0,8,Pyukumuku,Pokémon Oloturia
rec-179-dup-0,5,Wattouat,Pokémon Laine
rec-179-dup-0,7,Mareep,Pokémon Lana
rec-179-dup-0,6,Voltilamm,Wolle
rec-179-dup-0,9,Mareep,Wool Pokémon
rec-179-dup-0,1,メリープ,わたげポケモン
rec-179-dup-0,4,咩利羊,綿毛寶可夢
rec-179-dup-0,12,咩利羊,绵毛宝可梦
rec-179-dup-0,2,Merriep,
rec-179-dup-0,3,메리프,솜털포켓몬
rec-179-dup-0,11,メリープ,わたげポケモン
rec-179-dup-0,8,Mareep,Pokémon Lana
rec-778-dup-1,8,Mimikyu,Pokémon Fantasmanto
rec-778-dup-1,6,Mimigma,Kostümspuk-Pokémon
rec-778-dup-1,11,ミミッキュ,ばけのかわポケモン
rec-778-dup-1,1,ミミッキュ,ばけのかわポケモン
rec-778-dup-1,9,Mimikyu,Disguise Pokémon
rec-778-dup-1,3,따라큐,탈포켓몬
rec-778-dup-1,12,谜拟丘,画皮宝可梦
rec-778-dup-1,4,謎擬Ｑ,畫皮寶可夢
rec-778-dup-1,7,Mimikyu,Pokémon Disfraz
rec-778-dup-1,5,Mimiqui,Pokémon Fantômasque
rec-770-dup-0,7,Palossand,Pokémon Castiarena
rec-770-dup-0,9,Palossand,Sand Castle Pokémon
rec-770-dup-0,11,シロデスナ,すなのしろポケモン
rec-770-dup-0,1,シロデスナ,すなのしろポケモン
rec-770-dup-0,4,噬沙堡爺,沙堡寶可夢
rec-770-dup-0,12,噬沙堡爷,沙堡宝可梦
rec-770-dup-0,5,Trépassable,Pokémon ChâtodSable
rec-770-dup-0,6,Colossand,Sandschloss-Pokémon
rec-770-dup-0,8,Palossand,Pokémon Castelsabbia
rec-770-dup-0,3,모래성이당,모래성포켓몬
rec-658-dup-0,8,Greninja,Pokémon Ninja
rec-658-dup-0,12,甲贺忍蛙,忍者宝可梦
rec-658-dup-0,4,甲賀忍蛙,忍者寶可夢
rec-658-dup-0,5,Amphinobi,Pokémon Ninja
rec-658-dup-0,3,개굴닌자,시노비포켓몬
rec-658-dup-0,1,ゲッコウガ,しのびポケモン
rec-658-dup-0,7,Greninja,Pokémon Ninja
rec-658-dup-0,6,Quajutsu,Ninja
rec-658-dup-0,11,ゲッコウガ,しのびポケモン
rec-658-dup-0,9,Greninja,Ninja Pokémon
rec-824-dup-0,12,索侦虫,幼虫宝可梦
rec-824-dup-0,11,サッチムシ,ようちゅうポケモン
rec-824-dup-0,3,두루지벌레,유충포켓몬
rec-824-dup-0,1,サッチムシ,ようちゅうポケモン
rec-824-dup-0,5,Larvadar,Pokémon Larve
rec-824-dup-0,6,Sensect,Larven-Pokémon
rec-824-dup-0,8,Blipbug,Pokémon Coleolarva
rec-824-dup-0,9,Blipbug,Larva Pokémon
rec-824-dup-0,7,Blipbug,Pokémon Pupa
rec-824-dup-0,4,索偵蟲,幼蟲寶可夢
rec-372-dup-1,4,甲殼龍,耐力寶可夢
rec-372-dup-1,9,Shelgon,Endurance Pokémon
rec-372-dup-1,3,쉘곤,인내포켓몬
rec-372-dup-1,11,コモルー,にんたいポケモン
rec-372-dup-1,6,Draschel,Durchsteher-Pokémon
rec-372-dup-1,12,甲壳龙,耐力宝可梦
rec-372-dup-1,8,Shelgon,Pokémon Resistenza
rec-372-dup-1,1,コモルー,にんたいポケモン
rec-372-dup-1,2,Komoruu,
rec-372-dup-1,5,Drackhaus,Pokémon Endurant
rec-372-dup-1,7,Shelgon,Pokémon Resistencia
rec-375-dup-0,2,Metang,
rec-375-dup-0,11,メタング,てつツメポケモン
rec-375-dup-0,9,Metang,Iron Claw Pokémon
rec-375-dup-0,12,金属怪,铁爪宝可梦
rec-375-dup-0,8,Metang,Pokémon Ferrunghia
rec-375-dup-0,5,Métang,Pokémon Pincefer
rec-375-dup-0,4,金屬怪,鐵爪寶可夢
rec-375-dup-0,6,Metang,Eisenklauen-Pokémon
rec-375-dup-0,3,메탕구,철발톱포켓몬
rec-375-dup-0,7,Metang,Pokémon Garra Hierro
rec-375-dup-0,1,メタング,てつツメポケモン
rec-728-dup-1,1,アシマリ,あしかポケモン
rec-728-dup-1,9,Popplio,Sea Lion Pokémon
rec-728-dup-1,7,Popplio,Pokémon León Marino
rec-728-dup-1,5,Otaquin,Pokémon Otarie
rec-728-dup-1,3,누리공,강치포켓몬
rec-728-dup-1,11,アシマリ,あしかポケモン
rec-728-dup-1,12,球球海狮,海狮宝可梦
rec-728-dup-1,6,Robball,Seehund-Pokémon
rec-728-dup-1,4,球球海獅,海獅寶可夢
rec-728-dup-1,8,Popplio,Pokémon Otaria
rec-95-dup-0,12,大岩蛇,岩蛇宝可梦
rec-95-dup-0,1,イワーク,いわへびポケモン
rec-95-dup-0,3,롱스톤,돌뱀포켓몬
rec-95-dup-0,2,Iwark,
rec-95-dup-0,5,Onix,Pokémon Serpenroc
rec-95-dup-0,4,大岩蛇,岩蛇寶可夢
rec-95-dup-0,6,Onix,Felsnatter-Pokémon
rec-95-dup-0,7,Onix,Pokémon Serpiente Roca
rec-95-dup-0,9,Onix,Rock Snake Pokémon
rec-95-dup-0,8,Onix,Pokémon Serpesasso
rec-95-dup-0,11,イワーク,いわへびポケモン
rec-343-dup-0,2,Yajilon,
rec-343-dup-0,11,ヤジロン,どぐうポケモン
rec-343-dup-0,12,天秤偶,泥偶宝可梦
rec-343-dup-0,9,Baltoy,Clay Doll Pokémon
rec-343-dup-0,8,Baltoy,Pokémon Argilla
rec-343-dup-0,3,오뚝군,토우포켓몬
rec-343-dup-0,1,ヤジロン,どぐうポケモン
rec-343-dup-0,7,Baltoy,Pokémon Muñeca Barro
rec-343-dup-0,5,Balbuto,Pokémon Poupargile
rec-343-dup-0,6,Puppance,Lehmpuppen-Pokémon
rec-343-dup-0,4,天秤偶,泥偶寶可夢
rec-249-dup-1,12,洛奇亚,潜水宝可梦
rec-249-dup-1,2,Lugia,
rec-249-dup-1,1,ルギア,せんすいポケモン
rec-249-dup-1,3,루기아,잠수포켓몬
rec-249-dup-1,11,ルギア,せんすいポケモン
rec-249-dup-1,8,Lugia,Pokémon Immersione
rec-249-dup-1,6,Lugia,Taucher-Pokémon
rec-249-dup-1,5,Lugia,Pokémon Plongeon
rec-249-dup-1,4,洛奇亞,潛水寶可夢
rec-249-dup-1,7,Lugia,Pokémon Buceo
rec-249-dup-1,9,Lugia,Diving Pokémon
rec-385-dup-1,12,基拉祈,祈愿宝可梦
rec-385-dup-1,4,基拉祈,祈願寶可夢
rec-385-dup-1,1,ジラーチ,ねがいごとポケモン
rec-385-dup-1,11,ジラーチ,ねがいごとポケモン
rec-385-dup-1,9,Jirachi,Wish Pokémon
rec-385-dup-1,2,Jirachi,
rec-385-dup-1,7,Jirachi,Pokémon Deseo
rec-385-dup-1,8,Jirachi,Pokémon Desiderio
rec-385-dup-1,6,Jirachi,Wünscher-Pokémon
rec-385-dup-1,5,Jirachi,Pokémon Souhait
rec-385-dup-1,3,지라치,희망사항포켓몬
rec-768-dup-0,1,グソクムシャ,そうこうポケモン
rec-768-dup-0,5,Sarmuraï,Pokémon Blindé
rec-768-dup-0,7,Golisopod,Pokémon Blindaje
rec-768-dup-0,6,Tectass,Rüstungs-Pokémon
rec-768-dup-0,11,グソクムシャ,そうこうポケモン
rec-768-dup-0,8,Golisopod,Pokémon Blindato
rec-768-dup-0,12,具甲武者,装甲宝可梦
rec-768-dup-0,3,갑주무사,장갑포켓몬
rec-768-dup-0,4,具甲武者,裝甲寶可夢
rec-768-dup-0,9,Golisopod,Hard Scale Pokémon
rec-282-dup-0,5,Gardevoir,Pokémon Étreinte
rec-282-dup-0,4,沙奈朵,包容寶可夢
rec-282-dup-0,6,Guardevoir,Umarmungs-Pokémon
rec-282-dup-0,9,Gardevoir,Embrace Pokémon
rec-282-dup-0,12,沙奈朵,包容宝可梦
rec-282-dup-0,3,가디안,포용포켓몬
rec-282-dup-0,8,Gardevoir,Pokémon Abbraccio
rec-282-dup-0,7,Gardevoir,Pokémon Envolvente
rec-282-dup-0,11,サーナイト,ほうようポケモン
rec-282-dup-0,2,Sirnight,
rec-282-dup-0,1,サーナイト,ほうようポケモン
rec-316-dup-1,6,Schluppuck,Magen
rec-316-dup-1,7,Gulpin,Pokémon Estómago
rec-316-dup-1,5,Gloupti,Pokémon Estomac
rec-316-dup-1,9,Gulpin,Stomach Pokémon
rec-316-dup-1,2,Gokulin,
rec-316-dup-1,12,溶食兽,胃袋宝可梦
rec-316-dup-1,11,ゴクリン,いぶくろポケモン
rec-316-dup-1,4,溶食獸,胃袋寶可夢
rec-316-dup-1,8,Gulpin,Pokémon Stomaco
rec-316-dup-1,1,ゴクリン,いぶくろポケモン
rec-316-dup-1,3,꼴깍몬,밥통포켓몬
rec-690-dup-0,12,垃垃藻,似草宝可梦
rec-690-dup-0,5,Venalgue,Pokémon Simulalgue
rec-690-dup-0,4,垃垃藻,似草寶可夢
rec-690-dup-0,7,Skrelp,Pokémon Pseudoalga
rec-690-dup-0,3,수레기,풀모방포켓몬
rec-690-dup-0,6,Algitt,Tangmimikry-Pokémon
rec-690-dup-0,11,クズモー,クサモドキポケモン
rec-690-dup-0,8,Skrelp,Pokémon Similalga
rec-690-dup-0,9,Skrelp,Mock Kelp Pokémon
rec-690-dup-0,1,クズモー,クサモドキポケモン
rec-621-dup-0,9,Druddigon,Cave Pokémon
rec-621-dup-0,12,赤面龙,洞穴宝可梦
rec-621-dup-0,1,クリムガン,ほらあなポケモン
rec-621-dup-0,6,Shardrago,Höhlen-Pokémon
rec-621-dup-0,3,크리만,동굴포켓몬
rec-621-dup-0,5,Drakkarmin,Pokémon Caverne
rec-621-dup-0,11,クリムガン,ほらあなポケモン
rec-621-dup-0,7,Druddigon,Pokémon Cueva
rec-621-dup-0,4,赤面龍,洞穴寶可夢
rec-621-dup-0,8,Druddigon,Pokémon Grotta
rec-626-dup-0,9,Bouffalant,Bash Buffalo Pokémon
rec-626-dup-0,6,Bisofank,Kopfstoßrind-Pokémon
rec-626-dup-0,11,バッフロン,ずつきうしポケモン
rec-626-dup-0,5,Frison,Pokémon Coup dBœuf
rec-626-dup-0,8,Bouffalant,Pokémon Sfondatoro
rec-626-dup-0,1,バッフロン,ずつきうしポケモン
rec-626-dup-0,4,爆炸頭水牛,頭錘牛寶可夢
rec-626-dup-0,12,爆炸头水牛,头锤牛宝可梦
rec-626-dup-0,3,버프론,박치기소포켓몬
rec-626-dup-0,7,Bouffalant,Pokémon Torocabezazo
rec-590-dup-1,7,Foongus,Pokémon Hongo
rec-590-dup-1,3,깜놀버슬,버섯포켓몬
rec-590-dup-1,6,Tarnpignon,Pilz-Pokémon
rec-590-dup-1,8,Foongus,Pokémon Fungo
rec-590-dup-1,4,哎呀球菇,蘑菇寶可夢
rec-590-dup-1,9,Foongus,Mushroom Pokémon
rec-590-dup-1,1,タマゲタケ,きのこポケモン
rec-590-dup-1,11,タマゲタケ,きのこポケモン
rec-590-dup-1,5,Trompignon,Pokémon Champignon
rec-590-dup-1,12,哎呀球菇,蘑菇宝可梦
rec-641-dup-1,7,Tornadus,Pokémon Torbellino
rec-641-dup-1,11,トルネロス,せんぷうポケモン
rec-641-dup-1,6,Boreos,Wirbelsturm-Pokémon
rec-641-dup-1,3,토네로스,선풍포켓몬
rec-641-dup-1,4,龍捲雲,旋風寶可夢
rec-641-dup-1,8,Tornadus,Pokémon Turbinio
rec-641-dup-1,5,Boréas,Pokémon Tornade
rec-641-dup-1,9,Tornadus,Cyclone Pokémon
rec-641-dup-1,12,龙卷云,旋风宝可梦
rec-641-dup-1,1,トルネロス,せんぷうポケモン
rec-58-dup-0,11,ガーディ,こいぬポケモン
rec-58-dup-0,3,가디,강아지포켓몬
rec-58-dup-0,5,Caninos,Pokémon Chiot
rec-58-dup-0,2,Gardie,
rec-58-dup-0,7,Growlithe,Pokémon Perrito
rec-58-dup-0,8,Growlithe,Pokémon Cagnolino
rec-58-dup-0,6,Fukano,Welpen-Pokémon
rec-58-dup-0,4,卡蒂狗,小狗寶可夢
rec-58-dup-0,1,ガーディ,こいぬポケモン
rec-58-dup-0,12,卡蒂狗,小狗宝可梦
rec-58-dup-0,9,Growlithe,Puppy Pokémon
rec-443-dup-0,4,圓陸鯊,陸鯊寶可夢
rec-443-dup-0,1,フカマル,りくザメポケモン
rec-443-dup-0,12,圆陆鲨,陆鲨宝可梦
rec-443-dup-0,3,딥상어동,육지상어포켓몬
rec-443-dup-0,5,Griknot,Pokémon Terrequin
rec-443-dup-0,7,Gible,Pokémon Terrascualo
rec-443-dup-0,11,フカマル,りくザメポケモン
rec-443-dup-0,6,Kaumalat,Landhai-Pokémon
rec-443-dup-0,2,Fukamaru,
rec-443-dup-0,8,Gible,Pokémon Squaloterra
rec-443-dup-0,9,Gible,Land Shark Pokémon
rec-214-dup-0,6,Skaraborn,Einzelhorn-Pokémon
rec-214-dup-0,12,赫拉克罗斯,独角宝可梦
rec-214-dup-0,1,ヘラクロス,１ぽんヅノポケモン
rec-214-dup-0,7,Heracross,Pokémon Cuerno
rec-214-dup-0,9,Heracross,Single Horn Pokémon
rec-214-dup-0,2,Heracros,
rec-214-dup-0,8,Heracross,Pokémon Monocorno
rec-214-dup-0,5,Scarhino,Pokémon Unicorne
rec-214-dup-0,3,헤라크로스,외뿔포켓몬
rec-214-dup-0,4,赫拉克羅斯,獨角寶可夢
rec-214-dup-0,11,ヘラクロス,１ぽんヅノポケモン
rec-18-dup-0,3,피죤투,새포켓몬
rec-18-dup-0,4,大比鳥,鳥寶可夢
rec-18-dup-0,5,Roucarnage,Pokémon Oiseau
rec-18-dup-0,2,Pigeot,
rec-18-dup-0,7,Pidgeot,Pokémon Pájaro
rec-18-dup-0,12,大比鸟,鸟宝可梦
rec-18-dup-0,9,Pidgeot,Bird Pokémon
rec-18-dup-0,6,Tauboss,Vogel
rec-18-dup-0,1,ピジョット,とりポケモン
rec-18-dup-0,11,ピジョット,とりポケモン
rec-18-dup-0,8,Pidgeot,Pokémon Uccello
rec-419-dup-1,9,Floatzel,Sea Weasel Pokémon
rec-419-dup-1,12,浮潜鼬,海鼬宝可梦
rec-419-dup-1,7,Floatzel,Pokémon Nutria Mar.
rec-419-dup-1,5,Mustéflott,Pokémon Aquabelette
rec-419-dup-1,3,플로젤,바다족제비포켓몬
rec-419-dup-1,4,浮潛鼬,海鼬寶可夢
rec-419-dup-1,6,Bojelin,Meereswiesel
rec-419-dup-1,8,Floatzel,Pokémon Maridonnola
rec-419-dup-1,1,フローゼル,うみイタチポケモン
rec-419-dup-1,2,Flowsel,
rec-419-dup-1,11,フローゼル,うみイタチポケモン
rec-584-dup-0,6,Gelatwino,Schneesturm-Pokémon
rec-584-dup-0,5,Sorbouboul,Pokémon Congère
rec-584-dup-0,4,雙倍多多冰,暴風雪寶可夢
rec-584-dup-0,8,Vanilluxe,Pokémon Bufera
rec-584-dup-0,7,Vanilluxe,Pokémon Nieve Gélida
rec-584-dup-0,9,Vanilluxe,Snowstorm Pokémon
rec-584-dup-0,1,バイバニラ,ブリザードポケモン
rec-584-dup-0,3,배바닐라,블리자드포켓몬
rec-584-dup-0,12,双倍多多冰,暴风雪宝可梦
rec-584-dup-0,11,バイバニラ,ブリザードポケモン
rec-72-dup-1,12,玛瑙水母,水母宝可梦
rec-72-dup-1,5,Tentacool,Pokémon Mollusque
rec-72-dup-1,8,Tentacool,Pokémon Medusa
rec-72-dup-1,6,Tentacha,Quallen-Pokémon
rec-72-dup-1,7,Tentacool,Pokémon Medusa
rec-72-dup-1,4,瑪瑙水母,水母寶可夢
rec-72-dup-1,11,メノクラゲ,くらげポケモン
rec-72-dup-1,9,Tentacool,Jellyfish Pokémon
rec-72-dup-1,2,Menokurage,
rec-72-dup-1,1,メノクラゲ,くらげポケモン
rec-72-dup-1,3,왕눈해,해파리포켓몬
rec-382-dup-0,6,Kyogre,Seegründler-Pokémon
rec-382-dup-0,8,Kyogre,Pokémon Oceano
rec-382-dup-0,7,Kyogre,Pokémon Cuenca Mar
rec-382-dup-0,5,Kyogre,Pokémon Bassinmarin
rec-382-dup-0,4,蓋歐卡,海底寶可夢
rec-382-dup-0,9,Kyogre,Sea Basin Pokémon
rec-382-dup-0,12,盖欧卡,海底宝可梦
rec-382-dup-0,2,Kyogre,
rec-382-dup-0,1,カイオーガ,かいていポケモン
rec-382-dup-0,11,カイオーガ,かいていポケモン
rec-382-dup-0,3,가이오가,해저포켓몬
rec-271-dup-1,5,Lombre,Pokémon Jovial
rec-271-dup-1,3,로토스,명랑함포켓몬
rec-271-dup-1,1,ハスブレロ,ようきポケモン
rec-271-dup-1,12,莲帽小童,爽朗宝可梦
rec-271-dup-1,6,Lombrero,Frohmut-Pokémon
rec-271-dup-1,11,ハスブレロ,ようきポケモン
rec-271-dup-1,4,蓮帽小童,爽朗寶可夢
rec-271-dup-1,9,Lombre,Jolly Pokémon
rec-271-dup-1,8,Lombre,Pokémon Giocoso
rec-271-dup-1,2,Hasubrero,
rec-271-dup-1,7,Lombre,Pokémon Alegre
rec-518-dup-1,5,Mushana,Pokémon Rêveur
rec-518-dup-1,1,ムシャーナ,ゆめうつつポケモン
rec-518-dup-1,11,ムシャーナ,ゆめうつつポケモン
rec-518-dup-1,8,Musharna,Pokémon Dormiveglia
rec-518-dup-1,6,Somnivora,Halbschlaf-Pokémon
rec-518-dup-1,12,梦梦蚀,半梦半醒宝可梦
rec-518-dup-1,4,夢夢蝕,半夢半醒寶可夢
rec-518-dup-1,7,Musharna,Pokémon Duermevela
rec-518-dup-1,9,Musharna,Drowsing Pokémon
rec-518-dup-1,3,몽얌나,꿈결포켓몬
rec-314-dup-0,11,イルミーゼ,ほたるポケモン
rec-314-dup-0,6,Illumise,Glühwürmchen
rec-314-dup-0,4,甜甜螢,螢火蟲寶可夢
rec-314-dup-0,8,Illumise,Pokémon Lucciola
rec-314-dup-0,5,Lumivole,Pokémon Luciole
rec-314-dup-0,12,甜甜萤,萤火虫宝可梦
rec-314-dup-0,2,Illumise,
rec-314-dup-0,3,네오비트,반딧불포켓몬
rec-314-dup-0,1,イルミーゼ,ほたるポケモン
rec-314-dup-0,9,Illumise,Firefly Pokémon
rec-314-dup-0,7,Illumise,Pokémon Luciérnaga
rec-872-dup-0,8,Snom,Pokémon Baco
rec-872-dup-0,6,Snomnom,Wurm-Pokémon
rec-872-dup-0,9,Snom,Worm Pokémon
rec-872-dup-0,1,ユキハミ,いもむしポケモン
rec-872-dup-0,11,ユキハミ,いもむしポケモン
rec-872-dup-0,5,Frissonille,Pokémon Ver
rec-872-dup-0,3,누니머기,애벌레포켓몬
rec-872-dup-0,7,Snom,Pokémon Gusano
